"","X","Participant","Word","likert_arousal","likert_valence","StudyLanguage","Nativeness"
"1585",2573,29,"sleale",9,1,"Italian","L1"
"1586",2574,29,"positivo",3,9,"Italian","L1"
"1587",2575,69,"bugiarda",5,1,"Italian","L1"
"1588",2576,69,"indiscreta",2,5,"Italian","L1"
"1589",2577,69,"paziente",1,8,"Italian","L1"
"1590",2578,69,"leale",1,9,"Italian","L1"
"1591",2579,69,"inaffidabile",7,1,"Italian","L1"
"1592",2580,69,"meschina",7,2,"Italian","L1"
"1593",2581,69,"cattivo",8,1,"Italian","L1"
"1594",2582,69,"saggia",1,7,"Italian","L1"
"1595",2583,69,"riservata",1,5,"Italian","L1"
"1596",2584,69,"sleale",6,1,"Italian","L1"
"1597",2585,69,"tesoro",1,8,"Italian","L1"
"1598",2586,69,"gentile",1,8,"Italian","L1"
"1599",2587,69,"pigra",1,1,"Italian","L1"
"1600",2588,69,"crudele",6,2,"Italian","L1"
"1601",2589,69,"cauta",1,5,"Italian","L1"
"1602",2590,69,"scrupolosa",1,5,"Italian","L1"
"1603",2591,69,"osceno",5,4,"Italian","L1"
"1604",2592,69,"santo",6,9,"Italian","L1"
"1605",2593,69,"scortese",3,4,"Italian","L1"
"1606",2594,69,"negativo",5,1,"Italian","L1"
"1607",2595,69,"affidabile",5,9,"Italian","L1"
"1608",2596,69,"positivo",7,9,"Italian","L1"
"1609",2597,69,"stronzo",7,1,"Italian","L1"
"1610",2598,69,"elegante",2,6,"Italian","L1"
"1611",2599,69,"buono",2,8,"Italian","L1"
"1612",2600,69,"demone",7,1,"Italian","L1"
"1613",2601,175,"pigra",5,3,"Italian","L1"
"1614",2602,175,"meschina",8,3,"Italian","L1"
"1615",2603,175,"crudele",8,2,"Italian","L1"
"1616",2604,175,"leale",3,8,"Italian","L1"
"1617",2605,175,"paziente",2,8,"Italian","L1"
"1618",2606,175,"tesoro",1,9,"Italian","L1"
"1619",2607,175,"gentile",2,8,"Italian","L1"
"1620",2608,175,"osceno",8,2,"Italian","L1"
"1621",2609,175,"negativo",7,3,"Italian","L1"
"1622",2610,175,"buono",2,8,"Italian","L1"
"1623",2611,175,"saggia",4,7,"Italian","L1"
"1624",2612,175,"scortese",7,3,"Italian","L1"
"1625",2613,175,"positivo",3,7,"Italian","L1"
"1626",2614,175,"indiscreta",6,4,"Italian","L1"
"1627",2615,175,"scrupolosa",6,4,"Italian","L1"
"1628",2616,175,"riservata",1,5,"Italian","L1"
"1629",2617,175,"inaffidabile",7,4,"Italian","L1"
"1630",2618,175,"sleale",9,2,"Italian","L1"
"1631",2619,175,"cattivo",8,2,"Italian","L1"
"1632",2620,175,"affidabile",7,4,"Italian","L1"
"1633",2621,175,"elegante",2,8,"Italian","L1"
"1634",2622,175,"stronzo",9,1,"Italian","L1"
"1635",2623,175,"bugiarda",8,2,"Italian","L1"
"1636",2624,175,"santo",2,8,"Italian","L1"
"1637",2625,175,"demone",9,1,"Italian","L1"
"1638",2626,175,"cauta",7,3,"Italian","L1"
"1639",2627,134,"demone",6,1,"Italian","L1"
"1640",2628,134,"sleale",3,2,"Italian","L1"
"1641",2629,134,"cauta",2,7,"Italian","L1"
"1642",2630,134,"bugiarda",5,3,"Italian","L1"
"1643",2631,134,"negativo",3,2,"Italian","L1"
"1644",2632,134,"positivo",1,9,"Italian","L1"
"1645",2633,134,"stronzo",5,1,"Italian","L1"
"1646",2634,134,"leale",1,9,"Italian","L1"
"1647",2635,134,"inaffidabile",4,1,"Italian","L1"
"1648",2636,134,"gentile",2,9,"Italian","L1"
"1649",2637,134,"pigra",6,2,"Italian","L1"
"1650",2638,134,"tesoro",3,7,"Italian","L1"
"1651",2639,134,"crudele",2,3,"Italian","L1"
"1652",2640,134,"paziente",1,7,"Italian","L1"
"1653",2641,134,"indiscreta",4,2,"Italian","L1"
"1654",2642,134,"buono",5,9,"Italian","L1"
"1655",2643,134,"scortese",4,2,"Italian","L1"
"1656",2644,134,"santo",6,7,"Italian","L1"
"1657",2645,134,"meschina",6,2,"Italian","L1"
"1658",2646,134,"riservata",1,5,"Italian","L1"
"1659",2647,134,"cattivo",4,2,"Italian","L1"
"1660",2648,134,"osceno",6,3,"Italian","L1"
"1661",2649,134,"affidabile",4,6,"Italian","L1"
"1662",2650,134,"scrupolosa",1,4,"Italian","L1"
"1663",2651,134,"saggia",4,5,"Italian","L1"
"1664",2652,134,"elegante",2,7,"Italian","L1"
"1665",2653,81,"leale",3,7,"Italian","L1"
"1666",2654,81,"osceno",6,2,"Italian","L1"
"1667",2655,81,"meschina",7,2,"Italian","L1"
"1668",2656,81,"elegante",4,6,"Italian","L1"
"1669",2657,81,"pigra",7,3,"Italian","L1"
"1670",2658,81,"crudele",7,2,"Italian","L1"
"1671",2659,81,"sleale",7,1,"Italian","L1"
"1672",2660,81,"buono",2,6,"Italian","L1"
"1673",2661,81,"cattivo",7,2,"Italian","L1"
"1674",2662,81,"positivo",4,7,"Italian","L1"
"1675",2663,81,"demone",7,2,"Italian","L1"
"1676",2664,81,"cauta",6,4,"Italian","L1"
"1677",2665,81,"stronzo",7,2,"Italian","L1"
"1678",2666,81,"gentile",4,7,"Italian","L1"
"1679",2667,81,"saggia",5,7,"Italian","L1"
"1680",2668,81,"inaffidabile",7,2,"Italian","L1"
"1681",2669,81,"riservata",3,4,"Italian","L1"
"1682",2670,81,"santo",3,6,"Italian","L1"
"1683",2671,81,"negativo",6,3,"Italian","L1"
"1684",2672,81,"paziente",3,7,"Italian","L1"
"1685",2673,81,"scrupolosa",5,7,"Italian","L1"
"1686",2674,81,"bugiarda",6,3,"Italian","L1"
"1687",2675,81,"scortese",7,4,"Italian","L1"
"1688",2676,81,"indiscreta",5,3,"Italian","L1"
"1689",2677,81,"affidabile",4,7,"Italian","L1"
"1690",2678,81,"tesoro",5,7,"Italian","L1"
"1691",2679,142,"scortese",6,4,"Italian","L1"
"1692",2680,142,"saggia",1,8,"Italian","L1"
"1693",2681,142,"pigra",7,2,"Italian","L1"
"1694",2682,142,"tesoro",3,9,"Italian","L1"
"1695",2683,142,"positivo",6,9,"Italian","L1"
"1696",2684,142,"osceno",7,2,"Italian","L1"
"1697",2685,142,"leale",1,8,"Italian","L1"
"1698",2686,142,"santo",2,7,"Italian","L1"
"1699",2687,142,"inaffidabile",4,3,"Italian","L1"
"1700",2688,142,"stronzo",6,2,"Italian","L1"
"1701",2689,142,"bugiarda",7,2,"Italian","L1"
"1702",2690,142,"scrupolosa",2,6,"Italian","L1"
"1703",2691,142,"gentile",1,8,"Italian","L1"
"1704",2692,142,"crudele",6,2,"Italian","L1"
"1705",2693,142,"riservata",1,5,"Italian","L1"
"1706",2694,142,"indiscreta",6,3,"Italian","L1"
"1707",2695,142,"cattivo",7,2,"Italian","L1"
"1708",2696,142,"buono",1,9,"Italian","L1"
"1709",2697,142,"elegante",2,8,"Italian","L1"
"1710",2698,142,"cauta",2,5,"Italian","L1"
"1711",2699,142,"negativo",2,3,"Italian","L1"
"1712",2700,142,"paziente",2,7,"Italian","L1"
"1713",2701,142,"meschina",7,2,"Italian","L1"
"1714",2702,142,"affidabile",1,7,"Italian","L1"
"1715",2703,142,"demone",7,1,"Italian","L1"
"1716",2704,142,"sleale",6,2,"Italian","L1"
"1717",2705,67,"riservata",3,5,"Italian","L1"
"1718",2706,67,"pigra",5,2,"Italian","L1"
"1719",2707,67,"affidabile",3,7,"Italian","L1"
"1720",2708,67,"scortese",7,2,"Italian","L1"
"1721",2709,67,"meschina",7,2,"Italian","L1"
"1722",2710,67,"negativo",5,2,"Italian","L1"
"1723",2711,67,"inaffidabile",7,3,"Italian","L1"
"1724",2712,67,"indiscreta",5,5,"Italian","L1"
"1725",2713,67,"santo",2,8,"Italian","L1"
"1726",2714,67,"paziente",2,7,"Italian","L1"
"1727",2715,67,"buono",8,7,"Italian","L1"
"1728",2716,67,"saggia",4,5,"Italian","L1"
"1729",2717,67,"demone",7,3,"Italian","L1"
"1730",2718,67,"elegante",3,7,"Italian","L1"
"1731",2719,67,"scrupolosa",5,3,"Italian","L1"
"1732",2720,67,"osceno",7,2,"Italian","L1"
"1733",2721,67,"stronzo",8,3,"Italian","L1"
"1734",2722,67,"bugiarda",7,3,"Italian","L1"
"1735",2723,67,"crudele",6,3,"Italian","L1"
"1736",2724,67,"tesoro",2,7,"Italian","L1"
"1737",2725,67,"cattivo",7,2,"Italian","L1"
"1738",2726,67,"leale",2,8,"Italian","L1"
"1739",2727,67,"cauta",4,2,"Italian","L1"
"1740",2728,67,"sleale",3,3,"Italian","L1"
"1741",2729,67,"positivo",3,8,"Italian","L1"
"1742",2730,67,"gentile",3,7,"Italian","L1"
"1743",2731,53,"buono",2,7,"Italian","L1"
"1744",2732,53,"tesoro",3,8,"Italian","L1"
"1745",2733,53,"elegante",3,5,"Italian","L1"
"1746",2734,53,"indiscreta",6,2,"Italian","L1"
"1747",2735,53,"negativo",8,1,"Italian","L1"
"1748",2736,53,"sleale",9,1,"Italian","L1"
"1749",2737,53,"cattivo",8,1,"Italian","L1"
"1750",2738,53,"meschina",7,4,"Italian","L1"
"1751",2739,53,"stronzo",9,1,"Italian","L1"
"1752",2740,53,"santo",2,8,"Italian","L1"
"1753",2741,53,"affidabile",3,8,"Italian","L1"
"1754",2742,53,"inaffidabile",6,1,"Italian","L1"
"1755",2743,53,"scortese",5,3,"Italian","L1"
"1756",2744,53,"paziente",2,7,"Italian","L1"
"1757",2745,53,"saggia",3,8,"Italian","L1"
"1758",2746,53,"cauta",5,6,"Italian","L1"
"1759",2747,53,"leale",4,6,"Italian","L1"
"1760",2748,53,"riservata",5,5,"Italian","L1"
"1761",2749,53,"positivo",3,7,"Italian","L1"
"1762",2750,53,"pigra",5,4,"Italian","L1"
"1763",2751,53,"demone",9,1,"Italian","L1"
"1764",2752,53,"crudele",9,1,"Italian","L1"
"1765",2753,53,"scrupolosa",5,5,"Italian","L1"
"1766",2754,53,"bugiarda",7,2,"Italian","L1"
"1767",2755,53,"osceno",6,5,"Italian","L1"
"1768",2756,53,"gentile",1,7,"Italian","L1"
"1769",2757,37,"leale",1,9,"Italian","L1"
"1770",2758,37,"pigra",1,1,"Italian","L1"
"1771",2759,37,"elegante",7,9,"Italian","L1"
"1772",2760,37,"crudele",1,1,"Italian","L1"
"1773",2761,37,"positivo",6,9,"Italian","L1"
"1774",2762,37,"osceno",1,1,"Italian","L1"
"1775",2763,37,"cauta",5,6,"Italian","L1"
"1776",2764,37,"saggia",8,9,"Italian","L1"
"1777",2765,37,"paziente",5,7,"Italian","L1"
"1778",2766,37,"tesoro",5,7,"Italian","L1"
"1779",2767,37,"buono",3,6,"Italian","L1"
"1780",2768,37,"santo",4,7,"Italian","L1"
"1781",2769,37,"scortese",1,1,"Italian","L1"
"1782",2770,37,"inaffidabile",1,1,"Italian","L1"
"1783",2771,37,"demone",1,1,"Italian","L1"
"1784",2772,37,"riservata",3,5,"Italian","L1"
"1785",2773,37,"gentile",1,6,"Italian","L1"
"1786",2774,37,"scrupolosa",4,5,"Italian","L1"
"1787",2775,37,"sleale",1,1,"Italian","L1"
"1788",2776,37,"stronzo",1,1,"Italian","L1"
"1789",2777,37,"cattivo",1,1,"Italian","L1"
"1790",2778,37,"meschina",1,1,"Italian","L1"
"1791",2779,37,"affidabile",5,8,"Italian","L1"
"1792",2780,37,"negativo",1,1,"Italian","L1"
"1793",2781,37,"indiscreta",1,1,"Italian","L1"
"1794",2782,37,"bugiarda",1,1,"Italian","L1"
"1795",2783,120,"affidabile",2,9,"Italian","L1"
"1796",2784,120,"scortese",6,2,"Italian","L1"
"1797",2785,120,"meschina",6,3,"Italian","L1"
"1798",2786,120,"gentile",1,8,"Italian","L1"
"1799",2787,120,"positivo",6,9,"Italian","L1"
"1800",2788,120,"scrupolosa",3,9,"Italian","L1"
"1801",2789,120,"cattivo",6,1,"Italian","L1"
"1802",2790,120,"demone",5,5,"Italian","L1"
"1803",2791,120,"indiscreta",7,1,"Italian","L1"
"1804",2792,120,"crudele",6,1,"Italian","L1"
"1805",2793,120,"negativo",6,1,"Italian","L1"
"1806",2794,120,"riservata",5,5,"Italian","L1"
"1807",2795,120,"tesoro",3,9,"Italian","L1"
"1808",2796,120,"saggia",3,9,"Italian","L1"
"1809",2797,120,"sleale",7,1,"Italian","L1"
"1810",2798,120,"elegante",1,9,"Italian","L1"
"1811",2799,120,"leale",1,9,"Italian","L1"
"1812",2800,120,"buono",2,9,"Italian","L1"
"1813",2801,120,"inaffidabile",7,1,"Italian","L1"
"1814",2802,120,"osceno",5,4,"Italian","L1"
"1815",2803,120,"pigra",7,1,"Italian","L1"
"1816",2804,120,"santo",5,5,"Italian","L1"
"1817",2805,120,"stronzo",6,8,"Italian","L1"
"1818",2806,120,"paziente",1,9,"Italian","L1"
"1819",2807,120,"bugiarda",9,1,"Italian","L1"
"1820",2808,120,"cauta",5,1,"Italian","L1"
"1821",2809,44,"riservata",2,4,"Italian","L1"
"1822",2810,44,"scortese",7,2,"Italian","L1"
"1823",2811,44,"cauta",3,3,"Italian","L1"
"1824",2812,44,"bugiarda",7,1,"Italian","L1"
"1825",2813,44,"sleale",4,2,"Italian","L1"
"1826",2814,44,"affidabile",3,9,"Italian","L1"
"1827",2815,44,"meschina",6,2,"Italian","L1"
"1828",2816,44,"osceno",9,1,"Italian","L1"
"1829",2817,44,"paziente",1,9,"Italian","L1"
"1830",2818,44,"buono",2,8,"Italian","L1"
"1831",2819,44,"positivo",2,9,"Italian","L1"
"1832",2820,44,"crudele",6,1,"Italian","L1"
"1833",2821,44,"tesoro",4,9,"Italian","L1"
"1834",2822,44,"pigra",2,3,"Italian","L1"
"1835",2823,44,"scrupolosa",6,2,"Italian","L1"
"1836",2824,44,"gentile",6,6,"Italian","L1"
"1837",2825,44,"saggia",2,8,"Italian","L1"
"1838",2826,44,"indiscreta",6,3,"Italian","L1"
"1839",2827,44,"leale",1,9,"Italian","L1"
"1840",2828,44,"cattivo",7,2,"Italian","L1"
"1841",2829,44,"santo",4,7,"Italian","L1"
"1842",2830,44,"elegante",4,9,"Italian","L1"
"1843",2831,44,"stronzo",8,1,"Italian","L1"
"1844",2832,44,"negativo",6,1,"Italian","L1"
"1845",2833,44,"demone",8,1,"Italian","L1"
"1846",2834,44,"inaffidabile",5,2,"Italian","L1"
"1847",2835,105,"negativo",5,1,"Italian","L1"
"1848",2836,105,"riservata",3,4,"Italian","L1"
"1849",2837,105,"positivo",9,9,"Italian","L1"
"1850",2838,105,"scrupolosa",6,1,"Italian","L1"
"1851",2839,105,"osceno",7,1,"Italian","L1"
"1852",2840,105,"cauta",3,5,"Italian","L1"
"1853",2841,105,"inaffidabile",9,1,"Italian","L1"
"1854",2842,105,"bugiarda",6,1,"Italian","L1"
"1855",2843,105,"scortese",6,1,"Italian","L1"
"1856",2844,105,"crudele",9,1,"Italian","L1"
"1857",2845,105,"cattivo",3,1,"Italian","L1"
"1858",2846,105,"tesoro",9,9,"Italian","L1"
"1859",2847,105,"gentile",1,9,"Italian","L1"
"1860",2848,105,"demone",9,1,"Italian","L1"
"1861",2849,105,"buono",3,8,"Italian","L1"
"1862",2850,105,"meschina",7,1,"Italian","L1"
"1863",2851,105,"saggia",1,9,"Italian","L1"
"1864",2852,105,"indiscreta",8,1,"Italian","L1"
"1865",2853,105,"santo",1,9,"Italian","L1"
"1866",2854,105,"affidabile",1,9,"Italian","L1"
"1867",2855,105,"elegante",1,9,"Italian","L1"
"1868",2856,105,"pigra",4,3,"Italian","L1"
"1869",2857,105,"stronzo",9,1,"Italian","L1"
"1870",2858,105,"sleale",8,1,"Italian","L1"
"1871",2859,105,"leale",8,9,"Italian","L1"
"1872",2860,105,"paziente",1,9,"Italian","L1"
"1873",2861,128,"scrupolosa",7,9,"Italian","L1"
"1874",2862,128,"pigra",7,5,"Italian","L1"
"1875",2863,128,"saggia",6,9,"Italian","L1"
"1876",2864,128,"negativo",3,2,"Italian","L1"
"1877",2865,128,"cauta",4,6,"Italian","L1"
"1878",2866,128,"crudele",7,6,"Italian","L1"
"1879",2867,128,"meschina",7,8,"Italian","L1"
"1880",2868,128,"demone",7,6,"Italian","L1"
"1881",2869,128,"paziente",4,5,"Italian","L1"
"1882",2870,128,"cattivo",2,3,"Italian","L1"
"1883",2871,128,"buono",8,8,"Italian","L1"
"1884",2872,128,"indiscreta",7,7,"Italian","L1"
"1885",2873,128,"leale",3,8,"Italian","L1"
"1886",2874,128,"elegante",8,2,"Italian","L1"
"1887",2875,128,"affidabile",7,9,"Italian","L1"
"1888",2876,128,"sleale",9,7,"Italian","L1"
"1889",2877,128,"positivo",9,6,"Italian","L1"
"1890",2878,128,"scortese",3,7,"Italian","L1"
"1891",2879,128,"santo",7,8,"Italian","L1"
"1892",2880,128,"stronzo",9,8,"Italian","L1"
"1893",2881,128,"osceno",7,9,"Italian","L1"
"1894",2882,128,"inaffidabile",3,5,"Italian","L1"
"1895",2883,128,"tesoro",5,7,"Italian","L1"
"1896",2884,128,"bugiarda",7,3,"Italian","L1"
"1897",2885,128,"gentile",3,7,"Italian","L1"
"1898",2886,128,"riservata",7,8,"Italian","L1"
"1899",2887,160,"tesoro",3,7,"Italian","L1"
"1900",2888,160,"meschina",5,5,"Italian","L1"
"1901",2889,160,"paziente",1,7,"Italian","L1"
"1902",2890,160,"scortese",5,3,"Italian","L1"
"1903",2891,160,"elegante",3,7,"Italian","L1"
"1904",2892,160,"buono",5,7,"Italian","L1"
"1905",2893,160,"stronzo",6,5,"Italian","L1"
"1906",2894,160,"bugiarda",6,5,"Italian","L1"
"1907",2895,160,"pigra",7,5,"Italian","L1"
"1908",2896,160,"cattivo",5,5,"Italian","L1"
"1909",2897,160,"sleale",6,5,"Italian","L1"
"1910",2898,160,"leale",2,7,"Italian","L1"
"1911",2899,160,"indiscreta",6,5,"Italian","L1"
"1912",2900,160,"scrupolosa",4,5,"Italian","L1"
"1913",2901,160,"osceno",7,6,"Italian","L1"
"1914",2902,160,"gentile",2,7,"Italian","L1"
"1915",2903,160,"inaffidabile",6,5,"Italian","L1"
"1916",2904,160,"crudele",6,3,"Italian","L1"
"1917",2905,160,"affidabile",3,6,"Italian","L1"
"1918",2906,160,"saggia",1,8,"Italian","L1"
"1919",2907,160,"santo",2,8,"Italian","L1"
"1920",2908,160,"negativo",5,4,"Italian","L1"
"1921",2909,160,"riservata",2,5,"Italian","L1"
"1922",2910,160,"cauta",7,5,"Italian","L1"
"1923",2911,160,"positivo",2,8,"Italian","L1"
"1924",2912,160,"demone",7,3,"Italian","L1"
"1925",2913,66,"pigra",1,2,"Italian","L1"
"1926",2914,66,"paziente",2,8,"Italian","L1"
"1927",2915,66,"indiscreta",6,2,"Italian","L1"
"1928",2916,66,"osceno",8,2,"Italian","L1"
"1929",2917,66,"inaffidabile",4,2,"Italian","L1"
"1930",2918,66,"tesoro",4,9,"Italian","L1"
"1931",2919,66,"sleale",6,1,"Italian","L1"
"1932",2920,66,"bugiarda",7,2,"Italian","L1"
"1933",2921,66,"scortese",8,1,"Italian","L1"
"1934",2922,66,"scrupolosa",4,5,"Italian","L1"
"1935",2923,66,"cauta",2,6,"Italian","L1"
"1936",2924,66,"meschina",7,1,"Italian","L1"
"1937",2925,66,"affidabile",4,7,"Italian","L1"
"1938",2926,66,"saggia",5,6,"Italian","L1"
"1939",2927,66,"crudele",7,2,"Italian","L1"
"1940",2928,66,"demone",9,1,"Italian","L1"
"1941",2929,66,"cattivo",7,1,"Italian","L1"
"1942",2930,66,"riservata",2,6,"Italian","L1"
"1943",2931,66,"gentile",2,8,"Italian","L1"
"1944",2932,66,"positivo",4,7,"Italian","L1"
"1945",2933,66,"negativo",4,3,"Italian","L1"
"1946",2934,66,"elegante",6,8,"Italian","L1"
"1947",2935,66,"santo",3,8,"Italian","L1"
"1948",2936,66,"stronzo",7,2,"Italian","L1"
"1949",2937,66,"buono",2,7,"Italian","L1"
"1950",2938,66,"leale",1,9,"Italian","L1"
"1951",2939,118,"crudele",7,1,"Italian","L1"
"1952",2940,118,"gentile",3,7,"Italian","L1"
"1953",2941,118,"elegante",4,7,"Italian","L1"
"1954",2942,118,"positivo",4,9,"Italian","L1"
"1955",2943,118,"leale",1,6,"Italian","L1"
"1956",2944,118,"paziente",1,7,"Italian","L1"
"1957",2945,118,"bugiarda",7,3,"Italian","L1"
"1958",2946,118,"osceno",8,4,"Italian","L1"
"1959",2947,118,"demone",7,2,"Italian","L1"
"1960",2948,118,"buono",3,7,"Italian","L1"
"1961",2949,118,"negativo",7,3,"Italian","L1"
"1962",2950,118,"scortese",7,3,"Italian","L1"
"1963",2951,118,"tesoro",4,7,"Italian","L1"
"1964",2952,118,"sleale",5,5,"Italian","L1"
"1965",2953,118,"affidabile",3,7,"Italian","L1"
"1966",2954,118,"scrupolosa",7,3,"Italian","L1"
"1967",2955,118,"cattivo",7,2,"Italian","L1"
"1968",2956,118,"stronzo",9,1,"Italian","L1"
"1969",2957,118,"indiscreta",6,4,"Italian","L1"
"1970",2958,118,"santo",1,7,"Italian","L1"
"1971",2959,118,"inaffidabile",8,4,"Italian","L1"
"1972",2960,118,"cauta",5,5,"Italian","L1"
"1973",2961,118,"saggia",3,5,"Italian","L1"
"1974",2962,118,"meschina",6,4,"Italian","L1"
"1975",2963,118,"pigra",6,4,"Italian","L1"
"1976",2964,118,"riservata",4,5,"Italian","L1"
"1977",2965,49,"affidabile",2,8,"Italian","L1"
"1978",2966,49,"negativo",8,2,"Italian","L1"
"1979",2967,49,"sleale",6,3,"Italian","L1"
"1980",2968,49,"crudele",8,1,"Italian","L1"
"1981",2969,49,"inaffidabile",5,3,"Italian","L1"
"1982",2970,49,"cauta",4,5,"Italian","L1"
"1983",2971,49,"scortese",6,3,"Italian","L1"
"1984",2972,49,"stronzo",9,1,"Italian","L1"
"1985",2973,49,"riservata",4,6,"Italian","L1"
"1986",2974,49,"saggia",2,9,"Italian","L1"
"1987",2975,49,"bugiarda",6,3,"Italian","L1"
"1988",2976,49,"paziente",1,9,"Italian","L1"
"1989",2977,49,"scrupolosa",5,5,"Italian","L1"
"1990",2978,49,"leale",3,8,"Italian","L1"
"1991",2979,49,"gentile",2,8,"Italian","L1"
"1992",2980,49,"indiscreta",5,4,"Italian","L1"
"1993",2981,49,"cattivo",9,1,"Italian","L1"
"1994",2982,49,"santo",3,8,"Italian","L1"
"1995",2983,49,"meschina",6,2,"Italian","L1"
"1996",2984,49,"tesoro",1,9,"Italian","L1"
"1997",2985,49,"demone",9,3,"Italian","L1"
"1998",2986,49,"osceno",6,3,"Italian","L1"
"1999",2987,49,"positivo",1,9,"Italian","L1"
"2000",2988,49,"pigra",6,2,"Italian","L1"
"2001",2989,49,"elegante",3,8,"Italian","L1"
"2002",2990,49,"buono",2,8,"Italian","L1"
"2003",2991,144,"positivo",5,6,"Italian","L1"
"2004",2992,144,"gentile",3,6,"Italian","L1"
"2005",2993,144,"cauta",3,8,"Italian","L1"
"2006",2994,144,"tesoro",8,5,"Italian","L1"
"2007",2995,144,"buono",9,9,"Italian","L1"
"2008",2996,144,"paziente",4,6,"Italian","L1"
"2009",2997,144,"meschina",1,1,"Italian","L1"
"2010",2998,144,"leale",5,5,"Italian","L1"
"2011",2999,144,"demone",1,1,"Italian","L1"
"2012",3000,144,"riservata",4,5,"Italian","L1"
"2013",3001,144,"elegante",7,6,"Italian","L1"
"2014",3002,144,"indiscreta",4,4,"Italian","L1"
"2015",3003,144,"pigra",1,1,"Italian","L1"
"2016",3004,144,"cattivo",1,1,"Italian","L1"
"2017",3005,144,"inaffidabile",4,3,"Italian","L1"
"2018",3006,144,"affidabile",6,6,"Italian","L1"
"2019",3007,144,"saggia",9,9,"Italian","L1"
"2020",3008,144,"sleale",1,1,"Italian","L1"
"2021",3009,144,"negativo",5,4,"Italian","L1"
"2022",3010,144,"scrupolosa",5,5,"Italian","L1"
"2023",3011,144,"crudele",6,4,"Italian","L1"
"2024",3012,144,"santo",8,8,"Italian","L1"
"2025",3013,144,"scortese",1,1,"Italian","L1"
"2026",3014,144,"stronzo",1,1,"Italian","L1"
"2027",3015,144,"osceno",5,4,"Italian","L1"
"2028",3016,144,"bugiarda",3,4,"Italian","L1"
"2029",3017,127,"crudele",3,2,"Italian","L1"
"2030",3018,127,"tesoro",2,8,"Italian","L1"
"2031",3019,127,"cauta",4,5,"Italian","L1"
"2032",3020,127,"positivo",3,9,"Italian","L1"
"2033",3021,127,"scortese",6,3,"Italian","L1"
"2034",3022,127,"santo",8,8,"Italian","L1"
"2035",3023,127,"saggia",2,8,"Italian","L1"
"2036",3024,127,"cattivo",3,3,"Italian","L1"
"2037",3025,127,"inaffidabile",5,3,"Italian","L1"
"2038",3026,127,"demone",9,1,"Italian","L1"
"2039",3027,127,"osceno",9,1,"Italian","L1"
"2040",3028,127,"elegante",6,9,"Italian","L1"
"2041",3029,127,"affidabile",6,8,"Italian","L1"
"2042",3030,127,"meschina",4,4,"Italian","L1"
"2043",3031,127,"stronzo",7,2,"Italian","L1"
"2044",3032,127,"sleale",7,3,"Italian","L1"
"2045",3033,127,"scrupolosa",5,3,"Italian","L1"
"2046",3034,127,"indiscreta",6,3,"Italian","L1"
"2047",3035,127,"bugiarda",5,4,"Italian","L1"
"2048",3036,127,"gentile",2,9,"Italian","L1"
"2049",3037,127,"riservata",5,7,"Italian","L1"
"2050",3038,127,"negativo",3,4,"Italian","L1"
"2051",3039,127,"pigra",6,4,"Italian","L1"
"2052",3040,127,"leale",7,3,"Italian","L1"
"2053",3041,127,"paziente",2,7,"Italian","L1"
"2054",3042,127,"buono",1,9,"Italian","L1"
"2055",3043,20,"gentile",7,4,"Italian","L1"
"2056",3044,20,"sleale",2,6,"Italian","L1"
"2057",3045,20,"positivo",7,9,"Italian","L1"
"2058",3046,20,"negativo",5,3,"Italian","L1"
"2059",3047,20,"indiscreta",3,5,"Italian","L1"
"2060",3048,20,"elegante",1,9,"Italian","L1"
"2061",3049,20,"leale",3,7,"Italian","L1"
"2062",3050,20,"stronzo",8,5,"Italian","L1"
"2063",3051,20,"affidabile",7,4,"Italian","L1"
"2064",3052,20,"crudele",6,3,"Italian","L1"
"2065",3053,20,"scrupolosa",5,5,"Italian","L1"
"2066",3054,20,"saggia",1,4,"Italian","L1"
"2067",3055,20,"pigra",3,3,"Italian","L1"
"2068",3056,20,"osceno",6,3,"Italian","L1"
"2069",3057,20,"riservata",4,5,"Italian","L1"
"2070",3058,20,"scortese",8,1,"Italian","L1"
"2071",3059,20,"cauta",4,6,"Italian","L1"
"2072",3060,20,"cattivo",5,6,"Italian","L1"
"2073",3061,20,"paziente",1,8,"Italian","L1"
"2074",3062,20,"inaffidabile",6,3,"Italian","L1"
"2075",3063,20,"bugiarda",6,3,"Italian","L1"
"2076",3064,20,"santo",3,5,"Italian","L1"
"2077",3065,20,"buono",3,9,"Italian","L1"
"2078",3066,20,"tesoro",8,6,"Italian","L1"
"2079",3067,20,"meschina",5,3,"Italian","L1"
"2080",3068,20,"demone",7,3,"Italian","L1"
"2081",3069,188,"demon",5,2,"English","L2"
"2082",3070,188,"bad",5,2,"English","L2"
"2083",3071,188,"indiscreet",5,5,"English","L2"
"2084",3072,188,"negative",5,1,"English","L2"
"2085",3073,188,"good",9,9,"English","L2"
"2086",3074,188,"cruel",5,2,"English","L2"
"2087",3075,188,"positive",1,9,"English","L2"
"2088",3076,188,"mean",5,1,"English","L2"
"2089",3077,188,"reliable",5,9,"English","L2"
"2090",3078,188,"rude",5,1,"English","L2"
"2091",3079,188,"liar",5,1,"English","L2"
"2092",3080,188,"careful",1,8,"English","L2"
"2093",3081,188,"obsecene",4,5,"English","L2"
"2094",3082,188,"discreet",5,5,"English","L2"
"2095",3083,188,"wise",3,9,"English","L2"
