"","Participant","Word","likert_arousal","likert_valence","StudyLanguage","Nativeness"
"3761",68,"negativo","1","1","Italian","L2"
"3762",68,"demone","9","9","Italian","L2"
"3763",68,"cattivo","7","7","Italian","L2"
"3764",68,"scortese","7","7","Italian","L2"
"3765",68,"osceno","7","7","Italian","L2"
"3766",68,"tesoro","9","9","Italian","L2"
"3767",68,"gentile","8","9","Italian","L2"
"3768",68,"saggia","9","9","Italian","L2"
"3769",68,"leale","7","7","Italian","L2"
"3770",68,"elegante","8","9","Italian","L2"
"3771",103,"inaffidabile","5","4","Italian","L2"
"3772",103,"pigra","5","3","Italian","L2"
"3773",103,"cattivo","7","3","Italian","L2"
"3774",103,"sleale","5","3","Italian","L2"
"3775",103,"paziente","3","5","Italian","L2"
"3776",103,"bugiarda","6","3","Italian","L2"
"3777",103,"leale","2","6","Italian","L2"
"3778",103,"saggia","2","5","Italian","L2"
"3779",103,"positivo","2","6","Italian","L2"
"3780",103,"elegante","2","6","Italian","L2"
"3781",103,"tesoro","3","7","Italian","L2"
"3782",103,"riservata","1","5","Italian","L2"
"3783",103,"scortese","6","6","Italian","L2"
"3784",103,"gentile","2","6","Italian","L2"
"3785",103,"santo","2","6","Italian","L2"
"3786",103,"indiscreta","3","6","Italian","L2"
"3787",103,"demone","5","3","Italian","L2"
"3788",103,"osceno","7","3","Italian","L2"
"3789",103,"buono","2","6","Italian","L2"
"3790",103,"affidabile","2","6","Italian","L2"
"3791",103,"meschina","5","6","Italian","L2"
"3792",103,"crudele","6","7","Italian","L2"
"3793",103,"stronzo","8","2","Italian","L2"
"3794",103,"scrupolosa","2","6","Italian","L2"
"3795",103,"cauta","2","5","Italian","L2"
"3796",103,"negativo","3","6","Italian","L2"
"3797",218,"stronzo","7","3","Italian","L2"
"3798",218,"buono","2","8","Italian","L2"
"3799",218,"meschina","3","4","Italian","L2"
"3800",218,"paziente","1","9","Italian","L2"
"3801",218,"elegante","2","7","Italian","L2"
"3802",218,"cauta","5","3","Italian","L2"
"3803",218,"scortese","7","2","Italian","L2"
"3804",218,"bugiarda","4","3","Italian","L2"
"3805",218,"santo","1","7","Italian","L2"
"3806",218,"affidabile","1","9","Italian","L2"
"3807",218,"gentile","1","8","Italian","L2"
"3808",218,"riservata","3","7","Italian","L2"
"3809",218,"negativo","5","4","Italian","L2"
"3810",218,"leale","2","8","Italian","L2"
"3811",218,"tesoro","2","8","Italian","L2"
"3812",218,"positivo","5","8","Italian","L2"
"3813",218,"saggia","1","8","Italian","L2"
"3814",218,"scrupolosa","7","4","Italian","L2"
"3815",218,"crudele","7","4","Italian","L2"
"3816",218,"inaffidabile","6","3","Italian","L2"
"3817",218,"demone","7","2","Italian","L2"
"3818",218,"sleale","5","3","Italian","L2"
"3819",218,"indiscreta","6","3","Italian","L2"
"3820",218,"pigra","4","5","Italian","L2"
"3821",218,"osceno","5","3","Italian","L2"
"3822",218,"cattivo","5","3","Italian","L2"
"3823",52,"indiscreta","5","5","Italian","L2"
"3824",52,"sleale","1","1","Italian","L2"
"3825",52,"inaffidabile","1","1","Italian","L2"
"3826",52,"negativo","5","1","Italian","L2"
"3827",52,"bugiarda","5","1","Italian","L2"
"3828",52,"cattivo","5","1","Italian","L2"
"3829",52,"pigra","5","1","Italian","L2"
"3830",52,"demone","5","5","Italian","L2"
"3831",52,"cauta","1","1","Italian","L2"
"3832",52,"scrupolosa","9","9","Italian","L2"
"3833",52,"stronzo","9","9","Italian","L2"
"3834",52,"scortese","5","5","Italian","L2"
"3835",52,"leale","9","9","Italian","L2"
"3836",52,"riservata","5","5","Italian","L2"
"3837",52,"paziente","9","9","Italian","L2"
"3838",52,"osceno","5","5","Italian","L2"
"3839",52,"buono","9","9","Italian","L2"
"3840",52,"crudele","5","5","Italian","L2"
"3841",52,"gentile","1","9","Italian","L2"
"3842",52,"saggia","9","9","Italian","L2"
"3843",52,"elegante","9","9","Italian","L2"
"3844",52,"positivo","9","9","Italian","L2"
"3845",52,"santo","5","5","Italian","L2"
"3846",52,"affidabile","9","9","Italian","L2"
"3847",52,"meschina","5","1","Italian","L2"
"3848",52,"tesoro","9","9","Italian","L2"
"3849",93,"scortese","7","2","Italian","L2"
"3850",93,"cauta","1","5","Italian","L2"
"3851",93,"santo","1","6","Italian","L2"
"3852",93,"negativo","5","2","Italian","L2"
"3853",93,"gentile","1","9","Italian","L2"
"3854",93,"sleale","8","1","Italian","L2"
"3855",93,"indiscreta","7","3","Italian","L2"
"3856",93,"positivo","2","7","Italian","L2"
"3857",93,"meschina","8","1","Italian","L2"
"3858",93,"tesoro","6","9","Italian","L2"
"3859",93,"stronzo","9","1","Italian","L2"
"3860",93,"demone","9","1","Italian","L2"
"3861",93,"paziente","1","9","Italian","L2"
"3862",93,"inaffidabile","8","1","Italian","L2"
"3863",93,"buono","1","9","Italian","L2"
"3864",93,"riservata","1","5","Italian","L2"
"3865",93,"elegante","2","7","Italian","L2"
"3866",93,"cattivo","9","1","Italian","L2"
"3867",93,"pigra","3","5","Italian","L2"
"3868",93,"affidabile","2","9","Italian","L2"
"3869",93,"bugiarda","8","1","Italian","L2"
"3870",93,"crudele","8","1","Italian","L2"
"3871",93,"scrupolosa","3","5","Italian","L2"
"3872",93,"osceno","8","1","Italian","L2"
"3873",93,"saggia","2","8","Italian","L2"
"3874",93,"leale","2","9","Italian","L2"
"3875",92,"positivo","7","8","Italian","L2"
"3876",92,"scortese","8","1","Italian","L2"
"3877",92,"gentile","5","6","Italian","L2"
"3878",92,"tesoro","8","8","Italian","L2"
"3879",92,"riservata","4","6","Italian","L2"
"3880",92,"pigra","7","1","Italian","L2"
"3881",92,"demone","6","2","Italian","L2"
"3882",92,"sleale","7","2","Italian","L2"
"3883",92,"elegante","6","8","Italian","L2"
"3884",92,"affidabile","6","8","Italian","L2"
"3885",92,"scrupolosa","7","5","Italian","L2"
"3886",92,"buono","7","8","Italian","L2"
"3887",92,"saggia","7","8","Italian","L2"
"3888",92,"santo","6","7","Italian","L2"
"3889",92,"negativo","7","1","Italian","L2"
"3890",92,"inaffidabile","7","9","Italian","L2"
"3891",92,"meschina","8","2","Italian","L2"
"3892",92,"stronzo","9","1","Italian","L2"
"3893",92,"cauta","8","5","Italian","L2"
"3894",92,"crudele","7","1","Italian","L2"
"3895",92,"paziente","3","9","Italian","L2"
"3896",92,"osceno","8","1","Italian","L2"
"3897",92,"indiscreta","6","5","Italian","L2"
"3898",92,"leale","7","3","Italian","L2"
"3899",92,"cattivo","7","1","Italian","L2"
"3900",92,"bugiarda","7","1","Italian","L2"
"3901",131,"elegante","4","8","Italian","L2"
"3902",131,"positivo","7","8","Italian","L2"
"3903",131,"cattivo","8","1","Italian","L2"
"3904",131,"osceno","5","3","Italian","L2"
"3905",131,"affidabile","1","7","Italian","L2"
"3906",131,"bugiarda","8","1","Italian","L2"
"3907",131,"inaffidabile","6","3","Italian","L2"
"3908",131,"scortese","6","3","Italian","L2"
"3909",131,"demone","7","2","Italian","L2"
"3910",131,"gentile","1","9","Italian","L2"
"3911",131,"negativo","4","3","Italian","L2"
"3912",131,"paziente","2","7","Italian","L2"
"3913",131,"scrupolosa","2","6","Italian","L2"
"3914",131,"crudele","8","1","Italian","L2"
"3915",131,"cauta","5","7","Italian","L2"
"3916",131,"stronzo","7","2","Italian","L2"
"3917",131,"pigra","5","4","Italian","L2"
"3918",131,"saggia","2","7","Italian","L2"
"3919",131,"sleale","6","3","Italian","L2"
"3920",131,"riservata","2","6","Italian","L2"
"3921",131,"leale","3","6","Italian","L2"
"3922",131,"tesoro","5","9","Italian","L2"
"3923",131,"indiscreta","7","3","Italian","L2"
"3924",131,"buono","3","7","Italian","L2"
"3925",131,"santo","3","7","Italian","L2"
"3926",131,"meschina","7","2","Italian","L2"
"3927",4,"cauta","3","6","Italian","L2"
"3928",4,"tesoro","3","6","Italian","L2"
"3929",4,"sleale","5","5","Italian","L2"
"3930",4,"bugiarda","5","5","Italian","L2"
"3931",4,"buono","3","6","Italian","L2"
"3932",4,"osceno","5","5","Italian","L2"
"3933",4,"crudele","5","5","Italian","L2"
"3934",4,"riservata","3","6","Italian","L2"
"3935",4,"negativo","5","5","Italian","L2"
"3936",4,"meschina","5","5","Italian","L2"
"3937",4,"indiscreta","5","5","Italian","L2"
"3938",4,"inaffidabile","5","5","Italian","L2"
"3939",4,"stronzo","5","5","Italian","L2"
"3940",4,"demone","5","5","Italian","L2"
"3941",4,"scrupolosa","5","5","Italian","L2"
"3942",4,"gentile","3","6","Italian","L2"
"3943",4,"santo","3","6","Italian","L2"
"3944",4,"scortese","5","5","Italian","L2"
"3945",4,"affidabile","3","6","Italian","L2"
"3946",4,"cattivo","5","5","Italian","L2"
"3947",4,"leale","3","6","Italian","L2"
"3948",4,"positivo","3","6","Italian","L2"
"3949",4,"paziente","3","6","Italian","L2"
"3950",4,"pigra","5","5","Italian","L2"
"3951",4,"elegante","3","6","Italian","L2"
"3952",4,"saggia","3","6","Italian","L2"
"3953",89,"pigra","6","3","Italian","L2"
"3954",89,"paziente","1","8","Italian","L2"
"3955",89,"negativo","7","3","Italian","L2"
"3956",89,"scortese","7","2","Italian","L2"
"3957",89,"elegante","4","7","Italian","L2"
"3958",89,"santo","4","6","Italian","L2"
"3959",89,"tesoro","3","7","Italian","L2"
"3960",89,"meschina","7","3","Italian","L2"
"3961",89,"bugiarda","8","2","Italian","L2"
"3962",89,"stronzo","9","1","Italian","L2"
"3963",89,"demone","8","2","Italian","L2"
"3964",89,"affidabile","3","8","Italian","L2"
"3965",89,"positivo","4","7","Italian","L2"
"3966",89,"cattivo","6","4","Italian","L2"
"3967",89,"scrupolosa","5","5","Italian","L2"
"3968",89,"inaffidabile","6","3","Italian","L2"
"3969",89,"cauta","6","5","Italian","L2"
"3970",89,"gentile","3","7","Italian","L2"
"3971",89,"leale","3","7","Italian","L2"
"3972",89,"osceno","6","4","Italian","L2"
"3973",89,"sleale","7","3","Italian","L2"
"3974",89,"crudele","7","3","Italian","L2"
"3975",89,"indiscreta","6","4","Italian","L2"
"3976",89,"buono","3","8","Italian","L2"
"3977",89,"saggia","3","7","Italian","L2"
"3978",89,"riservata","2","7","Italian","L2"
"3979",255,"buono","6","9","Italian","L2"
"3980",255,"demone","8","8","Italian","L2"
"3981",255,"leale","6","9","Italian","L2"
"3982",255,"inaffidabile","1","3","Italian","L2"
"3983",255,"elegante","6","9","Italian","L2"
"3984",255,"tesoro","8","9","Italian","L2"
"3985",255,"negativo","1","4","Italian","L2"
"3986",255,"indiscreta","1","4","Italian","L2"
"3987",255,"meschina","1","2","Italian","L2"
"3988",255,"pigra","1","3","Italian","L2"
"3989",255,"stronzo","2","1","Italian","L2"
"3990",255,"cauta","1","4","Italian","L2"
"3991",255,"affidabile","3","8","Italian","L2"
"3992",255,"osceno","8","9","Italian","L2"
"3993",255,"scortese","2","3","Italian","L2"
"3994",255,"paziente","3","8","Italian","L2"
"3995",255,"riservata","2","4","Italian","L2"
"3996",255,"gentile","6","9","Italian","L2"
"3997",255,"bugiarda","1","1","Italian","L2"
"3998",255,"cattivo","1","2","Italian","L2"
"3999",255,"santo","4","8","Italian","L2"
"4000",255,"crudele","1","3","Italian","L2"
"4001",255,"sleale","2","1","Italian","L2"
"4002",255,"saggia","6","9","Italian","L2"
"4003",255,"positivo","6","7","Italian","L2"
"4004",255,"scrupolosa","6","8","Italian","L2"
"4005",181,"positivo","3","9","Italian","L2"
"4006",181,"tesoro","5","8","Italian","L2"
"4007",181,"saggia","3","7","Italian","L2"
"4008",181,"osceno","7","2","Italian","L2"
"4009",181,"cattivo","7","2","Italian","L2"
"4010",181,"santo","2","7","Italian","L2"
"4011",181,"pigra","6","2","Italian","L2"
"4012",181,"scrupolosa","5","6","Italian","L2"
"4013",181,"affidabile","3","7","Italian","L2"
"4014",181,"indiscreta","7","2","Italian","L2"
"4015",181,"bugiarda","7","2","Italian","L2"
"4016",181,"meschina","8","2","Italian","L2"
"4017",181,"leale","3","8","Italian","L2"
"4018",181,"inaffidabile","7","2","Italian","L2"
"4019",181,"scortese","7","2","Italian","L2"
"4020",181,"paziente","2","8","Italian","L2"
"4021",181,"buono","2","8","Italian","L2"
"4022",181,"sleale","8","2","Italian","L2"
"4023",181,"riservata","4","5","Italian","L2"
"4024",181,"crudele","8","1","Italian","L2"
"4025",181,"cauta","7","3","Italian","L2"
"4026",181,"demone","8","1","Italian","L2"
"4027",181,"gentile","2","8","Italian","L2"
"4028",181,"stronzo","6","4","Italian","L2"
"4029",181,"negativo","7","3","Italian","L2"
"4030",181,"elegante","3","8","Italian","L2"
"4031",64,"scrupolosa","3","7","Italian","L2"
"4032",64,"affidabile","2","8","Italian","L2"
"4033",64,"positivo","3","9","Italian","L2"
"4034",64,"gentile","2","9","Italian","L2"
"4035",64,"paziente","1","9","Italian","L2"
"4036",64,"demone","7","2","Italian","L2"
"4037",64,"stronzo","7","1","Italian","L2"
"4038",64,"bugiarda","8","1","Italian","L2"
"4039",64,"indiscreta","7","2","Italian","L2"
"4040",64,"riservata","3","5","Italian","L2"
"4041",64,"tesoro","6","9","Italian","L2"
"4042",64,"cattivo","7","1","Italian","L2"
"4043",64,"buono","5","7","Italian","L2"
"4044",64,"crudele","6","2","Italian","L2"
"4045",64,"elegante","3","8","Italian","L2"
"4046",64,"santo","3","7","Italian","L2"
"4047",64,"leale","2","7","Italian","L2"
"4048",64,"sleale","7","1","Italian","L2"
"4049",64,"negativo","4","2","Italian","L2"
"4050",64,"osceno","6","2","Italian","L2"
"4051",64,"meschina","7","2","Italian","L2"
"4052",64,"cauta","4","5","Italian","L2"
"4053",64,"saggia","2","7","Italian","L2"
"4054",64,"scortese","7","2","Italian","L2"
"4055",64,"pigra","6","2","Italian","L2"
"4056",64,"inaffidabile","6","2","Italian","L2"
"4057",270,"saggia","5","5","Italian","L2"
"4058",270,"leale","5","5","Italian","L2"
"4059",270,"stronzo","5","5","Italian","L2"
"4060",270,"riservata","5","5","Italian","L2"
"4061",270,"gentile","5","5","Italian","L2"
"4062",270,"pigra","5","5","Italian","L2"
"4063",270,"affidabile","5","5","Italian","L2"
"4064",270,"sleale","5","5","Italian","L2"
"4065",270,"scrupolosa","5","5","Italian","L2"
"4066",270,"crudele","5","5","Italian","L2"
"4067",270,"scortese","5","5","Italian","L2"
"4068",270,"buono","5","5","Italian","L2"
"4069",270,"bugiarda","5","5","Italian","L2"
"4070",270,"demone","5","5","Italian","L2"
"4071",270,"cattivo","5","5","Italian","L2"
"4072",270,"meschina","5","5","Italian","L2"
"4073",270,"positivo","5","5","Italian","L2"
"4074",270,"osceno","5","5","Italian","L2"
"4075",270,"inaffidabile","5","5","Italian","L2"
"4076",270,"paziente","5","5","Italian","L2"
"4077",270,"indiscreta","5","5","Italian","L2"
"4078",270,"santo","5","5","Italian","L2"
"4079",270,"elegante","5","5","Italian","L2"
"4080",270,"negativo","5","5","Italian","L2"
"4081",270,"cauta","5","5","Italian","L2"
"4082",270,"tesoro","5","5","Italian","L2"
"4083",19,"scortese","8","3","Italian","L2"
"4084",19,"leale","1","8","Italian","L2"
"4085",19,"elegante","1","9","Italian","L2"
"4086",19,"buono","3","9","Italian","L2"
"4087",19,"gentile","1","9","Italian","L2"
"4088",19,"scrupolosa","6","7","Italian","L2"
"4089",19,"riservata","3","7","Italian","L2"
"4090",19,"cauta","7","2","Italian","L2"
"4091",19,"saggia","7","9","Italian","L2"
"4092",19,"meschina","8","2","Italian","L2"
"4093",19,"osceno","9","1","Italian","L2"
"4094",19,"bugiarda","8","1","Italian","L2"
"4095",19,"tesoro","1","9","Italian","L2"
"4096",19,"crudele","9","1","Italian","L2"
"4097",19,"santo","3","9","Italian","L2"
"4098",19,"positivo","3","9","Italian","L2"
"4099",19,"inaffidabile","9","2","Italian","L2"
"4100",19,"demone","9","1","Italian","L2"
"4101",19,"stronzo","7","1","Italian","L2"
"4102",19,"pigra","6","2","Italian","L2"
"4103",19,"negativo","4","1","Italian","L2"
"4104",19,"paziente","1","9","Italian","L2"
"4105",19,"cattivo","7","1","Italian","L2"
"4106",19,"affidabile","1","9","Italian","L2"
"4107",19,"sleale","8","1","Italian","L2"
"4108",19,"indiscreta","7","4","Italian","L2"
"4109",32,"scortese","7","1","Italian","L2"
"4110",32,"crudele","8","1","Italian","L2"
"4111",32,"cattivo","7","1","Italian","L2"
"4112",32,"inaffidabile","5","1","Italian","L2"
"4113",32,"bugiarda","7","1","Italian","L2"
"4114",32,"gentile","7","8","Italian","L2"
"4115",32,"osceno","6","1","Italian","L2"
"4116",32,"buono","8","8","Italian","L2"
"4117",32,"paziente","4","7","Italian","L2"
"4118",32,"stronzo","8","1","Italian","L2"
"4119",32,"positivo","7","8","Italian","L2"
"4120",32,"demone","8","1","Italian","L2"
"4121",32,"riservata","1","5","Italian","L2"
"4122",32,"negativo","7","1","Italian","L2"
"4123",32,"pigra","6","1","Italian","L2"
"4124",32,"tesoro","8","9","Italian","L2"
"4125",32,"sleale","7","1","Italian","L2"
"4126",32,"cauta","5","5","Italian","L2"
"4127",32,"indiscreta","7","1","Italian","L2"
"4128",32,"affidabile","7","8","Italian","L2"
"4129",32,"saggia","7","8","Italian","L2"
"4130",32,"santo","8","8","Italian","L2"
"4131",32,"scrupolosa","7","8","Italian","L2"
"4132",32,"meschina","7","1","Italian","L2"
"4133",32,"leale","7","8","Italian","L2"
"4134",32,"elegante","7","7","Italian","L2"
"4135",127,"meschina","3","3","Italian","L2"
"4136",127,"santo","3","7","Italian","L2"
"4137",127,"sleale","6","1","Italian","L2"
"4138",127,"affidabile","3","8","Italian","L2"
"4139",127,"buono","4","8","Italian","L2"
"4140",127,"paziente","2","6","Italian","L2"
"4141",127,"demone","8","1","Italian","L2"
"4142",127,"positivo","5","8","Italian","L2"
"4143",127,"leale","3","8","Italian","L2"
"4144",127,"indiscreta","2","4","Italian","L2"
"4145",127,"riservata","2","6","Italian","L2"
"4146",127,"gentile","3","8","Italian","L2"
"4147",127,"scrupolosa","3","7","Italian","L2"
"4148",127,"stronzo","7","1","Italian","L2"
"4149",127,"inaffidabile","5","2","Italian","L2"
"4150",127,"tesoro","6","9","Italian","L2"
"4151",127,"saggia","2","8","Italian","L2"
"4152",127,"crudele","7","1","Italian","L2"
"4153",127,"osceno","7","1","Italian","L2"
"4154",127,"bugiarda","7","1","Italian","L2"
"4155",127,"scortese","6","2","Italian","L2"
"4156",127,"elegante","4","8","Italian","L2"
"4157",127,"cauta","2","6","Italian","L2"
"4158",127,"cattivo","7","1","Italian","L2"
"4159",127,"negativo","4","2","Italian","L2"
"4160",127,"pigra","2","2","Italian","L2"
"4161",257,"osceno","6","3","Italian","L2"
"4162",257,"scrupolosa","2","7","Italian","L2"
"4163",257,"santo","4","6","Italian","L2"
"4164",257,"elegante","6","9","Italian","L2"
"4165",257,"bugiarda","8","1","Italian","L2"
"4166",257,"affidabile","4","7","Italian","L2"
"4167",257,"cattivo","9","1","Italian","L2"
"4168",257,"gentile","4","9","Italian","L2"
"4169",257,"buono","4","9","Italian","L2"
"4170",257,"cauta","3","5","Italian","L2"
"4171",257,"pigra","6","2","Italian","L2"
"4172",257,"meschina","7","2","Italian","L2"
"4173",257,"saggia","3","9","Italian","L2"
"4174",257,"paziente","2","9","Italian","L2"
"4175",257,"sleale","9","1","Italian","L2"
"4176",257,"stronzo","8","2","Italian","L2"
"4177",257,"indiscreta","7","1","Italian","L2"
"4178",257,"inaffidabile","6","3","Italian","L2"
"4179",257,"positivo","5","9","Italian","L2"
"4180",257,"leale","4","9","Italian","L2"
"4181",257,"crudele","9","1","Italian","L2"
"4182",257,"demone","7","2","Italian","L2"
"4183",257,"scortese","6","2","Italian","L2"
"4184",257,"tesoro","4","9","Italian","L2"
"4185",257,"negativo","6","2","Italian","L2"
"4186",257,"riservata","3","5","Italian","L2"
"4187",187,"saggia","3","7","Italian","L2"
"4188",187,"meschina","6","2","Italian","L2"
"4189",187,"paziente","2","8","Italian","L2"
"4190",187,"bugiarda","7","2","Italian","L2"
"4191",187,"cattivo","6","2","Italian","L2"
"4192",187,"pigra","4","4","Italian","L2"
"4193",187,"affidabile","1","9","Italian","L2"
"4194",187,"riservata","3","5","Italian","L2"
"4195",187,"osceno","7","2","Italian","L2"
"4196",187,"stronzo","6","2","Italian","L2"
"4197",187,"elegante","5","7","Italian","L2"
"4198",187,"demone","8","1","Italian","L2"
"4199",187,"cauta","2","5","Italian","L2"
"4200",187,"leale","2","8","Italian","L2"
"4201",187,"indiscreta","8","2","Italian","L2"
"4202",187,"inaffidabile","7","2","Italian","L2"
"4203",187,"santo","3","5","Italian","L2"
"4204",187,"sleale","8","2","Italian","L2"
"4205",187,"negativo","6","4","Italian","L2"
"4206",187,"crudele","7","2","Italian","L2"
"4207",187,"scortese","6","4","Italian","L2"
"4208",187,"scrupolosa","4","6","Italian","L2"
"4209",187,"buono","2","8","Italian","L2"
"4210",187,"positivo","7","9","Italian","L2"
"4211",187,"gentile","4","8","Italian","L2"
"4212",187,"tesoro","5","5","Italian","L2"
"4213",165,"osceno","5","5","Italian","L2"
"4214",165,"demone","7","7","Italian","L2"
"4215",165,"bugiarda","5","4","Italian","L2"
"4216",165,"pigra","7","3","Italian","L2"
"4217",165,"sleale","5","5","Italian","L2"
"4218",165,"inaffidabile","5","3","Italian","L2"
"4219",165,"indiscreta","5","5","Italian","L2"
"4220",165,"positivo","4","7","Italian","L2"
"4221",165,"cauta","5","5","Italian","L2"
"4222",165,"santo","5","5","Italian","L2"
"4223",165,"crudele","5","2","Italian","L2"
"4224",165,"riservata","3","7","Italian","L2"
"4225",165,"negativo","5","3","Italian","L2"
"4226",165,"scortese","5","5","Italian","L2"
"4227",165,"buono","3","7","Italian","L2"
"4228",165,"meschina","5","3","Italian","L2"
"4229",165,"leale","5","5","Italian","L2"
"4230",165,"scrupolosa","5","6","Italian","L2"
"4231",165,"saggia","5","7","Italian","L2"
"4232",165,"paziente","5","7","Italian","L2"
"4233",165,"tesoro","5","7","Italian","L2"
"4234",165,"stronzo","7","9","Italian","L2"
"4235",165,"gentile","3","7","Italian","L2"
"4236",165,"cattivo","5","5","Italian","L2"
"4237",165,"affidabile","4","6","Italian","L2"
"4238",165,"elegante","5","7","Italian","L2"
"4239",102,"buono","6","8","Italian","L2"
"4240",102,"leale","5","5","Italian","L2"
"4241",102,"tesoro","7","8","Italian","L2"
"4242",102,"santo","5","5","Italian","L2"
"4243",102,"bugiarda","3","1","Italian","L2"
"4244",102,"saggia","6","7","Italian","L2"
"4245",102,"demone","3","1","Italian","L2"
"4246",102,"inaffidabile","3","3","Italian","L2"
"4247",102,"indiscreta","2","2","Italian","L2"
"4248",102,"elegante","8","8","Italian","L2"
"4249",102,"affidabile","7","7","Italian","L2"
"4250",102,"gentile","8","8","Italian","L2"
"4251",102,"scortese","2","1","Italian","L2"
"4252",102,"crudele","2","2","Italian","L2"
"4253",102,"sleale","4","4","Italian","L2"
"4254",102,"meschina","2","1","Italian","L2"
"4255",102,"osceno","2","2","Italian","L2"
"4256",102,"pigra","6","1","Italian","L2"
"4257",102,"paziente","5","6","Italian","L2"
"4258",102,"negativo","5","2","Italian","L2"
"4259",102,"positivo","5","7","Italian","L2"
"4260",102,"riservata","5","5","Italian","L2"
"4261",102,"cauta","5","5","Italian","L2"
"4262",102,"cattivo","7","2","Italian","L2"
"4263",102,"stronzo","7","1","Italian","L2"
"4264",102,"scrupolosa","6","4","Italian","L2"
"4265",69,"osceno","5","4","Italian","L2"
"4266",69,"cattivo","5","2","Italian","L2"
"4267",69,"tesoro","2","6","Italian","L2"
"4268",69,"paziente","5","5","Italian","L2"
"4269",69,"leale","1","9","Italian","L2"
"4270",69,"gentile","1","9","Italian","L2"
"4271",69,"riservata","4","5","Italian","L2"
"4272",69,"indiscreta","5","2","Italian","L2"
"4273",69,"stronzo","5","1","Italian","L2"
"4274",69,"elegante","5","9","Italian","L2"
"4275",69,"scrupolosa","5","9","Italian","L2"
"4276",69,"positivo","9","9","Italian","L2"
"4277",69,"meschina","8","1","Italian","L2"
"4278",69,"crudele","8","1","Italian","L2"
"4279",69,"sleale","6","1","Italian","L2"
"4280",69,"demone","6","1","Italian","L2"
"4281",69,"pigra","7","1","Italian","L2"
"4282",69,"scortese","6","1","Italian","L2"
"4283",69,"santo","6","8","Italian","L2"
"4284",69,"saggia","2","8","Italian","L2"
"4285",69,"cauta","2","9","Italian","L2"
"4286",69,"buono","5","9","Italian","L2"
"4287",69,"negativo","5","1","Italian","L2"
"4288",69,"affidabile","5","9","Italian","L2"
"4289",69,"bugiarda","6","1","Italian","L2"
"4290",69,"inaffidabile","5","2","Italian","L2"
"4291",205,"crudele","7","2","Italian","L2"
"4292",205,"sleale","6","3","Italian","L2"
"4293",205,"santo","2","7","Italian","L2"
"4294",205,"stronzo","5","3","Italian","L2"
"4295",205,"leale","3","7","Italian","L2"
"4296",205,"scrupolosa","8","2","Italian","L2"
"4297",205,"buono","3","6","Italian","L2"
"4298",205,"positivo","6","8","Italian","L2"
"4299",205,"negativo","5","3","Italian","L2"
"4300",205,"demone","8","2","Italian","L2"
"4301",205,"saggia","2","7","Italian","L2"
"4302",205,"paziente","2","8","Italian","L2"
"4303",205,"meschina","8","3","Italian","L2"
"4304",205,"affidabile","7","8","Italian","L2"
"4305",205,"indiscreta","8","2","Italian","L2"
"4306",205,"tesoro","2","8","Italian","L2"
"4307",205,"pigra","7","4","Italian","L2"
"4308",205,"scortese","8","2","Italian","L2"
"4309",205,"cattivo","5","3","Italian","L2"
"4310",205,"cauta","5","6","Italian","L2"
"4311",205,"bugiarda","7","3","Italian","L2"
"4312",205,"gentile","2","8","Italian","L2"
"4313",205,"elegante","2","8","Italian","L2"
"4314",205,"osceno","9","2","Italian","L2"
"4315",205,"riservata","4","6","Italian","L2"
"4316",205,"inaffidabile","8","3","Italian","L2"
"4317",178,"demone","7","3","Italian","L2"
"4318",178,"santo","5","7","Italian","L2"
"4319",178,"paziente","6","7","Italian","L2"
"4320",178,"saggia","4","7","Italian","L2"
"4321",178,"inaffidabile","8","3","Italian","L2"
"4322",178,"stronzo","9","7","Italian","L2"
"4323",178,"meschina","7","5","Italian","L2"
"4324",178,"negativo","6","4","Italian","L2"
"4325",178,"riservata","1","2","Italian","L2"
"4326",178,"elegante","6","4","Italian","L2"
"4327",178,"buono","5","5","Italian","L2"
"4328",178,"pigra","5","5","Italian","L2"
"4329",178,"scortese","6","3","Italian","L2"
"4330",178,"crudele","6","4","Italian","L2"
"4331",178,"cauta","3","3","Italian","L2"
"4332",178,"bugiarda","7","6","Italian","L2"
"4333",178,"gentile","4","5","Italian","L2"
"4334",178,"scrupolosa","2","6","Italian","L2"
"4335",178,"positivo","7","9","Italian","L2"
"4336",178,"indiscreta","7","6","Italian","L2"
"4337",178,"affidabile","4","8","Italian","L2"
"4338",178,"tesoro","5","6","Italian","L2"
"4339",178,"osceno","7","5","Italian","L2"
"4340",178,"leale","6","6","Italian","L2"
"4341",178,"cattivo","9","4","Italian","L2"
"4342",178,"sleale","1","1","Italian","L2"
"4343",152,"inaffidabile","7","4","Italian","L2"
"4344",152,"paziente","6","8","Italian","L2"
"4345",152,"indiscreta","6","4","Italian","L2"
"4346",152,"elegante","7","7","Italian","L2"
"4347",152,"stronzo","8","3","Italian","L2"
"4348",152,"bugiarda","7","4","Italian","L2"
"4349",152,"leale","9","8","Italian","L2"
"4350",152,"meschina","7","3","Italian","L2"
"4351",152,"negativo","7","1","Italian","L2"
"4352",152,"scortese","6","1","Italian","L2"
"4353",152,"demone","7","1","Italian","L2"
"4354",152,"pigra","4","2","Italian","L2"
"4355",152,"cattivo","4","4","Italian","L2"
"4356",152,"osceno","6","1","Italian","L2"
"4357",152,"scrupolosa","3","5","Italian","L2"
