"","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"15559",45,"expletive_test","99","7","test","pos","pej","NEU","B","EPP7","English","L1"
"15560",45,"expletive_test","99","2","test","pos","pej","TO","B","EPP2","English","L1"
"15561",45,"expletive_test","56","2","test","pos","adj","TO","B","EAP2","English","L1"
"15562",45,"expletive_test","65","4","test","neg","adj","NEU","B","EAN4","English","L1"
"15563",45,"expletive_test","71","1","test","neg","adj","NEU","B","EAN1","English","L1"
"15564",45,"expletive_test","83","6","filler","neg","adj","TO","B","ENF6","English","L1"
"15565",45,"expletive_test","98","9","test","pos","pej","AO","B","EPP9","English","L1"
"15566",45,"expletive_test","67","16","filler","pos","adj","TO","B","ENF16","English","L1"
"15567",45,"expletive_test","99","6","test","pos","pej","AO","B","EPP6","English","L1"
"15568",45,"expletive_test","65","8","test","pos","adj","TO","B","EAP8","English","L1"
"15569",45,"expletive_test","72","5","test","neg","pej","TO","B","EPN5","English","L1"
"15570",45,"expletive_test","74","1","filler","neg","adj","TO","B","ENF1","English","L1"
"15571",45,"expletive_test","74","6","test","neg","adj","AO","B","EAN6","English","L1"
"15572",45,"expletive_test","87","19","filler","pos","adj","AO","B","ENF19","English","L1"
"15573",45,"expletive_test","32","7","filler","neg","adj","AO","B","ENF7","English","L1"
"15574",45,"expletive_test","40","9","test","pos","adj","AO","B","EAP9","English","L1"
"15575",45,"expletive_test","33","22","filler","pos","adj","AO","B","ENF22","English","L1"
"15576",45,"expletive_test","97","4","test","pos","pej","NEU","B","EPP4","English","L1"
"15577",45,"expletive_test","74","18","filler","pos","adj","TO","B","ENF18","English","L1"
"15578",45,"expletive_test","99","8","test","pos","pej","TO","B","EPP8","English","L1"
"15579",45,"expletive_test","80","5","test","pos","adj","TO","B","EAP5","English","L1"
"15580",45,"expletive_test","94","20","filler","pos","adj","AO","B","ENF20","English","L1"
"15581",45,"expletive_test","76","6","test","neg","pej","AO","B","EPN6","English","L1"
"15582",45,"expletive_test","99","3","test","pos","pej","AO","B","EPP3","English","L1"
"15583",45,"expletive_test","75","2","test","neg","pej","TO","B","EPN2","English","L1"
"15584",45,"expletive_test","79","4","test","neg","pej","NEU","B","EPN4","English","L1"
"15585",45,"expletive_test","99","5","test","pos","pej","TO","B","EPP5","English","L1"
"15586",45,"expletive_test","30","12","filler","neg","adj","AO","B","ENF12","English","L1"
"15587",45,"expletive_test","78","3","test","neg","adj","AO","B","EAN3","English","L1"
"15588",45,"expletive_test","73","7","test","pos","adj","NEU","B","EAP7","English","L1"
"15589",45,"expletive_test","93","14","filler","pos","adj","TO","B","ENF14","English","L1"
"15590",45,"expletive_test","72","4","test","pos","adj","NEU","B","EAP4","English","L1"
"15591",45,"expletive_test","75","1","test","neg","pej","NEU","B","EPN1","English","L1"
"15592",45,"expletive_test","80","7","test","neg","pej","NEU","B","EPN7","English","L1"
"15593",45,"expletive_test","99","1","test","pos","pej","NEU","B","EPP1","English","L1"
"15594",45,"expletive_test","27","2","test","neg","adj","TO","B","EAN2","English","L1"
"15595",45,"expletive_test","72","2","filler","neg","adj","TO","B","ENF2","English","L1"
"15596",45,"expletive_test","74","15","filler","pos","adj","TO","B","ENF15","English","L1"
"15597",45,"expletive_test","68","3","filler","neg","adj","TO","B","ENF3","English","L1"
"15598",45,"expletive_test","71","9","test","neg","adj","AO","B","EAN9","English","L1"
"15599",45,"expletive_test","80","5","filler","neg","adj","TO","B","ENF5","English","L1"
"15600",45,"expletive_test","87","4","filler","neg","adj","TO","B","ENF4","English","L1"
"15601",268,"expletive_test","47","17","filler","pos","adj","TO","A","ENF17","English","L1"
"15602",268,"expletive_test","13","9","test","pos","adj","NEU","A","EAP9","English","L1"
"15603",268,"expletive_test","80","1","test","pos","pej","TO","A","EPP1","English","L1"
"15604",268,"expletive_test","41","23","filler","pos","adj","AO","A","ENF23","English","L1"
"15605",268,"expletive_test","71","11","filler","neg","adj","AO","A","ENF11","English","L1"
"15606",268,"expletive_test","48","24","filler","pos","adj","AO","A","ENF24","English","L1"
"15607",268,"expletive_test","72","2","test","pos","adj","AO","A","EAP2","English","L1"
"15608",268,"expletive_test","78","5","test","pos","pej","AO","A","EPP5","English","L1"
"15609",268,"expletive_test","57","4","filler","neg","adj","TO","A","ENF4","English","L1"
"15610",268,"expletive_test","18","9","test","neg","pej","NEU","A","EPN9","English","L1"
"15611",268,"expletive_test","78","1","filler","neg","adj","TO","A","ENF1","English","L1"
"15612",268,"expletive_test","65","6","test","pos","pej","NEU","A","EPP6","English","L1"
"15613",268,"expletive_test","29","12","filler","neg","adj","AO","A","ENF12","English","L1"
"15614",268,"expletive_test","67","6","filler","neg","adj","TO","A","ENF6","English","L1"
"15615",268,"expletive_test","17","5","test","neg","pej","AO","A","EPN5","English","L1"
"15616",268,"expletive_test","14","2","filler","neg","adj","TO","A","ENF2","English","L1"
"15617",268,"expletive_test","50","4","test","neg","pej","TO","A","EPN4","English","L1"
"15618",268,"expletive_test","61","5","test","pos","adj","AO","A","EAP5","English","L1"
"15619",268,"expletive_test","58","15","filler","pos","adj","TO","A","ENF15","English","L1"
"15620",268,"expletive_test","33","5","filler","neg","adj","TO","A","ENF5","English","L1"
"15621",268,"expletive_test","20","2","test","neg","pej","AO","A","EPN2","English","L1"
"15622",268,"expletive_test","58","4","test","pos","adj","TO","A","EAP4","English","L1"
"15623",268,"expletive_test","12","3","test","neg","adj","NEU","A","EAN3","English","L1"
"15624",268,"expletive_test","23","10","filler","neg","adj","AO","A","ENF10","English","L1"
"15625",268,"expletive_test","59","19","filler","pos","adj","AO","A","ENF19","English","L1"
"15626",268,"expletive_test","59","20","filler","pos","adj","AO","A","ENF20","English","L1"
"15627",268,"expletive_test","6","6","test","neg","adj","NEU","A","EAN6","English","L1"
"15628",268,"expletive_test","60","8","test","pos","adj","AO","A","EAP8","English","L1"
"15629",268,"expletive_test","80","3","test","pos","pej","NEU","A","EPP3","English","L1"
"15630",268,"expletive_test","9","7","filler","neg","adj","AO","A","ENF7","English","L1"
"15631",268,"expletive_test","12","9","test","neg","adj","NEU","A","EAN9","English","L1"
"15632",268,"expletive_test","85","1","test","pos","adj","TO","A","EAP1","English","L1"
"15633",268,"expletive_test","60","7","test","pos","adj","TO","A","EAP7","English","L1"
"15634",268,"expletive_test","68","9","test","pos","pej","NEU","A","EPP9","English","L1"
"15635",268,"expletive_test","64","4","test","pos","pej","TO","A","EPP4","English","L1"
"15636",268,"expletive_test","27","4","test","neg","adj","TO","A","EAN4","English","L1"
"15637",268,"expletive_test","86","18","filler","pos","adj","TO","A","ENF18","English","L1"
"15638",268,"expletive_test","18","8","test","neg","pej","AO","A","EPN8","English","L1"
"15639",268,"expletive_test","13","2","test","neg","adj","AO","A","EAN2","English","L1"
"15640",268,"expletive_test","13","5","test","neg","adj","AO","A","EAN5","English","L1"
"15641",268,"expletive_test","79","21","filler","pos","adj","AO","A","ENF21","English","L1"
"15642",268,"expletive_test","56","6","test","pos","adj","NEU","A","EAP6","English","L1"
"15643",268,"expletive_test","72","2","test","pos","pej","AO","A","EPP2","English","L1"
"15644",268,"expletive_test","73","8","test","pos","pej","AO","A","EPP8","English","L1"
"15645",268,"expletive_test","10","9","filler","neg","adj","AO","A","ENF9","English","L1"
"15646",268,"expletive_test","23","3","filler","neg","adj","TO","A","ENF3","English","L1"
"15647",268,"expletive_test","79","14","filler","pos","adj","TO","A","ENF14","English","L1"
"15648",268,"expletive_test","23","1","test","neg","adj","TO","A","EAN1","English","L1"
"15649",268,"expletive_test","79","7","test","pos","pej","TO","A","EPP7","English","L1"
"15650",268,"expletive_test","39","7","test","neg","adj","TO","A","EAN7","English","L1"
"15651",268,"expletive_test","59","22","filler","pos","adj","AO","A","ENF22","English","L1"
"15652",268,"expletive_test","75","13","filler","pos","adj","TO","A","ENF13","English","L1"
"15653",268,"expletive_test","62","16","filler","pos","adj","TO","A","ENF16","English","L1"
"15654",268,"expletive_test","17","3","test","neg","pej","NEU","A","EPN3","English","L1"
"15655",268,"expletive_test","37","7","test","neg","pej","TO","A","EPN7","English","L1"
"15656",268,"expletive_test","41","8","test","neg","adj","AO","A","EAN8","English","L1"
"15657",268,"expletive_test","40","8","filler","neg","adj","AO","A","ENF8","English","L1"
"15658",268,"expletive_test","39","6","test","neg","pej","NEU","A","EPN6","English","L1"
"15659",268,"expletive_test","35","1","test","neg","pej","TO","A","EPN1","English","L1"
"15660",268,"expletive_test","58","3","test","pos","adj","NEU","A","EAP3","English","L1"
"15661",78,"expletive_test","99","2","test","pos","pej","AO","C","EPP2","English","L1"
"15662",78,"expletive_test","76","19","filler","pos","adj","AO","C","ENF19","English","L1"
"15663",78,"expletive_test","29","17","filler","pos","adj","TO","C","ENF17","English","L1"
"15664",78,"expletive_test","34","8","filler","neg","adj","AO","C","ENF8","English","L1"
"15665",78,"expletive_test","18","8","test","pos","adj","AO","C","EAP8","English","L1"
"15666",78,"expletive_test","0","3","filler","neg","adj","TO","C","ENF3","English","L1"
"15667",78,"expletive_test","99","2","test","pos","adj","AO","C","EAP2","English","L1"
"15668",78,"expletive_test","34","15","filler","pos","adj","TO","C","ENF15","English","L1"
"15669",78,"expletive_test","81","21","filler","pos","adj","AO","C","ENF21","English","L1"
"15670",78,"expletive_test","29","5","test","neg","pej","AO","C","EPN5","English","L1"
"15671",78,"expletive_test","95","8","test","pos","pej","AO","C","EPP8","English","L1"
"15672",78,"expletive_test","81","9","filler","neg","adj","AO","C","ENF9","English","L1"
"15673",78,"expletive_test","99","3","test","pos","pej","NEU","C","EPP3","English","L1"
"15674",78,"expletive_test","79","2","test","neg","adj","AO","C","EAN2","English","L1"
"15675",78,"expletive_test","32","3","test","neg","pej","NEU","C","EPN3","English","L1"
"15676",78,"expletive_test","16","2","test","neg","pej","AO","C","EPN2","English","L1"
"15677",78,"expletive_test","90","3","test","pos","adj","NEU","C","EAP3","English","L1"
"15678",78,"expletive_test","34","4","test","neg","adj","TO","C","EAN4","English","L1"
"15679",78,"expletive_test","83","23","filler","pos","adj","AO","C","ENF23","English","L1"
"15680",78,"expletive_test","32","4","filler","neg","adj","TO","C","ENF4","English","L1"
"15681",78,"expletive_test","70","7","test","pos","pej","TO","C","EPP7","English","L1"
"15682",78,"expletive_test","4","3","test","neg","adj","NEU","C","EAN3","English","L1"
"15683",78,"expletive_test","73","12","filler","neg","adj","AO","C","ENF12","English","L1"
"15684",78,"expletive_test","68","1","test","pos","pej","TO","C","EPP1","English","L1"
"15685",78,"expletive_test","22","2","filler","neg","adj","TO","C","ENF2","English","L1"
"15686",78,"expletive_test","94","6","filler","neg","adj","TO","C","ENF6","English","L1"
"15687",78,"expletive_test","88","7","test","neg","adj","TO","C","EAN7","English","L1"
"15688",78,"expletive_test","85","4","test","pos","pej","TO","C","EPP4","English","L1"
"15689",78,"expletive_test","12","1","filler","neg","adj","TO","C","ENF1","English","L1"
"15690",78,"expletive_test","99","5","test","pos","adj","AO","C","EAP5","English","L1"
"15691",78,"expletive_test","22","6","test","pos","pej","NEU","C","EPP6","English","L1"
"15692",78,"expletive_test","99","7","test","pos","adj","TO","C","EAP7","English","L1"
"15693",78,"expletive_test","22","5","filler","neg","adj","TO","C","ENF5","English","L1"
"15694",78,"expletive_test","98","9","test","pos","adj","NEU","C","EAP9","English","L1"
"15695",78,"expletive_test","80","24","filler","pos","adj","AO","C","ENF24","English","L1"
"15696",78,"expletive_test","69","16","filler","pos","adj","TO","C","ENF16","English","L1"
"15697",78,"expletive_test","87","9","test","pos","pej","NEU","C","EPP9","English","L1"
"15698",78,"expletive_test","81","10","filler","neg","adj","AO","C","ENF10","English","L1"
"15699",78,"expletive_test","99","4","test","pos","adj","TO","C","EAP4","English","L1"
"15700",78,"expletive_test","18","4","test","neg","pej","TO","C","EPN4","English","L1"
"15701",78,"expletive_test","57","9","test","neg","adj","NEU","C","EAN9","English","L1"
"15702",78,"expletive_test","93","1","test","pos","adj","TO","C","EAP1","English","L1"
"15703",78,"expletive_test","88","8","test","neg","pej","AO","C","EPN8","English","L1"
"15704",78,"expletive_test","37","9","test","neg","pej","NEU","C","EPN9","English","L1"
"15705",78,"expletive_test","84","22","filler","pos","adj","AO","C","ENF22","English","L1"
"15706",78,"expletive_test","30","18","filler","pos","adj","TO","C","ENF18","English","L1"
"15707",78,"expletive_test","90","5","test","pos","pej","AO","C","EPP5","English","L1"
"15708",78,"expletive_test","80","14","filler","pos","adj","TO","C","ENF14","English","L1"
"15709",78,"expletive_test","85","6","test","neg","adj","NEU","C","EAN6","English","L1"
"15710",78,"expletive_test","36","1","test","neg","adj","TO","C","EAN1","English","L1"
"15711",78,"expletive_test","89","7","test","neg","pej","TO","C","EPN7","English","L1"
"15712",78,"expletive_test","52","7","filler","neg","adj","AO","C","ENF7","English","L1"
"15713",78,"expletive_test","93","6","test","pos","adj","NEU","C","EAP6","English","L1"
"15714",78,"expletive_test","34","8","test","neg","adj","AO","C","EAN8","English","L1"
"15715",78,"expletive_test","29","1","test","neg","pej","TO","C","EPN1","English","L1"
"15716",78,"expletive_test","25","13","filler","pos","adj","TO","C","ENF13","English","L1"
"15717",78,"expletive_test","32","5","test","neg","adj","AO","C","EAN5","English","L1"
"15718",78,"expletive_test","99","11","filler","neg","adj","AO","C","ENF11","English","L1"
"15719",78,"expletive_test","99","6","test","neg","pej","NEU","C","EPN6","English","L1"
"15720",78,"expletive_test","29","20","filler","pos","adj","AO","C","ENF20","English","L1"
"15721",136,"expletive_test","52","6","filler","neg","adj","TO","A","ENF6","English","L1"
"15722",136,"expletive_test","79","2","test","pos","adj","NEU","A","EAP2","English","L1"
"15723",136,"expletive_test","0","5","test","neg","pej","NEU","A","EPN5","English","L1"
"15724",136,"expletive_test","84","9","test","pos","pej","TO","A","EPP9","English","L1"
"15725",136,"expletive_test","5","5","test","neg","adj","NEU","A","EAN5","English","L1"
"15726",136,"expletive_test","83","14","filler","pos","adj","TO","A","ENF14","English","L1"
"15727",136,"expletive_test","0","2","test","neg","pej","NEU","A","EPN2","English","L1"
"15728",136,"expletive_test","12","23","filler","pos","adj","AO","A","ENF23","English","L1"
"15729",136,"expletive_test","99","3","test","pos","pej","AO","A","EPP4","English","L1"
"15730",136,"expletive_test","47","13","filler","pos","adj","TO","A","ENF13","English","L1"
"15731",136,"expletive_test","29","24","filler","pos","adj","AO","A","ENF24","English","L1"
"15732",136,"expletive_test","82","4","filler","neg","adj","TO","A","ENF4","English","L1"
"15733",136,"expletive_test","72","8","test","pos","pej","NEU","A","EPP8","English","L1"
"15734",136,"expletive_test","99","18","filler","pos","adj","TO","A","ENF18","English","L1"
"15735",136,"expletive_test","76","3","test","neg","pej","TO","A","EPN3","English","L1"
"15736",136,"expletive_test","89","6","test","pos","pej","TO","A","EPP6","English","L1"
"15737",136,"expletive_test","74","21","filler","pos","adj","AO","A","ENF21","English","L1"
"15738",136,"expletive_test","81","3","test","neg","adj","AO","A","EAN4","English","L1"
"15739",136,"expletive_test","86","3","test","neg","adj","TO","A","EAN3","English","L1"
"15740",136,"expletive_test","99","3","test","pos","adj","TO","A","EAP3","English","L1"
"15741",136,"expletive_test","0","2","filler","neg","adj","TO","A","ENF2","English","L1"
"15742",136,"expletive_test","81","7","test","neg","adj","AO","A","EAN7","English","L1"
"15743",136,"expletive_test","85","8","test","pos","adj","NEU","A","EAP8","English","L1"
"15744",136,"expletive_test","83","19","filler","pos","adj","AO","A","ENF19","English","L1"
"15745",136,"expletive_test","88","6","test","neg","pej","TO","A","EPN6","English","L1"
"15746",136,"expletive_test","99","6","test","neg","adj","TO","A","EAN6","English","L1"
"15747",136,"expletive_test","28","11","filler","neg","adj","AO","A","ENF11","English","L1"
"15748",136,"expletive_test","0","8","test","neg","pej","NEU","A","EPN8","English","L1"
"15749",136,"expletive_test","69","1","test","neg","adj","AO","A","EAN1","English","L1"
"15750",136,"expletive_test","0","2","test","neg","adj","NEU","A","EAN2","English","L1"
"15751",136,"expletive_test","50","5","filler","neg","adj","TO","A","ENF5","English","L1"
"15752",136,"expletive_test","74","1","test","neg","pej","AO","A","EPN1","English","L1"
"15753",136,"expletive_test","99","7","test","pos","adj","AO","A","EAP7","English","L1"
"15754",136,"expletive_test","1","22","filler","pos","adj","AO","A","ENF22","English","L1"
"15755",136,"expletive_test","99","17","filler","pos","adj","TO","A","ENF17","English","L1"
"15756",136,"expletive_test","83","8","filler","neg","adj","AO","A","ENF8","English","L1"
"15757",136,"expletive_test","99","3","filler","neg","adj","TO","A","ENF3","English","L1"
"15758",136,"expletive_test","99","3","test","pos","pej","TO","A","EPP3","English","L1"
"15759",136,"expletive_test","84","10","filler","neg","adj","AO","A","ENF10","English","L1"
"15760",136,"expletive_test","74","15","filler","pos","adj","TO","A","ENF15","English","L1"
"15761",136,"expletive_test","85","5","test","pos","pej","NEU","A","EPP5","English","L1"
"15762",136,"expletive_test","88","2","test","pos","pej","NEU","A","EPP2","English","L1"
"15763",136,"expletive_test","62","1","filler","neg","adj","TO","A","ENF1","English","L1"
"15764",136,"expletive_test","99","7","test","pos","pej","AO","A","EPP7","English","L1"
"15765",136,"expletive_test","72","7","test","neg","pej","AO","A","EPN7","English","L1"
"15766",136,"expletive_test","99","20","filler","pos","adj","AO","A","ENF20","English","L1"
"15767",136,"expletive_test","63","4","test","neg","pej","AO","A","EPN4","English","L1"
"15768",136,"expletive_test","99","1","test","pos","pej","AO","A","EPP1","English","L1"
"15769",136,"expletive_test","75","5","test","pos","adj","NEU","A","EAP5","English","L1"
"15770",136,"expletive_test","82","6","test","pos","adj","TO","A","EAP6","English","L1"
"15771",136,"expletive_test","22","7","filler","neg","adj","AO","A","ENF7","English","L1"
"15772",136,"expletive_test","86","16","filler","pos","adj","TO","A","ENF16","English","L1"
"15773",136,"expletive_test","52","9","test","neg","pej","TO","A","EPN9","English","L1"
"15774",136,"expletive_test","69","3","test","pos","adj","AO","A","EAP4","English","L1"
"15775",136,"expletive_test","0","8","test","neg","adj","NEU","A","EAN8","English","L1"
"15776",136,"expletive_test","51","9","filler","neg","adj","AO","A","ENF9","English","L1"
"15777",136,"expletive_test","99","1","test","pos","adj","AO","A","EAP1","English","L1"
"15778",136,"expletive_test","18","9","test","pos","adj","TO","A","EAP9","English","L1"
"15779",136,"expletive_test","7","9","test","neg","adj","TO","A","EAN9","English","L1"
"15780",136,"expletive_test","27","12","filler","neg","adj","AO","A","ENF12","English","L1"
"15781",245,"expletive_test","85","9","test","neg","adj","TO","B","EAN9","English","L1"
"15782",245,"expletive_test","90","20","filler","pos","adj","AO","B","ENF20","English","L1"
"15783",245,"expletive_test","77","14","filler","pos","adj","TO","B","ENF14","English","L1"
"15784",245,"expletive_test","71","17","filler","pos","adj","TO","B","ENF17","English","L1"
"15785",245,"expletive_test","99","9","test","pos","pej","TO","B","EPP9","English","L1"
"15786",245,"expletive_test","0","2","test","neg","adj","NEU","B","EAN2","English","L1"
"15787",245,"expletive_test","75","7","test","neg","pej","AO","B","EPN7","English","L1"
"15788",245,"expletive_test","78","3","test","pos","adj","TO","B","EAP3","English","L1"
"15789",245,"expletive_test","38","22","filler","pos","adj","AO","B","ENF22","English","L1"
"15790",245,"expletive_test","83","4","test","neg","pej","AO","B","EPN4","English","L1"
"15791",245,"expletive_test","60","5","filler","neg","adj","TO","B","ENF5","English","L1"
"15792",245,"expletive_test","81","6","test","pos","adj","TO","B","EAP6","English","L1"
"15793",245,"expletive_test","88","7","test","pos","adj","AO","B","EAP7","English","L1"
"15794",245,"expletive_test","25","5","test","pos","pej","NEU","B","EPP5","English","L1"
"15795",245,"expletive_test","78","21","filler","pos","adj","AO","B","ENF21","English","L1"
"15796",245,"expletive_test","88","8","filler","neg","adj","AO","B","ENF8","English","L1"
"15797",245,"expletive_test","23","2","test","pos","pej","NEU","B","EPP2","English","L1"
"15798",245,"expletive_test","71","13","filler","pos","adj","TO","B","ENF13","English","L1"
"15799",245,"expletive_test","18","8","test","neg","pej","NEU","B","EPN8","English","L1"
"15800",245,"expletive_test","78","3","test","neg","pej","TO","B","EPN3","English","L1"
"15801",245,"expletive_test","70","15","filler","pos","adj","TO","B","ENF15","English","L1"
"15802",245,"expletive_test","37","5","test","pos","adj","NEU","B","EAP5","English","L1"
"15803",245,"expletive_test","99","3","filler","neg","adj","TO","B","ENF3","English","L1"
"15804",245,"expletive_test","15","2","filler","neg","adj","TO","B","ENF2","English","L1"
"15805",245,"expletive_test","73","9","test","pos","adj","TO","B","EAP9","English","L1"
"15806",245,"expletive_test","83","7","filler","neg","adj","AO","B","ENF7","English","L1"
"15807",245,"expletive_test","99","7","test","pos","pej","AO","B","EPP7","English","L1"
"15808",245,"expletive_test","67","6","filler","neg","adj","TO","B","ENF6","English","L1"
"15809",245,"expletive_test","74","1","filler","neg","adj","TO","B","ENF1","English","L1"
"15810",245,"expletive_test","81","3","test","neg","adj","AO","B","EAN4","English","L1"
"15811",245,"expletive_test","99","1","test","pos","pej","AO","B","EPP1","English","L1"
"15812",245,"expletive_test","81","12","filler","neg","adj","AO","B","ENF12","English","L1"
"15813",245,"expletive_test","84","6","test","neg","pej","TO","B","EPN6","English","L1"
"15814",245,"expletive_test","83","4","filler","neg","adj","TO","B","ENF4","English","L1"
"15815",245,"expletive_test","80","10","filler","neg","adj","AO","B","ENF10","English","L1"
"15816",245,"expletive_test","98","6","test","pos","pej","TO","B","EPP6","English","L1"
"15817",245,"expletive_test","83","19","filler","pos","adj","AO","B","ENF19","English","L1"
"15818",245,"expletive_test","82","9","filler","neg","adj","AO","B","ENF9","English","L1"
"15819",245,"expletive_test","99","3","test","pos","pej","AO","B","EPP4","English","L1"
"15820",245,"expletive_test","23","23","filler","pos","adj","AO","B","ENF23","English","L1"
"15821",245,"expletive_test","78","1","test","neg","adj","AO","B","EAN1","English","L1"
"15822",245,"expletive_test","12","8","test","neg","adj","NEU","B","EAN8","English","L1"
"15823",245,"expletive_test","88","1","test","pos","adj","AO","B","EAP1","English","L1"
"15824",245,"expletive_test","61","8","test","pos","pej","NEU","B","EPP8","English","L1"
"15825",245,"expletive_test","21","5","test","neg","adj","NEU","B","EAN5","English","L1"
"15826",245,"expletive_test","56","3","test","pos","adj","AO","B","EAP4","English","L1"
"15827",245,"expletive_test","61","24","filler","pos","adj","AO","B","ENF24","English","L1"
"15828",245,"expletive_test","91","3","test","neg","adj","TO","B","EAN3","English","L1"
"15829",245,"expletive_test","89","11","filler","neg","adj","AO","B","ENF11","English","L1"
"15830",245,"expletive_test","99","18","filler","pos","adj","TO","B","ENF18","English","L1"
"15831",245,"expletive_test","32","8","test","pos","adj","NEU","B","EAP8","English","L1"
"15832",245,"expletive_test","84","9","test","neg","pej","TO","B","EPN9","English","L1"
"15833",245,"expletive_test","24","2","test","pos","adj","NEU","B","EAP2","English","L1"
"15834",245,"expletive_test","84","16","filler","pos","adj","TO","B","ENF16","English","L1"
"15835",245,"expletive_test","85","6","test","neg","adj","TO","B","EAN6","English","L1"
"15836",245,"expletive_test","0","5","test","neg","pej","NEU","B","EPN5","English","L1"
"15837",245,"expletive_test","79","1","test","neg","pej","AO","B","EPN1","English","L1"
"15838",245,"expletive_test","99","3","test","pos","pej","TO","B","EPP3","English","L1"
"15839",245,"expletive_test","71","7","test","neg","adj","AO","B","EAN7","English","L1"
"15840",245,"expletive_test","0","2","test","neg","pej","NEU","B","EPN2","English","L1"
"15841",117,"expletive_test","90","24","filler","pos","adj","AO","C","ENF24","English","L1"
"15842",117,"expletive_test","90","3","test","pos","pej","AO","C","EPP4","English","L1"
"15843",117,"expletive_test","99","6","test","neg","pej","TO","C","EPN6","English","L1"
"15844",117,"expletive_test","81","14","filler","pos","adj","TO","C","ENF14","English","L1"
"15845",117,"expletive_test","88","9","test","neg","adj","TO","C","EAN9","English","L1"
"15846",117,"expletive_test","91","6","filler","neg","adj","TO","C","ENF6","English","L1"
"15847",117,"expletive_test","85","9","test","pos","adj","TO","C","EAP9","English","L1"
"15848",117,"expletive_test","31","5","test","neg","adj","NEU","C","EAN5","English","L1"
"15849",117,"expletive_test","99","4","filler","neg","adj","TO","C","ENF4","English","L1"
"15850",117,"expletive_test","99","8","test","pos","pej","NEU","C","EPP8","English","L1"
"15851",117,"expletive_test","23","9","filler","neg","adj","AO","C","ENF9","English","L1"
"15852",117,"expletive_test","90","17","filler","pos","adj","TO","C","ENF17","English","L1"
"15853",117,"expletive_test","66","10","filler","neg","adj","AO","C","ENF10","English","L1"
"15854",117,"expletive_test","84","7","test","pos","pej","AO","C","EPP7","English","L1"
"15855",117,"expletive_test","20","7","test","neg","adj","AO","C","EAN7","English","L1"
"15856",117,"expletive_test","65","5","test","pos","pej","NEU","C","EPP5","English","L1"
"15857",117,"expletive_test","74","2","test","pos","adj","NEU","C","EAP2","English","L1"
"15858",117,"expletive_test","91","13","filler","pos","adj","TO","C","ENF13","English","L1"
"15859",117,"expletive_test","98","18","filler","pos","adj","TO","C","ENF18","English","L1"
"15860",117,"expletive_test","99","9","test","pos","pej","TO","C","EPP9","English","L1"
"15861",117,"expletive_test","24","22","filler","pos","adj","AO","C","ENF22","English","L1"
"15862",117,"expletive_test","99","6","test","neg","adj","TO","C","EAN6","English","L1"
"15863",117,"expletive_test","77","23","filler","pos","adj","AO","C","ENF23","English","L1"
"15864",117,"expletive_test","90","1","filler","neg","adj","TO","C","ENF1","English","L1"
"15865",117,"expletive_test","98","3","test","pos","pej","TO","C","EPP3","English","L1"
"15866",117,"expletive_test","13","5","test","neg","pej","NEU","C","EPN5","English","L1"
"15867",117,"expletive_test","99","16","filler","pos","adj","TO","C","ENF16","English","L1"
"15868",117,"expletive_test","54","8","test","pos","adj","NEU","C","EAP8","English","L1"
"15869",117,"expletive_test","12","8","test","neg","pej","NEU","C","EPN8","English","L1"
"15870",117,"expletive_test","37","12","filler","neg","adj","AO","C","ENF12","English","L1"
"15871",117,"expletive_test","0","7","test","neg","pej","AO","C","EPN7","English","L1"
"15872",117,"expletive_test","90","1","test","pos","adj","AO","C","EAP1","English","L1"
"15873",117,"expletive_test","34","3","test","pos","adj","AO","C","EAP4","English","L1"
"15874",117,"expletive_test","87","3","test","pos","adj","TO","C","EAP3","English","L1"
"15875",117,"expletive_test","9","2","test","neg","adj","NEU","C","EAN2","English","L1"
"15876",117,"expletive_test","0","2","filler","neg","adj","TO","C","ENF2","English","L1"
"15877",117,"expletive_test","99","9","test","neg","pej","TO","C","EPN9","English","L1"
"15878",117,"expletive_test","70","7","test","pos","adj","AO","C","EAP7","English","L1"
"15879",117,"expletive_test","11","11","filler","neg","adj","AO","C","ENF11","English","L1"
"15880",117,"expletive_test","21","8","filler","neg","adj","AO","C","ENF8","English","L1"
"15881",117,"expletive_test","24","2","test","neg","pej","NEU","C","EPN2","English","L1"
"15882",117,"expletive_test","12","7","filler","neg","adj","AO","C","ENF7","English","L1"
"15883",117,"expletive_test","41","4","test","neg","pej","AO","C","EPN4","English","L1"
"15884",117,"expletive_test","99","3","test","neg","pej","TO","C","EPN3","English","L1"
"15885",117,"expletive_test","29","1","test","neg","pej","AO","C","EPN1","English","L1"
"15886",117,"expletive_test","90","19","filler","pos","adj","AO","C","ENF19","English","L1"
"15887",117,"expletive_test","82","21","filler","pos","adj","AO","C","ENF21","English","L1"
"15888",117,"expletive_test","91","3","filler","neg","adj","TO","C","ENF3","English","L1"
"15889",117,"expletive_test","68","2","test","pos","pej","NEU","C","EPP2","English","L1"
"15890",117,"expletive_test","99","6","test","pos","pej","TO","C","EPP6","English","L1"
"15891",117,"expletive_test","19","1","test","neg","adj","AO","C","EAN1","English","L1"
"15892",117,"expletive_test","83","5","test","pos","adj","NEU","C","EAP5","English","L1"
"15893",117,"expletive_test","95","6","test","pos","adj","TO","C","EAP6","English","L1"
