"","X","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"2820",6982,127,"expletive_test",66,3,"test","neg","adj","TO","C","IAN3","Italian","L2"
"2821",6983,127,"expletive_test",14,2,"test","neg","adj","NEU","C","IAN2","Italian","L2"
"2822",6984,127,"expletive_test",75,6,"test","pos","adj","TO","C","IAP6","Italian","L2"
"2823",6986,127,"expletive_test",75,6,"test","pos","pej","TO","C","IPP6","Italian","L2"
"2824",6988,127,"expletive_test",62,9,"test","pos","adj","TO","C","IAP9","Italian","L2"
"2825",6990,127,"expletive_test",64,3,"test","pos","adj","TO","C","IAP3","Italian","L2"
"2826",6993,127,"expletive_test",9,9,"test","neg","adj","TO","C","IAN9","Italian","L2"
"2827",6996,127,"expletive_test",10,5,"test","neg","pej","NEU","C","IPN5","Italian","L2"
"2828",6997,127,"expletive_test",39,1,"test","neg","adj","AO","C","IAN1","Italian","L2"
"2829",6998,127,"expletive_test",61,8,"test","pos","pej","NEU","C","IPP8","Italian","L2"
"2830",7000,127,"expletive_test",66,3,"test","neg","pej","TO","C","IPN3","Italian","L2"
"2831",7003,127,"expletive_test",63,6,"test","neg","pej","TO","C","IPN6","Italian","L2"
"2832",7004,127,"expletive_test",72,2,"test","pos","pej","NEU","C","IPP2","Italian","L2"
"2833",7005,127,"expletive_test",13,6,"test","neg","adj","TO","C","IAN6","Italian","L2"
"2834",7006,127,"expletive_test",79,4,"test","pos","adj","AO","C","IAP4","Italian","L2"
"2835",7007,127,"expletive_test",16,8,"test","neg","pej","NEU","C","IPN8","Italian","L2"
"2836",7008,127,"expletive_test",62,5,"test","pos","pej","NEU","C","IPP5","Italian","L2"
"2837",7011,127,"expletive_test",70,9,"test","pos","pej","TO","C","IPP9","Italian","L2"
"2838",7012,127,"expletive_test",54,2,"test","pos","adj","NEU","C","IAP2","Italian","L2"
"2839",7014,127,"expletive_test",28,5,"test","neg","adj","NEU","C","IAN5","Italian","L2"
"2840",7015,127,"expletive_test",15,4,"test","neg","adj","AO","C","IAN4","Italian","L2"
"2841",7016,127,"expletive_test",4,4,"test","neg","pej","AO","C","IPN4","Italian","L2"
"2842",7017,127,"expletive_test",65,5,"test","pos","adj","NEU","C","IAP5","Italian","L2"
"2843",7019,127,"expletive_test",9,9,"test","neg","pej","TO","C","IPN9","Italian","L2"
"2844",7020,127,"expletive_test",72,7,"test","pos","pej","AO","C","IPP7","Italian","L2"
"2845",7021,20,"expletive_test",0,1,"test","neg","pej","NEU","B","IPN1","Italian","L2"
"2846",7022,20,"expletive_test",76,2,"test","neg","adj","TO","B","IAN2","Italian","L2"
"2847",7023,20,"expletive_test",92,2,"test","pos","pej","TO","B","IPP2","Italian","L2"
"2848",7024,20,"expletive_test",68,4,"test","pos","adj","NEU","B","IAP4","Italian","L2"
"2849",7025,20,"expletive_test",55,7,"test","neg","adj","NEU","B","IAN7","Italian","L2"
"2850",7027,20,"expletive_test",32,6,"test","neg","pej","AO","B","IPN6","Italian","L2"
"2851",7028,20,"expletive_test",92,6,"test","pos","pej","AO","B","IPP6","Italian","L2"
"2852",7029,20,"expletive_test",85,7,"test","pos","pej","NEU","B","IPP7","Italian","L2"
"2853",7030,20,"expletive_test",39,4,"test","neg","adj","NEU","B","IAN4","Italian","L2"
"2854",7032,20,"expletive_test",94,1,"test","pos","adj","NEU","B","IAP1","Italian","L2"
"2855",7033,20,"expletive_test",75,9,"test","neg","adj","AO","B","IAN9","Italian","L2"
"2856",7036,20,"expletive_test",72,3,"test","pos","adj","AO","B","IAP3","Italian","L2"
"2857",7037,20,"expletive_test",88,9,"test","pos","adj","AO","B","IAP9","Italian","L2"
"2858",7039,20,"expletive_test",26,9,"test","neg","pej","AO","B","IPN9","Italian","L2"
"2859",7041,20,"expletive_test",37,3,"test","pos","pej","AO","B","IPP3","Italian","L2"
"2860",7043,20,"expletive_test",99,2,"test","neg","pej","TO","B","IPN2","Italian","L2"
"2861",7044,20,"expletive_test",99,8,"test","neg","adj","TO","B","IAN8","Italian","L2"
"2862",7045,20,"expletive_test",7,4,"test","neg","pej","NEU","B","IPN4","Italian","L2"
"2863",7046,20,"expletive_test",81,8,"test","neg","pej","TO","B","IPN8","Italian","L2"
"2864",7047,20,"expletive_test",86,5,"test","pos","pej","TO","B","IPP5","Italian","L2"
"2865",7051,20,"expletive_test",80,2,"test","pos","adj","TO","B","IAP2","Italian","L2"
"2866",7055,20,"expletive_test",73,6,"test","pos","adj","AO","B","IAP6","Italian","L2"
"2867",7056,20,"expletive_test",75,8,"test","pos","adj","TO","B","IAP8","Italian","L2"
"2868",7057,20,"expletive_test",75,5,"test","neg","adj","TO","B","IAN5","Italian","L2"
"2869",7058,20,"expletive_test",0,7,"test","neg","pej","NEU","B","IPN7","Italian","L2"
"2870",7059,20,"expletive_test",67,3,"test","neg","adj","AO","B","IAN3","Italian","L2"
"2871",7060,20,"expletive_test",82,6,"test","neg","adj","AO","B","IAN6","Italian","L2"
"2872",7063,20,"expletive_test",99,5,"test","neg","pej","TO","B","IPN5","Italian","L2"
"2873",7068,20,"expletive_test",75,3,"test","neg","pej","AO","B","IPN3","Italian","L2"
"2874",7069,20,"expletive_test",76,9,"test","pos","pej","AO","B","IPP9","Italian","L2"
"2875",7073,20,"expletive_test",69,8,"test","pos","pej","TO","B","IPP8","Italian","L2"
"2876",7074,20,"expletive_test",60,1,"test","pos","pej","NEU","B","IPP1","Italian","L2"
"2877",7075,20,"expletive_test",65,7,"test","pos","adj","NEU","B","IAP7","Italian","L2"
"2878",7076,20,"expletive_test",67,4,"test","pos","pej","NEU","B","IPP4","Italian","L2"
"2879",7077,20,"expletive_test",65,5,"test","pos","adj","TO","B","IAP5","Italian","L2"
"2880",7078,20,"expletive_test",26,1,"test","neg","adj","NEU","B","IAN1","Italian","L2"
"2881",7081,188,"expletive_test",88,1,"test","pos","pej","TO","B","EPP1","English","L1"
"2882",7082,188,"expletive_test",0,3,"test","neg","pej","NEU","B","EPN3","English","L1"
"2883",7085,188,"expletive_test",58,5,"test","pos","pej","AO","B","EPP5","English","L1"
"2884",7089,188,"expletive_test",0,4,"test","neg","adj","TO","B","EAN4","English","L1"
"2885",7090,188,"expletive_test",99,7,"test","pos","pej","TO","B","EPP7","English","L1"
"2886",7092,188,"expletive_test",0,1,"test","neg","adj","TO","B","EAN1","English","L1"
"2887",7093,188,"expletive_test",72,2,"test","pos","adj","AO","B","EAP2","English","L1"
"2888",7094,188,"expletive_test",78,7,"test","pos","adj","TO","B","EAP7","English","L1"
"2889",7095,188,"expletive_test",33,3,"test","neg","adj","NEU","B","EAN3","English","L1"
"2890",7096,188,"expletive_test",26,1,"test","neg","pej","TO","B","EPN1","English","L1"
"2891",7098,188,"expletive_test",0,6,"test","neg","pej","NEU","B","EPN6","English","L1"
"2892",7099,188,"expletive_test",39,5,"test","neg","adj","AO","B","EAN5","English","L1"
"2893",7104,188,"expletive_test",30,7,"test","neg","pej","TO","B","EPN7","English","L1"
"2894",7105,188,"expletive_test",29,8,"test","neg","pej","AO","B","EPN8","English","L1"
"2895",7107,188,"expletive_test",85,2,"test","pos","pej","AO","B","EPP2","English","L1"
"2896",7108,188,"expletive_test",48,4,"test","pos","adj","TO","B","EAP4","English","L1"
"2897",7110,188,"expletive_test",67,3,"test","pos","adj","NEU","B","EAP3","English","L1"
"2898",7111,188,"expletive_test",39,8,"test","pos","adj","AO","B","EAP8","English","L1"
"2899",7113,188,"expletive_test",52,9,"test","neg","adj","NEU","B","EAN9","English","L1"
"2900",7114,188,"expletive_test",56,4,"test","neg","pej","TO","B","EPN4","English","L1"
"2901",7115,188,"expletive_test",68,8,"test","pos","pej","AO","B","EPP8","English","L1"
"2902",7116,188,"expletive_test",56,9,"test","pos","adj","NEU","B","EAP9","English","L1"
"2903",7118,188,"expletive_test",57,2,"test","neg","pej","AO","B","EPN2","English","L1"
"2904",7119,188,"expletive_test",56,6,"test","neg","adj","NEU","B","EAN6","English","L1"
"2905",7124,188,"expletive_test",23,3,"test","pos","pej","NEU","B","EPP3","English","L1"
"2906",7126,188,"expletive_test",74,6,"test","pos","adj","NEU","B","EAP6","English","L1"
"2907",7129,188,"expletive_test",75,7,"test","neg","adj","TO","B","EAN7","English","L1"
"2908",7130,188,"expletive_test",72,1,"test","pos","adj","TO","B","EAP1","English","L1"
"2909",7131,188,"expletive_test",79,8,"test","neg","adj","AO","B","EAN8","English","L1"
"2910",7132,188,"expletive_test",67,9,"test","pos","pej","NEU","B","EPP9","English","L1"
"2911",7134,188,"expletive_test",71,4,"test","pos","pej","TO","B","EPP4","English","L1"
"2912",7135,188,"expletive_test",83,9,"test","neg","pej","NEU","B","EPN9","English","L1"
"2913",7136,188,"expletive_test",72,5,"test","pos","adj","AO","B","EAP5","English","L1"
"2914",7138,188,"expletive_test",78,2,"test","neg","adj","AO","B","EAN2","English","L1"
"2915",7139,188,"expletive_test",79,5,"test","neg","pej","AO","B","EPN5","English","L1"
"2916",7140,188,"expletive_test",73,6,"test","pos","pej","NEU","B","EPP6","English","L1"
"2917",7201,184,"expletive_test",65,2,"test","pos","pej","AO","C","EPP2","English","L1"
"2918",7202,184,"expletive_test",61,9,"test","pos","adj","NEU","C","EAP9","English","L1"
"2919",7203,184,"expletive_test",79,3,"test","pos","pej","NEU","C","EPP3","English","L1"
"2920",7204,184,"expletive_test",20,1,"test","neg","adj","TO","C","EAN1","English","L1"
"2921",7205,184,"expletive_test",74,1,"test","pos","pej","TO","C","EPP1","English","L1"
"2922",7208,184,"expletive_test",3,9,"test","neg","adj","NEU","C","EAN9","English","L1"
"2923",7209,184,"expletive_test",69,6,"test","pos","adj","NEU","C","EAP6","English","L1"
"2924",7210,184,"expletive_test",0,1,"test","neg","pej","TO","C","EPN1","English","L1"
"2925",7212,184,"expletive_test",74,4,"test","pos","pej","TO","C","EPP4","English","L1"
"2926",7215,184,"expletive_test",0,2,"test","neg","pej","AO","C","EPN2","English","L1"
"2927",7216,184,"expletive_test",3,5,"test","neg","pej","AO","C","EPN5","English","L1"
"2928",7218,184,"expletive_test",0,6,"test","neg","pej","NEU","C","EPN6","English","L1"
"2929",7219,184,"expletive_test",3,2,"test","neg","adj","AO","C","EAN2","English","L1"
"2930",7220,184,"expletive_test",74,8,"test","pos","pej","AO","C","EPP8","English","L1"
"2931",7222,184,"expletive_test",16,3,"test","neg","adj","NEU","C","EAN3","English","L1"
"2932",7226,184,"expletive_test",3,7,"test","neg","pej","TO","C","EPN7","English","L1"
"2933",7227,184,"expletive_test",69,4,"test","pos","adj","TO","C","EAP4","English","L1"
"2934",7230,184,"expletive_test",3,8,"test","neg","pej","AO","C","EPN8","English","L1"
"2935",7231,184,"expletive_test",56,7,"test","neg","adj","TO","C","EAN7","English","L1"
"2936",7232,184,"expletive_test",0,4,"test","neg","pej","TO","C","EPN4","English","L1"
"2937",7233,184,"expletive_test",38,2,"test","pos","adj","AO","C","EAP2","English","L1"
"2938",7235,184,"expletive_test",12,8,"test","neg","adj","AO","C","EAN8","English","L1"
"2939",7236,184,"expletive_test",3,9,"test","neg","pej","NEU","C","EPN9","English","L1"
"2940",7238,184,"expletive_test",30,4,"test","neg","adj","TO","C","EAN4","English","L1"
"2941",7243,184,"expletive_test",3,3,"test","neg","pej","NEU","C","EPN3","English","L1"
"2942",7244,184,"expletive_test",74,6,"test","pos","pej","NEU","C","EPP6","English","L1"
"2943",7245,184,"expletive_test",74,1,"test","pos","adj","TO","C","EAP1","English","L1"
"2944",7246,184,"expletive_test",72,7,"test","pos","pej","TO","C","EPP7","English","L1"
"2945",7249,184,"expletive_test",74,7,"test","pos","adj","TO","C","EAP7","English","L1"
"2946",7250,184,"expletive_test",74,5,"test","pos","adj","AO","C","EAP5","English","L1"
"2947",7251,184,"expletive_test",74,3,"test","pos","adj","NEU","C","EAP3","English","L1"
"2948",7252,184,"expletive_test",74,9,"test","pos","pej","NEU","C","EPP9","English","L1"
"2949",7253,184,"expletive_test",74,5,"test","pos","pej","AO","C","EPP5","English","L1"
"2950",7255,184,"expletive_test",20,6,"test","neg","adj","NEU","C","EAN6","English","L1"
"2951",7258,184,"expletive_test",12,5,"test","neg","adj","AO","C","EAN5","English","L1"
"2952",7260,184,"expletive_test",56,8,"test","pos","adj","AO","C","EAP8","English","L1"
"2953",7321,158,"expletive_test",99,4,"test","neg","pej","TO","A","EPN4","English","L1"
"2954",7322,158,"expletive_test",56,9,"test","pos","pej","NEU","A","EPP9","English","L1"
"2955",7323,158,"expletive_test",54,9,"test","neg","adj","NEU","A","EAN9","English","L1"
"2956",7324,158,"expletive_test",53,3,"test","neg","pej","NEU","A","EPN3","English","L1"
"2957",7325,158,"expletive_test",59,7,"test","pos","adj","TO","A","EAP7","English","L1"
"2958",7326,158,"expletive_test",60,4,"test","neg","adj","TO","A","EAN4","English","L1"
"2959",7327,158,"expletive_test",71,7,"test","neg","pej","TO","A","EPN7","English","L1"
"2960",7328,158,"expletive_test",54,8,"test","pos","adj","AO","A","EAP8","English","L1"
"2961",7329,158,"expletive_test",68,6,"test","pos","adj","NEU","A","EAP6","English","L1"
"2962",7330,158,"expletive_test",52,6,"test","neg","pej","NEU","A","EPN6","English","L1"
"2963",7331,158,"expletive_test",71,8,"test","neg","adj","AO","A","EAN8","English","L1"
"2964",7333,158,"expletive_test",72,1,"test","pos","adj","TO","A","EAP1","English","L1"
"2965",7335,158,"expletive_test",76,2,"test","pos","pej","AO","A","EPP2","English","L1"
"2966",7338,158,"expletive_test",68,1,"test","neg","adj","TO","A","EAN1","English","L1"
"2967",7339,158,"expletive_test",68,9,"test","pos","adj","NEU","A","EAP9","English","L1"
"2968",7341,158,"expletive_test",75,2,"test","pos","adj","AO","A","EAP2","English","L1"
"2969",7344,158,"expletive_test",76,8,"test","pos","pej","AO","A","EPP8","English","L1"
"2970",7346,158,"expletive_test",71,1,"test","neg","pej","TO","A","EPN1","English","L1"
"2971",7347,158,"expletive_test",66,9,"test","neg","pej","NEU","A","EPN9","English","L1"
"2972",7349,158,"expletive_test",70,7,"test","pos","pej","TO","A","EPP7","English","L1"
"2973",7350,158,"expletive_test",68,7,"test","neg","adj","TO","A","EAN7","English","L1"
"2974",7354,158,"expletive_test",68,4,"test","pos","adj","TO","A","EAP4","English","L1"
"2975",7355,158,"expletive_test",81,3,"test","pos","adj","NEU","A","EAP3","English","L1"
"2976",7357,158,"expletive_test",67,8,"test","neg","pej","AO","A","EPN8","English","L1"
"2977",7360,158,"expletive_test",70,2,"test","neg","pej","AO","A","EPN2","English","L1"
"2978",7363,158,"expletive_test",66,2,"test","neg","adj","AO","A","EAN2","English","L1"
"2979",7366,158,"expletive_test",53,6,"test","pos","pej","NEU","A","EPP6","English","L1"
"2980",7368,158,"expletive_test",71,4,"test","pos","pej","TO","A","EPP4","English","L1"
"2981",7370,158,"expletive_test",75,5,"test","neg","pej","AO","A","EPN5","English","L1"
"2982",7372,158,"expletive_test",76,1,"test","pos","pej","TO","A","EPP1","English","L1"
"2983",7374,158,"expletive_test",75,5,"test","pos","pej","AO","A","EPP5","English","L1"
"2984",7375,158,"expletive_test",59,6,"test","neg","adj","NEU","A","EAN6","English","L1"
"2985",7376,158,"expletive_test",52,3,"test","pos","pej","NEU","A","EPP3","English","L1"
"2986",7377,158,"expletive_test",77,5,"test","pos","adj","AO","A","EAP5","English","L1"
"2987",7378,158,"expletive_test",52,3,"test","neg","adj","NEU","A","EAN3","English","L1"
"2988",7380,158,"expletive_test",67,5,"test","neg","adj","AO","A","EAN5","English","L1"
"2989",7441,169,"expletive_test",72,3,"test","pos","pej","NEU","C","EPP3","English","L1"
"2990",7442,169,"expletive_test",69,6,"test","pos","pej","NEU","C","EPP6","English","L1"
"2991",7443,169,"expletive_test",15,2,"test","neg","adj","AO","C","EAN2","English","L1"
"2992",7444,169,"expletive_test",40,9,"test","pos","pej","NEU","C","EPP9","English","L1"
"2993",7445,169,"expletive_test",37,9,"test","pos","adj","NEU","C","EAP9","English","L1"
"2994",7446,169,"expletive_test",86,2,"test","pos","pej","AO","C","EPP2","English","L1"
"2995",7447,169,"expletive_test",67,3,"test","pos","adj","NEU","C","EAP3","English","L1"
"2996",7448,169,"expletive_test",12,8,"test","neg","pej","AO","C","EPN8","English","L1"
"2997",7449,169,"expletive_test",17,5,"test","neg","pej","AO","C","EPN5","English","L1"
"2998",7451,169,"expletive_test",74,4,"test","neg","adj","TO","C","EAN4","English","L1"
"2999",7454,169,"expletive_test",30,4,"test","neg","pej","TO","C","EPN4","English","L1"
"3000",7457,169,"expletive_test",82,4,"test","pos","pej","TO","C","EPP4","English","L1"
"3001",7458,169,"expletive_test",73,4,"test","pos","adj","TO","C","EAP4","English","L1"
"3002",7462,169,"expletive_test",23,7,"test","neg","adj","TO","C","EAN7","English","L1"
"3003",7463,169,"expletive_test",87,2,"test","pos","adj","AO","C","EAP2","English","L1"
"3004",7464,169,"expletive_test",82,8,"test","pos","pej","AO","C","EPP8","English","L1"
"3005",7465,169,"expletive_test",26,3,"test","neg","pej","NEU","C","EPN3","English","L1"
"3006",7466,169,"expletive_test",26,6,"test","neg","adj","NEU","C","EAN6","English","L1"
"3007",7467,169,"expletive_test",19,1,"test","neg","pej","TO","C","EPN1","English","L1"
"3008",7475,169,"expletive_test",92,7,"test","pos","adj","TO","C","EAP7","English","L1"
"3009",7476,169,"expletive_test",78,6,"test","pos","adj","NEU","C","EAP6","English","L1"
"3010",7478,169,"expletive_test",18,2,"test","neg","pej","AO","C","EPN2","English","L1"
"3011",7480,169,"expletive_test",32,8,"test","neg","adj","AO","C","EAN8","English","L1"
"3012",7481,169,"expletive_test",86,1,"test","pos","pej","TO","C","EPP1","English","L1"
"3013",7484,169,"expletive_test",13,5,"test","neg","adj","AO","C","EAN5","English","L1"
"3014",7485,169,"expletive_test",26,9,"test","neg","adj","NEU","C","EAN9","English","L1"
"3015",7486,169,"expletive_test",17,9,"test","neg","pej","NEU","C","EPN9","English","L1"
"3016",7488,169,"expletive_test",25,6,"test","neg","pej","NEU","C","EPN6","English","L1"
"3017",7489,169,"expletive_test",65,7,"test","neg","pej","TO","C","EPN7","English","L1"
"3018",7490,169,"expletive_test",60,1,"test","neg","adj","TO","C","EAN1","English","L1"
"3019",7492,169,"expletive_test",73,8,"test","pos","adj","AO","C","EAP8","English","L1"
"3020",7493,169,"expletive_test",24,3,"test","neg","adj","NEU","C","EAN3","English","L1"
"3021",7496,169,"expletive_test",77,7,"test","pos","pej","TO","C","EPP7","English","L1"
"3022",7497,169,"expletive_test",70,5,"test","pos","pej","AO","C","EPP5","English","L1"
"3023",7499,169,"expletive_test",96,1,"test","pos","adj","TO","C","EAP1","English","L1"
"3024",7500,169,"expletive_test",86,5,"test","pos","adj","AO","C","EAP5","English","L1"
"3025",7682,112,"expletive_test",0,6,"test","neg","pej","NEU","C","EPN6","English","L1"
"3026",7684,112,"expletive_test",24,5,"test","neg","adj","AO","C","EAN5","English","L1"
"3027",7685,112,"expletive_test",24,1,"test","neg","pej","TO","C","EPN1","English","L1"
"3028",7686,112,"expletive_test",32,4,"test","neg","adj","TO","C","EAN4","English","L1"
"3029",7687,112,"expletive_test",8,5,"test","neg","pej","AO","C","EPN5","English","L1"
"3030",7688,112,"expletive_test",9,7,"test","neg","pej","TO","C","EPN7","English","L1"
"3031",7690,112,"expletive_test",99,5,"test","pos","pej","AO","C","EPP5","English","L1"
"3032",7691,112,"expletive_test",99,1,"test","pos","pej","TO","C","EPP1","English","L1"
"3033",7692,112,"expletive_test",73,2,"test","pos","adj","AO","C","EAP2","English","L1"
"3034",7693,112,"expletive_test",99,6,"test","pos","adj","NEU","C","EAP6","English","L1"
"3035",7696,112,"expletive_test",70,3,"test","pos","adj","NEU","C","EAP3","English","L1"
"3036",7697,112,"expletive_test",14,9,"test","neg","pej","NEU","C","EPN9","English","L1"
"3037",7698,112,"expletive_test",78,4,"test","pos","pej","TO","C","EPP4","English","L1"
"3038",7699,112,"expletive_test",71,3,"test","pos","pej","NEU","C","EPP3","English","L1"
"3039",7701,112,"expletive_test",77,7,"test","pos","adj","TO","C","EAP7","English","L1"
"3040",7702,112,"expletive_test",99,8,"test","pos","pej","AO","C","EPP8","English","L1"
"3041",7703,112,"expletive_test",9,4,"test","neg","pej","TO","C","EPN4","English","L1"
"3042",7707,112,"expletive_test",0,2,"test","neg","pej","AO","C","EPN2","English","L1"
"3043",7708,112,"expletive_test",22,8,"test","neg","adj","AO","C","EAN8","English","L1"
"3044",7711,112,"expletive_test",68,8,"test","pos","adj","AO","C","EAP8","English","L1"
"3045",7712,112,"expletive_test",6,2,"test","neg","adj","AO","C","EAN2","English","L1"
"3046",7714,112,"expletive_test",10,3,"test","neg","adj","NEU","C","EAN3","English","L1"
"3047",7715,112,"expletive_test",6,1,"test","neg","adj","TO","C","EAN1","English","L1"
"3048",7718,112,"expletive_test",84,7,"test","pos","pej","TO","C","EPP7","English","L1"
"3049",7720,112,"expletive_test",99,5,"test","pos","adj","AO","C","EAP5","English","L1"
"3050",7722,112,"expletive_test",13,8,"test","neg","pej","AO","C","EPN8","English","L1"
"3051",7724,112,"expletive_test",59,9,"test","pos","adj","NEU","C","EAP9","English","L1"
"3052",7727,112,"expletive_test",93,6,"test","pos","pej","NEU","C","EPP6","English","L1"
"3053",7730,112,"expletive_test",99,2,"test","pos","pej","AO","C","EPP2","English","L1"
"3054",7731,112,"expletive_test",26,9,"test","neg","adj","NEU","C","EAN9","English","L1"
"3055",7733,112,"expletive_test",14,3,"test","neg","pej","NEU","C","EPN3","English","L1"
"3056",7734,112,"expletive_test",11,6,"test","neg","adj","NEU","C","EAN6","English","L1"
"3057",7735,112,"expletive_test",99,1,"test","pos","adj","TO","C","EAP1","English","L1"
"3058",7737,112,"expletive_test",99,9,"test","pos","pej","NEU","C","EPP9","English","L1"
"3059",7738,112,"expletive_test",28,7,"test","neg","adj","TO","C","EAN7","English","L1"
"3060",7739,112,"expletive_test",80,4,"test","pos","adj","TO","C","EAP4","English","L1"
"3061",8161,125,"expletive_test",2,9,"test","neg","adj","NEU","A","EAN9","English","L1"
"3062",8162,125,"expletive_test",99,1,"test","pos","adj","TO","A","EAP1","English","L1"
"3063",8163,125,"expletive_test",15,3,"test","neg","adj","NEU","A","EAN3","English","L1"
"3064",8165,125,"expletive_test",36,8,"test","pos","adj","AO","A","EAP8","English","L1"
"3065",8167,125,"expletive_test",99,3,"test","pos","pej","NEU","A","EPP3","English","L1"
"3066",8169,125,"expletive_test",53,7,"test","neg","pej","TO","A","EPN7","English","L1"
"3067",8170,125,"expletive_test",0,5,"test","neg","pej","AO","A","EPN5","English","L1"
"3068",8171,125,"expletive_test",0,9,"test","neg","pej","NEU","A","EPN9","English","L1"
"3069",8172,125,"expletive_test",34,4,"test","pos","adj","TO","A","EAP4","English","L1"
"3070",8173,125,"expletive_test",6,6,"test","neg","pej","NEU","A","EPN6","English","L1"
"3071",8174,125,"expletive_test",76,7,"test","neg","adj","TO","A","EAN7","English","L1"
"3072",8175,125,"expletive_test",29,2,"test","neg","adj","AO","A","EAN2","English","L1"
"3073",8176,125,"expletive_test",90,5,"test","pos","adj","AO","A","EAP5","English","L1"
"3074",8178,125,"expletive_test",99,2,"test","pos","pej","AO","A","EPP2","English","L1"
"3075",8179,125,"expletive_test",99,1,"test","pos","pej","TO","A","EPP1","English","L1"
"3076",8181,125,"expletive_test",65,2,"test","neg","pej","AO","A","EPN2","English","L1"
"3077",8185,125,"expletive_test",99,2,"test","pos","adj","AO","A","EAP2","English","L1"
"3078",8186,125,"expletive_test",17,6,"test","neg","adj","NEU","A","EAN6","English","L1"
"3079",8188,125,"expletive_test",99,4,"test","pos","pej","TO","A","EPP4","English","L1"
"3080",8189,125,"expletive_test",99,5,"test","pos","pej","AO","A","EPP5","English","L1"
"3081",8193,125,"expletive_test",60,8,"test","neg","adj","AO","A","EAN8","English","L1"
"3082",8195,125,"expletive_test",86,1,"test","neg","adj","TO","A","EAN1","English","L1"
"3083",8196,125,"expletive_test",99,3,"test","pos","adj","NEU","A","EAP3","English","L1"
"3084",8197,125,"expletive_test",88,8,"test","pos","pej","AO","A","EPP8","English","L1"
"3085",8199,125,"expletive_test",69,4,"test","neg","pej","TO","A","EPN4","English","L1"
"3086",8202,125,"expletive_test",65,4,"test","neg","adj","TO","A","EAN4","English","L1"
"3087",8203,125,"expletive_test",99,6,"test","pos","adj","NEU","A","EAP6","English","L1"
"3088",8204,125,"expletive_test",1,3,"test","neg","pej","NEU","A","EPN3","English","L1"
"3089",8207,125,"expletive_test",99,6,"test","pos","pej","NEU","A","EPP6","English","L1"
"3090",8211,125,"expletive_test",99,7,"test","pos","pej","TO","A","EPP7","English","L1"
"3091",8212,125,"expletive_test",80,9,"test","pos","adj","NEU","A","EAP9","English","L1"
"3092",8213,125,"expletive_test",66,8,"test","neg","pej","AO","A","EPN8","English","L1"
"3093",8215,125,"expletive_test",99,9,"test","pos","pej","NEU","A","EPP9","English","L1"
"3094",8216,125,"expletive_test",99,7,"test","pos","adj","TO","A","EAP7","English","L1"
"3095",8217,125,"expletive_test",66,1,"test","neg","pej","TO","A","EPN1","English","L1"
"3096",8218,125,"expletive_test",28,5,"test","neg","adj","AO","A","EAN5","English","L1"
"3097",8221,15,"expletive_test",5,3,"test","neg","adj","NEU","A","EAN3","English","L1"
"3098",8222,15,"expletive_test",0,5,"test","neg","adj","AO","A","EAN5","English","L1"
"3099",8225,15,"expletive_test",89,8,"test","pos","pej","AO","A","EPP8","English","L1"
"3100",8227,15,"expletive_test",61,6,"test","pos","pej","NEU","A","EPP6","English","L1"
"3101",8228,15,"expletive_test",40,5,"test","pos","adj","AO","A","EAP5","English","L1"
"3102",8229,15,"expletive_test",26,9,"test","neg","pej","NEU","A","EPN9","English","L1"
"3103",8230,15,"expletive_test",57,9,"test","pos","adj","NEU","A","EAP9","English","L1"
"3104",8231,15,"expletive_test",86,5,"test","pos","pej","AO","A","EPP5","English","L1"
"3105",8234,15,"expletive_test",44,5,"test","neg","pej","AO","A","EPN5","English","L1"
"3106",8236,15,"expletive_test",3,9,"test","neg","adj","NEU","A","EAN9","English","L1"
"3107",8238,15,"expletive_test",40,3,"test","neg","pej","NEU","A","EPN3","English","L1"
"3108",8239,15,"expletive_test",40,3,"test","pos","pej","NEU","A","EPP3","English","L1"
"3109",8240,15,"expletive_test",23,6,"test","pos","adj","NEU","A","EAP6","English","L1"
"3110",8242,15,"expletive_test",78,2,"test","pos","adj","AO","A","EAP2","English","L1"
"3111",8245,15,"expletive_test",69,7,"test","neg","adj","TO","A","EAN7","English","L1"
"3112",8248,15,"expletive_test",86,9,"test","pos","pej","NEU","A","EPP9","English","L1"
"3113",8250,15,"expletive_test",64,6,"test","neg","pej","NEU","A","EPN6","English","L1"
"3114",8251,15,"expletive_test",19,8,"test","pos","adj","AO","A","EAP8","English","L1"
"3115",8252,15,"expletive_test",71,2,"test","neg","adj","AO","A","EAN2","English","L1"
"3116",8253,15,"expletive_test",68,8,"test","neg","adj","AO","A","EAN8","English","L1"
"3117",8255,15,"expletive_test",71,8,"test","neg","pej","AO","A","EPN8","English","L1"
"3118",8256,15,"expletive_test",58,7,"test","pos","adj","TO","A","EAP7","English","L1"
"3119",8257,15,"expletive_test",85,4,"test","pos","pej","TO","A","EPP4","English","L1"
"3120",8258,15,"expletive_test",86,7,"test","neg","pej","TO","A","EPN7","English","L1"
"3121",8262,15,"expletive_test",80,4,"test","neg","adj","TO","A","EAN4","English","L1"
"3122",8264,15,"expletive_test",86,1,"test","neg","pej","TO","A","EPN1","English","L1"
"3123",8265,15,"expletive_test",63,3,"test","pos","adj","NEU","A","EAP3","English","L1"
