"","X","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"8095",11575,192,"expletive_test",4,3,"test","neg","adj","NEU","A","EAN3","English","L2"
"8096",11576,192,"expletive_test",45,10,"filler","neg","adj","AO","A","ENF10","English","L2"
"8097",11577,192,"expletive_test",87,1,"test","neg","adj","TO","A","EAN1","English","L2"
"8098",11578,192,"expletive_test",95,5,"test","pos","pej","AO","A","EPP5","English","L2"
"8099",11579,192,"expletive_test",94,16,"filler","pos","adj","TO","A","ENF16","English","L2"
"8100",11580,192,"expletive_test",95,4,"test","pos","adj","TO","A","EAP4","English","L2"
"8101",11581,207,"expletive_test",23,12,"filler","neg","adj","AO","B","ENF12","English","L2"
"8102",11582,207,"expletive_test",26,8,"test","pos","adj","AO","B","EAP8","English","L2"
"8103",11583,207,"expletive_test",20,6,"test","neg","adj","NEU","B","EAN6","English","L2"
"8104",11584,207,"expletive_test",9,2,"filler","neg","adj","TO","B","ENF2","English","L2"
"8105",11585,207,"expletive_test",12,23,"filler","pos","adj","AO","B","ENF23","English","L2"
"8106",11586,207,"expletive_test",71,21,"filler","pos","adj","AO","B","ENF21","English","L2"
"8107",11587,207,"expletive_test",99,7,"test","pos","pej","TO","B","EPP7","English","L2"
"8108",11588,207,"expletive_test",83,5,"test","neg","pej","AO","B","EPN5","English","L2"
"8109",11589,207,"expletive_test",16,22,"filler","pos","adj","AO","B","ENF22","English","L2"
"8110",11590,207,"expletive_test",12,6,"filler","neg","adj","TO","B","ENF6","English","L2"
"8111",11591,207,"expletive_test",99,1,"test","neg","adj","TO","B","EAN1","English","L2"
"8112",11592,207,"expletive_test",20,7,"test","neg","adj","TO","B","EAN7","English","L2"
"8113",11593,207,"expletive_test",99,20,"filler","pos","adj","AO","B","ENF20","English","L2"
"8114",11594,207,"expletive_test",99,4,"test","neg","adj","TO","B","EAN4","English","L2"
"8115",11595,207,"expletive_test",22,9,"test","neg","pej","NEU","B","EPN9","English","L2"
"8116",11596,207,"expletive_test",81,6,"test","pos","pej","NEU","B","EPP6","English","L2"
"8117",11597,207,"expletive_test",87,9,"filler","neg","adj","AO","B","ENF9","English","L2"
"8118",11598,207,"expletive_test",99,7,"test","pos","adj","TO","B","EAP7","English","L2"
"8119",11599,207,"expletive_test",99,1,"test","pos","adj","TO","B","EAP1","English","L2"
"8120",11600,207,"expletive_test",99,8,"test","neg","pej","AO","B","EPN8","English","L2"
"8121",11601,207,"expletive_test",99,7,"test","neg","pej","TO","B","EPN7","English","L2"
"8122",11602,207,"expletive_test",99,19,"filler","pos","adj","AO","B","ENF19","English","L2"
"8123",11603,207,"expletive_test",99,13,"filler","pos","adj","TO","B","ENF13","English","L2"
"8124",11604,207,"expletive_test",99,4,"test","neg","pej","TO","B","EPN4","English","L2"
"8125",11605,207,"expletive_test",86,5,"test","neg","adj","AO","B","EAN5","English","L2"
"8126",11606,207,"expletive_test",0,3,"test","neg","pej","NEU","B","EPN3","English","L2"
"8127",11607,207,"expletive_test",99,5,"test","pos","pej","AO","B","EPP5","English","L2"
"8128",11608,207,"expletive_test",99,1,"filler","neg","adj","TO","B","ENF1","English","L2"
"8129",11609,207,"expletive_test",99,10,"filler","neg","adj","AO","B","ENF10","English","L2"
"8130",11610,207,"expletive_test",99,11,"filler","neg","adj","AO","B","ENF11","English","L2"
"8131",11611,207,"expletive_test",0,3,"test","neg","adj","NEU","B","EAN3","English","L2"
"8132",11612,207,"expletive_test",99,2,"test","neg","pej","AO","B","EPN2","English","L2"
"8133",11613,207,"expletive_test",0,6,"test","neg","pej","NEU","B","EPN6","English","L2"
"8134",11614,207,"expletive_test",99,16,"filler","pos","adj","TO","B","ENF16","English","L2"
"8135",11615,207,"expletive_test",99,3,"filler","neg","adj","TO","B","ENF3","English","L2"
"8136",11616,207,"expletive_test",99,5,"test","pos","adj","AO","B","EAP5","English","L2"
"8137",11617,207,"expletive_test",74,4,"test","pos","adj","TO","B","EAP4","English","L2"
"8138",11618,207,"expletive_test",82,7,"filler","neg","adj","AO","B","ENF7","English","L2"
"8139",11619,207,"expletive_test",99,2,"test","pos","adj","AO","B","EAP2","English","L2"
"8140",11620,207,"expletive_test",25,24,"filler","pos","adj","AO","B","ENF24","English","L2"
"8141",11621,207,"expletive_test",84,15,"filler","pos","adj","TO","B","ENF15","English","L2"
"8142",11622,207,"expletive_test",99,8,"filler","neg","adj","AO","B","ENF8","English","L2"
"8143",11623,207,"expletive_test",99,1,"test","pos","pej","TO","B","EPP1","English","L2"
"8144",11624,207,"expletive_test",19,6,"test","pos","adj","NEU","B","EAP6","English","L2"
"8145",11625,207,"expletive_test",99,4,"filler","neg","adj","TO","B","ENF4","English","L2"
"8146",11626,207,"expletive_test",85,17,"filler","pos","adj","TO","B","ENF17","English","L2"
"8147",11627,207,"expletive_test",0,9,"test","neg","adj","NEU","B","EAN9","English","L2"
"8148",11628,207,"expletive_test",76,2,"test","neg","adj","AO","B","EAN2","English","L2"
"8149",11629,207,"expletive_test",99,8,"test","neg","adj","AO","B","EAN8","English","L2"
"8150",11630,207,"expletive_test",34,3,"test","pos","adj","NEU","B","EAP3","English","L2"
"8151",11631,207,"expletive_test",34,3,"test","pos","pej","NEU","B","EPP3","English","L2"
"8152",11632,207,"expletive_test",99,14,"filler","pos","adj","TO","B","ENF14","English","L2"
"8153",11633,207,"expletive_test",99,8,"test","pos","pej","AO","B","EPP8","English","L2"
"8154",11634,207,"expletive_test",67,9,"test","pos","pej","NEU","B","EPP9","English","L2"
"8155",11635,207,"expletive_test",83,2,"test","pos","pej","AO","B","EPP2","English","L2"
"8156",11636,207,"expletive_test",99,5,"filler","neg","adj","TO","B","ENF5","English","L2"
"8157",11637,207,"expletive_test",86,4,"test","pos","pej","TO","B","EPP4","English","L2"
"8158",11638,207,"expletive_test",99,1,"test","neg","pej","TO","B","EPN1","English","L2"
"8159",11639,207,"expletive_test",83,9,"test","pos","adj","NEU","B","EAP9","English","L2"
"8160",11640,207,"expletive_test",99,18,"filler","pos","adj","TO","B","ENF18","English","L2"
"8161",11641,7,"expletive_test",0,3,"test","neg","pej","NEU","A","EPN3","English","L2"
"8162",11642,7,"expletive_test",99,16,"filler","pos","adj","TO","A","ENF16","English","L2"
"8163",11643,7,"expletive_test",99,14,"filler","pos","adj","TO","A","ENF14","English","L2"
"8164",11644,7,"expletive_test",6,2,"test","neg","adj","AO","A","EAN2","English","L2"
"8165",11645,7,"expletive_test",99,9,"test","pos","pej","NEU","A","EPP9","English","L2"
"8166",11646,7,"expletive_test",99,4,"test","pos","adj","TO","A","EAP4","English","L2"
"8167",11647,7,"expletive_test",4,8,"filler","neg","adj","AO","A","ENF8","English","L2"
"8168",11648,7,"expletive_test",66,9,"filler","neg","adj","AO","A","ENF9","English","L2"
"8169",11649,7,"expletive_test",58,2,"filler","neg","adj","TO","A","ENF2","English","L2"
"8170",11650,7,"expletive_test",42,3,"test","neg","adj","NEU","A","EAN3","English","L2"
"8171",11651,7,"expletive_test",76,1,"test","neg","pej","TO","A","EPN1","English","L2"
"8172",11652,7,"expletive_test",79,20,"filler","pos","adj","AO","A","ENF20","English","L2"
"8173",11653,7,"expletive_test",99,4,"test","pos","pej","TO","A","EPP4","English","L2"
"8174",11654,7,"expletive_test",90,11,"filler","neg","adj","AO","A","ENF11","English","L2"
"8175",11655,7,"expletive_test",99,8,"test","pos","pej","AO","A","EPP8","English","L2"
"8176",11656,7,"expletive_test",99,2,"test","pos","pej","AO","A","EPP2","English","L2"
"8177",11657,7,"expletive_test",79,4,"filler","neg","adj","TO","A","ENF4","English","L2"
"8178",11658,7,"expletive_test",42,6,"test","neg","adj","NEU","A","EAN6","English","L2"
"8179",11659,7,"expletive_test",53,5,"test","neg","pej","AO","A","EPN5","English","L2"
"8180",11660,7,"expletive_test",97,13,"filler","pos","adj","TO","A","ENF13","English","L2"
"8181",11661,7,"expletive_test",25,6,"test","neg","pej","NEU","A","EPN6","English","L2"
"8182",11662,7,"expletive_test",85,15,"filler","pos","adj","TO","A","ENF15","English","L2"
"8183",11663,7,"expletive_test",85,10,"filler","neg","adj","AO","A","ENF10","English","L2"
"8184",11664,7,"expletive_test",97,3,"filler","neg","adj","TO","A","ENF3","English","L2"
"8185",11665,7,"expletive_test",99,19,"filler","pos","adj","AO","A","ENF19","English","L2"
"8186",11666,7,"expletive_test",99,5,"test","pos","pej","AO","A","EPP5","English","L2"
"8187",11667,7,"expletive_test",87,6,"test","pos","adj","NEU","A","EAP6","English","L2"
"8188",11668,7,"expletive_test",83,4,"test","neg","adj","TO","A","EAN4","English","L2"
"8189",11669,7,"expletive_test",94,1,"filler","neg","adj","TO","A","ENF1","English","L2"
"8190",11670,7,"expletive_test",88,2,"test","neg","pej","AO","A","EPN2","English","L2"
"8191",11671,7,"expletive_test",81,21,"filler","pos","adj","AO","A","ENF21","English","L2"
"8192",11672,7,"expletive_test",61,12,"filler","neg","adj","AO","A","ENF12","English","L2"
"8193",11673,7,"expletive_test",99,6,"test","pos","pej","NEU","A","EPP6","English","L2"
"8194",11674,7,"expletive_test",65,8,"test","pos","adj","AO","A","EAP8","English","L2"
"8195",11675,7,"expletive_test",39,22,"filler","pos","adj","AO","A","ENF22","English","L2"
"8196",11676,7,"expletive_test",69,3,"test","pos","adj","NEU","A","EAP3","English","L2"
"8197",11677,7,"expletive_test",86,7,"test","neg","adj","TO","A","EAN7","English","L2"
"8198",11678,7,"expletive_test",66,7,"test","pos","adj","TO","A","EAP7","English","L2"
"8199",11679,7,"expletive_test",42,5,"test","neg","adj","AO","A","EAN5","English","L2"
"8200",11680,7,"expletive_test",55,6,"filler","neg","adj","TO","A","ENF6","English","L2"
"8201",11681,7,"expletive_test",65,8,"test","neg","pej","AO","A","EPN8","English","L2"
"8202",11682,7,"expletive_test",93,1,"test","pos","pej","TO","A","EPP1","English","L2"
"8203",11683,7,"expletive_test",84,3,"test","pos","pej","NEU","A","EPP3","English","L2"
"8204",11684,7,"expletive_test",63,7,"filler","neg","adj","AO","A","ENF7","English","L2"
"8205",11685,7,"expletive_test",79,4,"test","neg","pej","TO","A","EPN4","English","L2"
"8206",11686,7,"expletive_test",35,9,"test","neg","pej","NEU","A","EPN9","English","L2"
"8207",11687,7,"expletive_test",88,18,"filler","pos","adj","TO","A","ENF18","English","L2"
"8208",11688,7,"expletive_test",88,2,"test","pos","adj","AO","A","EAP2","English","L2"
"8209",11689,7,"expletive_test",85,8,"test","neg","adj","AO","A","EAN8","English","L2"
"8210",11690,7,"expletive_test",41,9,"test","neg","adj","NEU","A","EAN9","English","L2"
"8211",11691,7,"expletive_test",58,5,"filler","neg","adj","TO","A","ENF5","English","L2"
"8212",11692,7,"expletive_test",60,17,"filler","pos","adj","TO","A","ENF17","English","L2"
"8213",11693,7,"expletive_test",41,9,"test","pos","adj","NEU","A","EAP9","English","L2"
"8214",11694,7,"expletive_test",54,5,"test","pos","adj","AO","A","EAP5","English","L2"
"8215",11695,7,"expletive_test",38,23,"filler","pos","adj","AO","A","ENF23","English","L2"
"8216",11696,7,"expletive_test",85,1,"test","neg","adj","TO","A","EAN1","English","L2"
"8217",11697,7,"expletive_test",41,24,"filler","pos","adj","AO","A","ENF24","English","L2"
"8218",11698,7,"expletive_test",99,7,"test","pos","pej","TO","A","EPP7","English","L2"
"8219",11699,7,"expletive_test",94,7,"test","neg","pej","TO","A","EPN7","English","L2"
"8220",11700,7,"expletive_test",99,1,"test","pos","adj","TO","A","EAP1","English","L2"
"8221",11701,25,"expletive_test",99,2,"test","pos","pej","TO","B","EPP2","English","L2"
"8222",11702,25,"expletive_test",99,13,"filler","pos","adj","TO","B","ENF13","English","L2"
"8223",11703,25,"expletive_test",90,14,"filler","pos","adj","TO","B","ENF14","English","L2"
"8224",11704,25,"expletive_test",52,9,"filler","neg","adj","AO","B","ENF9","English","L2"
"8225",11705,25,"expletive_test",99,6,"test","pos","pej","AO","B","EPP6","English","L2"
"8226",11706,25,"expletive_test",8,6,"test","neg","pej","AO","B","EPN6","English","L2"
"8227",11707,25,"expletive_test",66,8,"filler","neg","adj","AO","B","ENF8","English","L2"
"8228",11708,25,"expletive_test",84,7,"test","pos","adj","NEU","B","EAP7","English","L2"
"8229",11709,25,"expletive_test",86,3,"filler","neg","adj","TO","B","ENF3","English","L2"
"8230",11710,25,"expletive_test",96,7,"test","pos","pej","NEU","B","EPP7","English","L2"
"8231",11711,25,"expletive_test",97,2,"test","pos","adj","TO","B","EAP2","English","L2"
"8232",11712,25,"expletive_test",51,23,"filler","pos","adj","AO","B","ENF23","English","L2"
"8233",11713,25,"expletive_test",99,3,"test","pos","pej","AO","B","EPP3","English","L2"
"8234",11714,25,"expletive_test",99,21,"filler","pos","adj","AO","B","ENF21","English","L2"
"8235",11715,25,"expletive_test",20,1,"test","neg","adj","NEU","B","EAN1","English","L2"
"8236",11716,25,"expletive_test",34,3,"test","neg","pej","AO","B","EPN3","English","L2"
"8237",11717,25,"expletive_test",97,4,"filler","neg","adj","TO","B","ENF4","English","L2"
"8238",11718,25,"expletive_test",99,15,"filler","pos","adj","TO","B","ENF15","English","L2"
"8239",11719,25,"expletive_test",47,24,"filler","pos","adj","AO","B","ENF24","English","L2"
"8240",11720,25,"expletive_test",20,7,"test","neg","adj","NEU","B","EAN7","English","L2"
"8241",11721,25,"expletive_test",89,8,"test","neg","pej","TO","B","EPN8","English","L2"
"8242",11722,25,"expletive_test",99,5,"test","pos","pej","TO","B","EPP5","English","L2"
"8243",11723,25,"expletive_test",48,6,"filler","neg","adj","TO","B","ENF6","English","L2"
"8244",11724,25,"expletive_test",17,4,"test","neg","adj","NEU","B","EAN4","English","L2"
"8245",11725,25,"expletive_test",99,2,"test","neg","adj","TO","B","EAN2","English","L2"
"8246",11726,25,"expletive_test",99,16,"filler","pos","adj","TO","B","ENF16","English","L2"
"8247",11727,25,"expletive_test",99,5,"test","neg","pej","TO","B","EPN5","English","L2"
"8248",11728,25,"expletive_test",60,7,"filler","neg","adj","AO","B","ENF7","English","L2"
"8249",11729,25,"expletive_test",29,7,"test","neg","pej","NEU","B","EPN7","English","L2"
"8250",11730,25,"expletive_test",45,22,"filler","pos","adj","AO","B","ENF22","English","L2"
"8251",11731,25,"expletive_test",76,1,"filler","neg","adj","TO","B","ENF1","English","L2"
"8252",11732,25,"expletive_test",74,5,"test","neg","adj","TO","B","EAN5","English","L2"
"8253",11733,25,"expletive_test",99,2,"test","neg","pej","TO","B","EPN2","English","L2"
"8254",11734,25,"expletive_test",71,10,"filler","neg","adj","AO","B","ENF10","English","L2"
"8255",11735,25,"expletive_test",99,4,"test","pos","pej","NEU","B","EPP4","English","L2"
"8256",11736,25,"expletive_test",99,9,"test","pos","pej","AO","B","EPP9","English","L2"
"8257",11737,25,"expletive_test",68,9,"test","pos","adj","AO","B","EAP9","English","L2"
"8258",11738,25,"expletive_test",99,18,"filler","pos","adj","TO","B","ENF18","English","L2"
"8259",11739,25,"expletive_test",81,11,"filler","neg","adj","AO","B","ENF11","English","L2"
"8260",11740,25,"expletive_test",99,6,"test","pos","adj","AO","B","EAP6","English","L2"
"8261",11741,25,"expletive_test",78,1,"test","pos","pej","NEU","B","EPP1","English","L2"
"8262",11742,25,"expletive_test",33,2,"filler","neg","adj","TO","B","ENF2","English","L2"
"8263",11743,25,"expletive_test",99,19,"filler","pos","adj","AO","B","ENF19","English","L2"
"8264",11744,25,"expletive_test",74,3,"test","neg","adj","AO","B","EAN3","English","L2"
"8265",11745,25,"expletive_test",99,17,"filler","pos","adj","TO","B","ENF17","English","L2"
"8266",11746,25,"expletive_test",99,8,"test","pos","pej","TO","B","EPP8","English","L2"
"8267",11747,25,"expletive_test",59,9,"test","neg","adj","AO","B","EAN9","English","L2"
"8268",11748,25,"expletive_test",48,8,"test","pos","adj","TO","B","EAP8","English","L2"
"8269",11749,25,"expletive_test",99,8,"test","neg","adj","TO","B","EAN8","English","L2"
"8270",11750,25,"expletive_test",73,5,"test","pos","adj","TO","B","EAP5","English","L2"
"8271",11751,25,"expletive_test",99,5,"filler","neg","adj","TO","B","ENF5","English","L2"
"8272",11752,25,"expletive_test",65,6,"test","neg","adj","AO","B","EAN6","English","L2"
"8273",11753,25,"expletive_test",66,4,"test","pos","adj","NEU","B","EAP4","English","L2"
"8274",11754,25,"expletive_test",99,20,"filler","pos","adj","AO","B","ENF20","English","L2"
"8275",11755,25,"expletive_test",71,12,"filler","neg","adj","AO","B","ENF12","English","L2"
"8276",11756,25,"expletive_test",22,4,"test","neg","pej","NEU","B","EPN4","English","L2"
"8277",11757,25,"expletive_test",74,9,"test","neg","pej","AO","B","EPN9","English","L2"
"8278",11758,25,"expletive_test",29,1,"test","neg","pej","NEU","B","EPN1","English","L2"
"8279",11759,25,"expletive_test",87,3,"test","pos","adj","AO","B","EAP3","English","L2"
"8280",11760,25,"expletive_test",92,1,"test","pos","adj","NEU","B","EAP1","English","L2"
"8281",11761,62,"expletive_test",0,14,"filler","pos","adj","TO","C","ENF14","English","L2"
"8282",11762,62,"expletive_test",70,1,"test","neg","pej","AO","C","EPN1","English","L2"
"8283",11763,62,"expletive_test",71,9,"filler","neg","adj","AO","C","ENF9","English","L2"
"8284",11764,62,"expletive_test",31,5,"filler","neg","adj","TO","C","ENF5","English","L2"
"8285",11765,62,"expletive_test",63,9,"test","pos","adj","TO","C","EAP9","English","L2"
"8286",11766,62,"expletive_test",65,7,"test","neg","adj","AO","C","EAN7","English","L2"
"8287",11767,62,"expletive_test",75,10,"filler","neg","adj","AO","C","ENF10","English","L2"
"8288",11768,62,"expletive_test",77,17,"filler","pos","adj","TO","C","ENF17","English","L2"
"8289",11769,62,"expletive_test",67,3,"filler","neg","adj","TO","C","ENF3","English","L2"
"8290",11770,62,"expletive_test",29,2,"filler","neg","adj","TO","C","ENF2","English","L2"
"8291",11771,62,"expletive_test",72,6,"test","pos","pej","TO","C","EPP6","English","L2"
"8292",11772,62,"expletive_test",31,2,"test","neg","adj","NEU","C","EAN2","English","L2"
"8293",11773,62,"expletive_test",74,3,"test","pos","adj","TO","C","EAP3","English","L2"
"8294",11774,62,"expletive_test",67,20,"filler","pos","adj","AO","C","ENF20","English","L2"
"8295",11775,62,"expletive_test",80,7,"test","neg","pej","AO","C","EPN7","English","L2"
"8296",11776,62,"expletive_test",71,9,"test","neg","adj","TO","C","EAN9","English","L2"
"8297",11777,62,"expletive_test",81,18,"filler","pos","adj","TO","C","ENF18","English","L2"
"8298",11778,62,"expletive_test",31,8,"test","neg","pej","NEU","C","EPN8","English","L2"
"8299",11779,62,"expletive_test",72,1,"test","neg","adj","AO","C","EAN1","English","L2"
"8300",11780,62,"expletive_test",70,8,"test","pos","pej","NEU","C","EPP8","English","L2"
"8301",11781,62,"expletive_test",73,3,"test","neg","adj","TO","C","EAN3","English","L2"
"8302",11782,62,"expletive_test",73,8,"filler","neg","adj","AO","C","ENF8","English","L2"
"8303",11783,62,"expletive_test",73,4,"test","neg","pej","AO","C","EPN4","English","L2"
"8304",11784,62,"expletive_test",65,24,"filler","pos","adj","AO","C","ENF24","English","L2"
"8305",11785,62,"expletive_test",91,1,"test","pos","pej","AO","C","EPP1","English","L2"
"8306",11786,62,"expletive_test",55,22,"filler","pos","adj","AO","C","ENF22","English","L2"
"8307",11787,62,"expletive_test",66,7,"test","pos","adj","AO","C","EAP7","English","L2"
"8308",11788,62,"expletive_test",77,13,"filler","pos","adj","TO","C","ENF13","English","L2"
"8309",11789,62,"expletive_test",73,1,"filler","neg","adj","TO","C","ENF1","English","L2"
"8310",11790,62,"expletive_test",67,3,"test","neg","pej","TO","C","EPN3","English","L2"
"8311",11791,62,"expletive_test",66,6,"test","neg","pej","TO","C","EPN6","English","L2"
"8312",11792,62,"expletive_test",80,3,"test","pos","pej","AO","C","EPP4","English","L2"
"8313",11793,62,"expletive_test",83,2,"test","pos","adj","NEU","C","EAP2","English","L2"
"8314",11794,62,"expletive_test",61,8,"test","pos","adj","NEU","C","EAP8","English","L2"
"8315",11795,62,"expletive_test",89,7,"filler","neg","adj","AO","C","ENF7","English","L2"
"8316",11796,62,"expletive_test",74,9,"test","pos","pej","TO","C","EPP9","English","L2"
"8317",11797,62,"expletive_test",80,19,"filler","pos","adj","AO","C","ENF19","English","L2"
"8318",11798,62,"expletive_test",69,9,"test","neg","pej","TO","C","EPN9","English","L2"
"8319",11799,62,"expletive_test",74,12,"filler","neg","adj","AO","C","ENF12","English","L2"
"8320",11800,62,"expletive_test",76,16,"filler","pos","adj","TO","C","ENF16","English","L2"
"8321",11801,62,"expletive_test",38,2,"test","neg","pej","NEU","C","EPN2","English","L2"
"8322",11802,62,"expletive_test",73,5,"test","pos","pej","NEU","C","EPP5","English","L2"
"8323",11803,62,"expletive_test",36,8,"test","neg","adj","NEU","C","EAN8","English","L2"
"8324",11804,62,"expletive_test",84,4,"filler","neg","adj","TO","C","ENF4","English","L2"
"8325",11805,62,"expletive_test",74,3,"test","pos","pej","TO","C","EPP3","English","L2"
"8326",11806,62,"expletive_test",72,3,"test","neg","adj","AO","C","EAN4","English","L2"
"8327",11807,62,"expletive_test",70,21,"filler","pos","adj","AO","C","ENF21","English","L2"
"8328",11808,62,"expletive_test",69,6,"test","pos","adj","TO","C","EAP6","English","L2"
"8329",11809,62,"expletive_test",80,15,"filler","pos","adj","TO","C","ENF15","English","L2"
"8330",11810,62,"expletive_test",78,7,"test","pos","pej","AO","C","EPP7","English","L2"
"8331",11811,62,"expletive_test",66,6,"test","neg","adj","TO","C","EAN6","English","L2"
"8332",11812,62,"expletive_test",64,11,"filler","neg","adj","AO","C","ENF11","English","L2"
"8333",11813,62,"expletive_test",86,1,"test","pos","adj","AO","C","EAP1","English","L2"
"8334",11814,62,"expletive_test",79,6,"filler","neg","adj","TO","C","ENF6","English","L2"
"8335",11815,62,"expletive_test",32,5,"test","neg","pej","NEU","C","EPN5","English","L2"
"8336",11816,62,"expletive_test",74,5,"test","pos","adj","NEU","C","EAP5","English","L2"
"8337",11817,62,"expletive_test",69,3,"test","pos","adj","AO","C","EAP4","English","L2"
"8338",11818,62,"expletive_test",37,5,"test","neg","adj","NEU","C","EAN5","English","L2"
"8339",11819,62,"expletive_test",72,2,"test","pos","pej","NEU","C","EPP2","English","L2"
"8340",11820,62,"expletive_test",24,23,"filler","pos","adj","AO","C","ENF23","English","L2"
"8341",11821,172,"expletive_test",46,5,"filler","neg","adj","TO","B","ENF5","English","L2"
"8342",11822,172,"expletive_test",99,8,"test","pos","pej","TO","B","EPP8","English","L2"
"8343",11823,172,"expletive_test",99,24,"filler","pos","adj","AO","B","ENF24","English","L2"
"8344",11824,172,"expletive_test",99,5,"test","neg","adj","TO","B","EAN5","English","L2"
"8345",11825,172,"expletive_test",99,7,"test","neg","adj","NEU","B","EAN7","English","L2"
"8346",11826,172,"expletive_test",99,14,"filler","pos","adj","TO","B","ENF14","English","L2"
"8347",11827,172,"expletive_test",99,21,"filler","pos","adj","AO","B","ENF21","English","L2"
"8348",11828,172,"expletive_test",99,10,"filler","neg","adj","AO","B","ENF10","English","L2"
"8349",11829,172,"expletive_test",99,6,"test","pos","pej","AO","B","EPP6","English","L2"
"8350",11830,172,"expletive_test",99,3,"filler","neg","adj","TO","B","ENF3","English","L2"
"8351",11831,172,"expletive_test",99,13,"filler","pos","adj","TO","B","ENF13","English","L2"
"8352",11832,172,"expletive_test",99,9,"test","neg","adj","AO","B","EAN9","English","L2"
"8353",11833,172,"expletive_test",99,18,"filler","pos","adj","TO","B","ENF18","English","L2"
"8354",11834,172,"expletive_test",99,20,"filler","pos","adj","AO","B","ENF20","English","L2"
"8355",11835,172,"expletive_test",90,1,"test","neg","adj","NEU","B","EAN1","English","L2"
"8356",11836,172,"expletive_test",99,12,"filler","neg","adj","AO","B","ENF12","English","L2"
"8357",11837,172,"expletive_test",99,8,"test","pos","adj","TO","B","EAP8","English","L2"
"8358",11838,172,"expletive_test",23,23,"filler","pos","adj","AO","B","ENF23","English","L2"
"8359",11839,172,"expletive_test",99,7,"filler","neg","adj","AO","B","ENF7","English","L2"
"8360",11840,172,"expletive_test",99,15,"filler","pos","adj","TO","B","ENF15","English","L2"
"8361",11841,172,"expletive_test",99,4,"test","pos","pej","NEU","B","EPP4","English","L2"
"8362",11842,172,"expletive_test",99,4,"test","neg","adj","NEU","B","EAN4","English","L2"
"8363",11843,172,"expletive_test",99,4,"filler","neg","adj","TO","B","ENF4","English","L2"
"8364",11844,172,"expletive_test",99,6,"test","pos","adj","AO","B","EAP6","English","L2"
"8365",11845,172,"expletive_test",99,6,"test","neg","adj","AO","B","EAN6","English","L2"
"8366",11846,172,"expletive_test",99,17,"filler","pos","adj","TO","B","ENF17","English","L2"
"8367",11847,172,"expletive_test",24,7,"test","neg","pej","NEU","B","EPN7","English","L2"
"8368",11848,172,"expletive_test",99,5,"test","pos","pej","TO","B","EPP5","English","L2"
"8369",11849,172,"expletive_test",99,9,"filler","neg","adj","AO","B","ENF9","English","L2"
"8370",11850,172,"expletive_test",99,2,"test","pos","adj","TO","B","EAP2","English","L2"
"8371",11851,172,"expletive_test",99,7,"test","pos","pej","NEU","B","EPP7","English","L2"
"8372",11852,172,"expletive_test",13,1,"test","neg","pej","NEU","B","EPN1","English","L2"
"8373",11853,172,"expletive_test",99,9,"test","pos","pej","AO","B","EPP9","English","L2"
"8374",11854,172,"expletive_test",99,1,"test","pos","pej","NEU","B","EPP1","English","L2"
"8375",11855,172,"expletive_test",99,8,"filler","neg","adj","AO","B","ENF8","English","L2"
"8376",11856,172,"expletive_test",66,8,"test","neg","pej","TO","B","EPN8","English","L2"
"8377",11857,172,"expletive_test",70,2,"test","neg","adj","TO","B","EAN2","English","L2"
"8378",11858,172,"expletive_test",69,7,"test","pos","adj","NEU","B","EAP7","English","L2"
"8379",11859,172,"expletive_test",29,22,"filler","pos","adj","AO","B","ENF22","English","L2"
"8380",11860,172,"expletive_test",65,2,"test","neg","pej","TO","B","EPN2","English","L2"
"8381",11861,172,"expletive_test",99,1,"test","pos","adj","NEU","B","EAP1","English","L2"
"8382",11862,172,"expletive_test",99,9,"test","pos","adj","AO","B","EAP9","English","L2"
"8383",11863,172,"expletive_test",99,3,"test","pos","adj","AO","B","EAP3","English","L2"
"8384",11864,172,"expletive_test",88,9,"test","neg","pej","AO","B","EPN9","English","L2"
"8385",11865,172,"expletive_test",99,3,"test","pos","pej","AO","B","EPP3","English","L2"
"8386",11866,172,"expletive_test",40,11,"filler","neg","adj","AO","B","ENF11","English","L2"
"8387",11867,172,"expletive_test",99,6,"filler","neg","adj","TO","B","ENF6","English","L2"
"8388",11868,172,"expletive_test",99,6,"test","neg","pej","AO","B","EPN6","English","L2"
"8389",11869,172,"expletive_test",99,2,"test","pos","pej","TO","B","EPP2","English","L2"
"8390",11870,172,"expletive_test",99,5,"test","neg","pej","TO","B","EPN5","English","L2"
"8391",11871,172,"expletive_test",99,5,"test","pos","adj","TO","B","EAP5","English","L2"
"8392",11872,172,"expletive_test",71,4,"test","pos","adj","NEU","B","EAP4","English","L2"
"8393",11873,172,"expletive_test",99,19,"filler","pos","adj","AO","B","ENF19","English","L2"
"8394",11874,172,"expletive_test",45,4,"test","neg","pej","NEU","B","EPN4","English","L2"
"8395",11875,172,"expletive_test",84,3,"test","neg","pej","AO","B","EPN3","English","L2"
"8396",11876,172,"expletive_test",99,8,"test","neg","adj","TO","B","EAN8","English","L2"
"8397",11877,172,"expletive_test",99,1,"filler","neg","adj","TO","B","ENF1","English","L2"
"8398",11878,172,"expletive_test",99,16,"filler","pos","adj","TO","B","ENF16","English","L2"
"8399",11879,172,"expletive_test",46,2,"filler","neg","adj","TO","B","ENF2","English","L2"
