"","Participant","Word","likert_arousal","likert_valence","StudyLanguage","Nativeness"
"4371",258,"graceful","2","8","English","L1"
"4372",258,"positive","6","9","English","L1"
"4373",258,"good","3","8","English","L1"
"4374",258,"wise","1","7","English","L1"
"4375",258,"loyal","1","7","English","L1"
"4376",258,"discreet","1","7","English","L1"
"4377",258,"patient","1","8","English","L1"
"4378",258,"bad","5","2","English","L1"
"4379",258,"cruel","8","1","English","L1"
"4380",258,"mean","5","1","English","L1"
"4381",258,"rude","8","1","English","L1"
"4382",258,"careful","3","5","English","L1"
"4383",258,"liar","6","1","English","L1"
"4384",258,"reliable","2","7","English","L1"
"4385",258,"obsecene","7","1","English","L1"
"4386",258,"saint","1","5","English","L1"
"4387",258,"negative","3","1","English","L1"
"4388",258,"lazy","3","1","English","L1"
"4389",258,"sweetheart","6","7","English","L1"
"4390",258,"asshole","8","1","English","L1"
"4391",258,"kind","1","8","English","L1"
"4392",258,"indiscreet","4","3","English","L1"
"4393",258,"unrealiable","6","1","English","L1"
"4394",258,"cautious","3","6","English","L1"
"4395",171,"good","7","8","English","L1"
"4396",171,"saint","1","7","English","L1"
"4397",171,"mean","4","1","English","L1"
"4398",171,"indiscreet","4","3","English","L1"
"4399",171,"liar","7","1","English","L1"
"4400",171,"lazy","1","4","English","L1"
"4401",171,"cautious","1","6","English","L1"
"4402",171,"obsecene","4","1","English","L1"
"4403",171,"rude","7","3","English","L1"
"4404",171,"wise","2","6","English","L1"
"4405",171,"discreet","1","6","English","L1"
"4406",171,"careful","1","6","English","L1"
"4407",171,"cruel","8","2","English","L1"
"4408",171,"sweetheart","8","9","English","L1"
"4409",171,"positive","4","8","English","L1"
"4410",171,"negative","4","2","English","L1"
"4411",171,"unrealiable","5","2","English","L1"
"4412",171,"loyal","5","7","English","L1"
"4413",171,"demon","8","1","English","L1"
"4414",171,"reliable","4","6","English","L1"
"4415",171,"asshole","6","3","English","L1"
"4416",171,"kind","4","7","English","L1"
"4417",171,"disloyal","2","3","English","L1"
"4418",171,"bad","1","3","English","L1"
"4419",171,"patient","2","6","English","L1"
"4420",171,"graceful","5","7","English","L1"
"4421",80,"wise","3","5","English","L1"
"4422",80,"rude","8","4","English","L1"
"4423",80,"good","5","5","English","L1"
"4424",80,"demon","8","2","English","L1"
"4425",80,"mean","8","1","English","L1"
"4426",80,"bad","4","2","English","L1"
"4427",80,"sweetheart","2","8","English","L1"
"4428",80,"asshole","9","2","English","L1"
"4429",80,"unrealiable","5","2","English","L1"
"4430",80,"loyal","4","6","English","L1"
"4431",80,"obsecene","6","1","English","L1"
"4432",80,"discreet","5","6","English","L1"
"4433",80,"negative","6","5","English","L1"
"4434",80,"cautious","4","6","English","L1"
"4435",80,"kind","3","7","English","L1"
"4436",80,"cruel","8","2","English","L1"
"4437",80,"disloyal","4","4","English","L1"
"4438",80,"careful","2","7","English","L1"
"4439",80,"lazy","1","5","English","L1"
"4440",80,"liar","6","4","English","L1"
"4441",80,"reliable","6","6","English","L1"
"4442",80,"positive","3","8","English","L1"
"4443",80,"patient","2","7","English","L1"
"4444",80,"graceful","6","8","English","L1"
"4445",80,"saint","5","5","English","L1"
"4446",80,"indiscreet","3","4","English","L1"
"4447",55,"graceful","2","7","English","L1"
"4448",55,"asshole","7","2","English","L1"
"4449",55,"good","1","8","English","L1"
"4450",55,"rude","5","4","English","L1"
"4451",55,"demon","6","4","English","L1"
"4452",55,"cruel","9","1","English","L1"
"4453",55,"liar","7","3","English","L1"
"4454",55,"lazy","6","3","English","L1"
"4455",55,"bad","9","1","English","L1"
"4456",55,"patient","1","9","English","L1"
"4457",55,"discreet","3","9","English","L1"
"4458",55,"obsecene","5","5","English","L1"
"4459",55,"kind","3","9","English","L1"
"4460",55,"unrealiable","8","3","English","L1"
"4461",55,"mean","9","1","English","L1"
"4462",55,"careful","3","7","English","L1"
"4463",55,"loyal","1","9","English","L1"
"4464",55,"saint","4","7","English","L1"
"4465",55,"wise","3","7","English","L1"
"4466",55,"cautious","5","5","English","L1"
"4467",55,"disloyal","9","1","English","L1"
"4468",55,"positive","2","9","English","L1"
"4469",55,"indiscreet","6","4","English","L1"
"4470",55,"reliable","2","9","English","L1"
"4471",55,"negative","8","1","English","L1"
"4472",55,"sweetheart","2","9","English","L1"
"4473",41,"graceful","3","9","English","L1"
"4474",41,"mean","9","1","English","L1"
"4475",41,"careful","1","8","English","L1"
"4476",41,"asshole","7","2","English","L1"
"4477",41,"negative","9","1","English","L1"
"4478",41,"wise","2","9","English","L1"
"4479",41,"patient","1","9","English","L1"
"4480",41,"cautious","1","7","English","L1"
"4481",41,"bad","9","2","English","L1"
"4482",41,"cruel","9","1","English","L1"
"4483",41,"rude","9","1","English","L1"
"4484",41,"good","9","9","English","L1"
"4485",41,"positive","5","9","English","L1"
"4486",41,"obsecene","9","1","English","L1"
"4487",41,"lazy","7","2","English","L1"
"4488",41,"discreet","1","9","English","L1"
"4489",41,"indiscreet","7","3","English","L1"
"4490",41,"disloyal","9","1","English","L1"
"4491",41,"unrealiable","9","1","English","L1"
"4492",41,"kind","1","9","English","L1"
"4493",41,"sweetheart","1","9","English","L1"
"4494",41,"demon","8","1","English","L1"
"4495",41,"liar","8","1","English","L1"
"4496",41,"reliable","1","9","English","L1"
"4497",41,"loyal","1","9","English","L1"
"4498",41,"saint","2","7","English","L1"
"4499",7,"disloyal","3","1","English","L1"
"4500",7,"kind","1","8","English","L1"
"4501",7,"positive","1","8","English","L1"
"4502",7,"mean","6","1","English","L1"
"4503",7,"loyal","1","8","English","L1"
"4504",7,"rude","4","1","English","L1"
"4505",7,"careful","1","6","English","L1"
"4506",7,"demon","5","3","English","L1"
"4507",7,"liar","6","3","English","L1"
"4508",7,"discreet","5","6","English","L1"
"4509",7,"negative","2","2","English","L1"
"4510",7,"cruel","6","1","English","L1"
"4511",7,"good","1","8","English","L1"
"4512",7,"indiscreet","5","4","English","L1"
"4513",7,"sweetheart","1","7","English","L1"
"4514",7,"lazy","1","5","English","L1"
"4515",7,"wise","1","6","English","L1"
"4516",7,"saint","5","6","English","L1"
"4517",7,"reliable","1","8","English","L1"
"4518",7,"patient","1","7","English","L1"
"4519",7,"asshole","6","2","English","L1"
"4520",7,"bad","3","2","English","L1"
"4521",7,"unrealiable","2","2","English","L1"
"4522",7,"cautious","1","5","English","L1"
"4523",7,"graceful","1","8","English","L1"
"4524",7,"obsecene","7","5","English","L1"
"4525",159,"disloyal","1","1","English","L1"
"4526",159,"negative","1","1","English","L1"
"4527",159,"kind","9","9","English","L1"
"4528",159,"cruel","1","1","English","L1"
"4529",159,"discreet","4","6","English","L1"
"4530",159,"indiscreet","1","3","English","L1"
"4531",159,"good","9","9","English","L1"
"4532",159,"sweetheart","9","9","English","L1"
"4533",159,"reliable","9","9","English","L1"
"4534",159,"liar","2","1","English","L1"
"4535",159,"obsecene","3","2","English","L1"
"4536",159,"saint","1","9","English","L1"
"4537",159,"bad","2","1","English","L1"
"4538",159,"lazy","1","4","English","L1"
"4539",159,"demon","9","5","English","L1"
"4540",159,"mean","3","1","English","L1"
"4541",159,"rude","1","1","English","L1"
"4542",159,"graceful","9","9","English","L1"
"4543",159,"wise","9","9","English","L1"
"4544",159,"unrealiable","1","1","English","L1"
"4545",159,"cautious","6","5","English","L1"
"4546",159,"asshole","6","6","English","L1"
"4547",159,"careful","7","6","English","L1"
"4548",159,"loyal","8","7","English","L1"
"4549",159,"positive","7","9","English","L1"
"4550",159,"patient","8","5","English","L1"
"4551",40,"positive","9","7","English","L1"
"4552",40,"demon","8","3","English","L1"
"4553",40,"reliable","2","6","English","L1"
"4554",40,"saint","1","7","English","L1"
"4555",40,"disloyal","5","5","English","L1"
"4556",40,"unrealiable","5","5","English","L1"
"4557",40,"liar","6","5","English","L1"
"4558",40,"careful","3","6","English","L1"
"4559",40,"lazy","1","4","English","L1"
"4560",40,"sweetheart","7","8","English","L1"
"4561",40,"graceful","8","8","English","L1"
"4562",40,"discreet","1","6","English","L1"
"4563",40,"obsecene","8","3","English","L1"
"4564",40,"cautious","1","5","English","L1"
"4565",40,"good","6","7","English","L1"
"4566",40,"patient","1","6","English","L1"
"4567",40,"rude","6","1","English","L1"
"4568",40,"cruel","7","2","English","L1"
"4569",40,"asshole","9","1","English","L1"
"4570",40,"indiscreet","6","2","English","L1"
"4571",40,"wise","2","6","English","L1"
"4572",40,"mean","8","1","English","L1"
"4573",40,"loyal","1","8","English","L1"
"4574",40,"negative","5","1","English","L1"
"4575",40,"kind","2","8","English","L1"
"4576",40,"bad","5","1","English","L1"
"4577",138,"obsecene","3","4","English","L1"
"4578",138,"disloyal","2","2","English","L1"
"4579",138,"wise","6","7","English","L1"
"4580",138,"loyal","7","7","English","L1"
"4581",138,"cruel","7","3","English","L1"
"4582",138,"asshole","8","7","English","L1"
"4583",138,"kind","2","8","English","L1"
"4584",138,"careful","1","8","English","L1"
"4585",138,"good","3","6","English","L1"
"4586",138,"mean","5","3","English","L1"
"4587",138,"cautious","3","5","English","L1"
"4588",138,"unrealiable","6","3","English","L1"
"4589",138,"indiscreet","2","1","English","L1"
"4590",138,"liar","4","1","English","L1"
"4591",138,"positive","1","8","English","L1"
"4592",138,"discreet","2","5","English","L1"
"4593",138,"lazy","1","1","English","L1"
"4594",138,"graceful","6","6","English","L1"
"4595",138,"patient","1","9","English","L1"
"4596",138,"demon","8","7","English","L1"
"4597",138,"negative","5","3","English","L1"
"4598",138,"reliable","3","7","English","L1"
"4599",138,"rude","8","1","English","L1"
"4600",138,"saint","1","5","English","L1"
"4601",138,"bad","2","4","English","L1"
"4602",138,"sweetheart","9","9","English","L1"
"4603",229,"reliable","1","7","English","L1"
"4604",229,"discreet","1","7","English","L1"
"4605",229,"demon","9","1","English","L1"
"4606",229,"sweetheart","1","9","English","L1"
"4607",229,"loyal","1","7","English","L1"
"4608",229,"patient","1","7","English","L1"
"4609",229,"indiscreet","7","4","English","L1"
"4610",229,"positive","8","8","English","L1"
"4611",229,"cruel","9","1","English","L1"
"4612",229,"graceful","3","9","English","L1"
"4613",229,"lazy","1","3","English","L1"
"4614",229,"cautious","7","2","English","L1"
"4615",229,"wise","1","9","English","L1"
"4616",229,"disloyal","7","1","English","L1"
"4617",229,"kind","1","7","English","L1"
"4618",229,"negative","7","1","English","L1"
"4619",229,"rude","6","1","English","L1"
"4620",229,"saint","3","5","English","L1"
"4621",229,"obsecene","8","1","English","L1"
"4622",229,"bad","7","1","English","L1"
"4623",229,"asshole","8","1","English","L1"
"4624",229,"mean","8","1","English","L1"
"4625",229,"good","1","9","English","L1"
"4626",229,"liar","8","1","English","L1"
"4627",229,"careful","8","5","English","L1"
"4628",229,"unrealiable","9","1","English","L1"
"4629",180,"discreet","3","5","English","L1"
"4630",180,"unrealiable","4","3","English","L1"
"4631",180,"good","8","8","English","L1"
"4632",180,"careful","6","8","English","L1"
"4633",180,"disloyal","5","5","English","L1"
"4634",180,"obsecene","6","1","English","L1"
"4635",180,"saint","3","5","English","L1"
"4636",180,"mean","7","2","English","L1"
"4637",180,"patient","8","8","English","L1"
"4638",180,"rude","5","1","English","L1"
"4639",180,"liar","5","1","English","L1"
"4640",180,"wise","9","9","English","L1"
"4641",180,"cruel","6","2","English","L1"
"4642",180,"indiscreet","5","5","English","L1"
"4643",180,"asshole","5","2","English","L1"
"4644",180,"negative","5","1","English","L1"
"4645",180,"bad","9","1","English","L1"
"4646",180,"lazy","1","6","English","L1"
"4647",180,"reliable","1","8","English","L1"
"4648",180,"sweetheart","9","9","English","L1"
"4649",180,"demon","9","1","English","L1"
"4650",180,"loyal","1","9","English","L1"
"4651",180,"positive","1","9","English","L1"
"4652",180,"kind","1","9","English","L1"
"4653",180,"cautious","6","8","English","L1"
"4654",180,"graceful","9","9","English","L1"
"4655",2,"disloyal","6","2","English","L1"
"4656",2,"bad","8","1","English","L1"
"4657",2,"lazy","3","4","English","L1"
"4658",2,"reliable","3","8","English","L1"
"4659",2,"cruel","6","2","English","L1"
"4660",2,"unrealiable","5","2","English","L1"
"4661",2,"good","6","8","English","L1"
"4662",2,"negative","6","2","English","L1"
"4663",2,"discreet","6","3","English","L1"
"4664",2,"positive","2","9","English","L1"
"4665",2,"liar","6","2","English","L1"
"4666",2,"rude","7","3","English","L1"
"4667",2,"loyal","3","8","English","L1"
"4668",2,"saint","2","8","English","L1"
"4669",2,"demon","6","2","English","L1"
"4670",2,"patient","1","9","English","L1"
"4671",2,"graceful","3","8","English","L1"
"4672",2,"mean","6","2","English","L1"
"4673",2,"indiscreet","5","4","English","L1"
"4674",2,"asshole","6","2","English","L1"
"4675",2,"careful","6","7","English","L1"
"4676",2,"cautious","5","5","English","L1"
"4677",2,"obsecene","6","4","English","L1"
"4678",2,"wise","3","6","English","L1"
"4679",2,"sweetheart","6","8","English","L1"
"4680",2,"kind","2","8","English","L1"
"4681",120,"cruel","6","2","English","L1"
"4682",120,"liar","6","1","English","L1"
"4683",120,"rude","5","2","English","L1"
"4684",120,"reliable","2","6","English","L1"
"4685",120,"loyal","1","8","English","L1"
"4686",120,"graceful","1","8","English","L1"
"4687",120,"obsecene","6","1","English","L1"
"4688",120,"negative","6","2","English","L1"
"4689",120,"indiscreet","5","3","English","L1"
"4690",120,"mean","6","3","English","L1"
"4691",120,"discreet","2","6","English","L1"
"4692",120,"unrealiable","6","3","English","L1"
"4693",120,"sweetheart","1","9","English","L1"
"4694",120,"disloyal","6","1","English","L1"
"4695",120,"saint","1","6","English","L1"
"4696",120,"good","1","7","English","L1"
"4697",120,"lazy","3","3","English","L1"
"4698",120,"careful","1","6","English","L1"
"4699",120,"patient","2","7","English","L1"
"4700",120,"demon","7","1","English","L1"
"4701",120,"asshole","7","1","English","L1"
"4702",120,"positive","1","8","English","L1"
"4703",120,"kind","1","9","English","L1"
"4704",120,"wise","3","7","English","L1"
"4705",120,"bad","7","1","English","L1"
"4706",120,"cautious","2","7","English","L1"
"4707",70,"mean","7","3","English","L1"
"4708",70,"obsecene","7","2","English","L1"
"4709",70,"unrealiable","6","3","English","L1"
"4710",70,"discreet","3","7","English","L1"
"4711",70,"patient","2","8","English","L1"
"4712",70,"indiscreet","6","4","English","L1"
"4713",70,"rude","7","4","English","L1"
"4714",70,"disloyal","7","3","English","L1"
"4715",70,"loyal","2","8","English","L1"
"4716",70,"cautious","3","7","English","L1"
"4717",70,"cruel","9","1","English","L1"
"4718",70,"negative","7","3","English","L1"
"4719",70,"reliable","2","8","English","L1"
"4720",70,"kind","1","9","English","L1"
"4721",70,"good","1","9","English","L1"
"4722",70,"sweetheart","1","9","English","L1"
"4723",70,"liar","8","2","English","L1"
"4724",70,"demon","9","1","English","L1"
"4725",70,"asshole","8","2","English","L1"
"4726",70,"graceful","2","8","English","L1"
"4727",70,"bad","7","3","English","L1"
"4728",70,"careful","4","6","English","L1"
"4729",70,"lazy","5","5","English","L1"
"4730",70,"saint","1","9","English","L1"
"4731",70,"wise","2","8","English","L1"
"4732",70,"positive","2","8","English","L1"
"4733",259,"indiscreet","5","1","English","L1"
"4734",259,"unrealiable","5","1","English","L1"
"4735",259,"careful","6","1","English","L1"
"4736",259,"rude","6","1","English","L1"
"4737",259,"kind","1","9","English","L1"
"4738",259,"obsecene","5","1","English","L1"
"4739",259,"loyal","7","9","English","L1"
"4740",259,"positive","5","9","English","L1"
"4741",259,"liar","6","1","English","L1"
"4742",259,"reliable","5","9","English","L1"
"4743",259,"bad","7","1","English","L1"
"4744",259,"demon","7","7","English","L1"
"4745",259,"patient","1","9","English","L1"
"4746",259,"saint","6","2","English","L1"
"4747",259,"good","3","9","English","L1"
"4748",259,"asshole","7","2","English","L1"
"4749",259,"wise","1","9","English","L1"
"4750",259,"graceful","1","9","English","L1"
"4751",259,"cruel","7","1","English","L1"
"4752",259,"disloyal","7","1","English","L1"
"4753",259,"lazy","6","1","English","L1"
"4754",259,"mean","6","1","English","L1"
"4755",259,"negative","7","1","English","L1"
"4756",259,"discreet","1","9","English","L1"
"4757",259,"cautious","8","1","English","L1"
"4758",259,"sweetheart","1","9","English","L1"
"4759",122,"discreet","5","2","English","L1"
"4760",122,"saint","5","7","English","L1"
"4761",122,"reliable","7","7","English","L1"
"4762",122,"rude","7","3","English","L1"
"4763",122,"asshole","8","8","English","L1"
"4764",122,"demon","5","3","English","L1"
"4765",122,"patient","2","5","English","L1"
"4766",122,"cruel","5","2","English","L1"
"4767",122,"indiscreet","5","2","English","L1"
"4768",122,"sweetheart","3","9","English","L1"
"4769",122,"wise","4","6","English","L1"
"4770",122,"bad","5","2","English","L1"
"4771",122,"negative","3","5","English","L1"
"4772",122,"mean","4","3","English","L1"
"4773",122,"disloyal","5","2","English","L1"
"4774",122,"lazy","5","2","English","L1"
"4775",122,"liar","6","1","English","L1"
"4776",122,"cautious","3","6","English","L1"
"4777",122,"positive","2","7","English","L1"
"4778",122,"graceful","4","8","English","L1"
"4779",122,"unrealiable","4","2","English","L1"
"4780",122,"careful","2","7","English","L1"
"4781",122,"obsecene","4","3","English","L1"
"4782",122,"kind","3","9","English","L1"
"4783",122,"loyal","6","7","English","L1"
"4784",122,"good","2","8","English","L1"
"4785",277,"cautious","3","8","English","L1"
"4786",277,"kind","1","8","English","L1"
"4787",277,"rude","5","3","English","L1"
"4788",277,"demon","7","2","English","L1"
"4789",277,"saint","5","5","English","L1"
"4790",277,"liar","8","3","English","L1"
"4791",277,"discreet","5","5","English","L1"
"4792",277,"disloyal","4","3","English","L1"
"4793",277,"reliable","3","8","English","L1"
"4794",277,"careful","5","9","English","L1"
"4795",277,"sweetheart","7","9","English","L1"
"4796",277,"lazy","3","3","English","L1"
"4797",277,"positive","4","7","English","L1"
"4798",277,"graceful","4","7","English","L1"
"4799",277,"indiscreet","7","3","English","L1"
"4800",277,"loyal","7","6","English","L1"
"4801",277,"bad","8","2","English","L1"
"4802",277,"wise","3","7","English","L1"
"4803",277,"negative","3","3","English","L1"
"4804",277,"obsecene","7","3","English","L1"
"4805",277,"patient","3","8","English","L1"
"4806",277,"mean","7","2","English","L1"
"4807",277,"unrealiable","7","3","English","L1"
"4808",277,"cruel","5","4","English","L1"
"4809",277,"good","3","8","English","L1"
"4810",277,"asshole","5","5","English","L1"
"4811",126,"liar","7","1","English","L1"
"4812",126,"disloyal","7","1","English","L1"
"4813",126,"discreet","1","7","English","L1"
"4814",126,"obsecene","5","3","English","L1"
"4815",126,"patient","1","7","English","L1"
"4816",126,"cruel","7","1","English","L1"
"4817",126,"good","9","9","English","L1"
"4818",126,"wise","1","7","English","L1"
"4819",126,"cautious","1","7","English","L1"
"4820",126,"positive","9","9","English","L1"
"4821",126,"rude","7","1","English","L1"
"4822",126,"lazy","7","3","English","L1"
"4823",126,"careful","1","7","English","L1"
"4824",126,"loyal","1","9","English","L1"
"4825",126,"mean","8","1","English","L1"
"4826",126,"graceful","2","7","English","L1"
"4827",126,"sweetheart","2","8","English","L1"
"4828",126,"saint","4","5","English","L1"
"4829",126,"asshole","6","1","English","L1"
"4830",126,"indiscreet","6","1","English","L1"
"4831",126,"negative","5","1","English","L1"
"4832",126,"unrealiable","6","1","English","L1"
"4833",126,"reliable","1","9","English","L1"
"4834",126,"demon","7","1","English","L1"
"4835",126,"kind","1","9","English","L1"
"4836",126,"bad","5","1","English","L1"
"4837",194,"liar","5","3","English","L1"
"4838",194,"reliable","2","7","English","L1"
"4839",194,"graceful","2","7","English","L1"
"4840",194,"saint","2","8","English","L1"
"4841",194,"good","7","8","English","L1"
"4842",194,"mean","6","3","English","L1"
"4843",194,"demon","7","2","English","L1"
"4844",194,"lazy","2","2","English","L1"
"4845",194,"wise","1","8","English","L1"
"4846",194,"loyal","2","7","English","L1"
"4847",194,"careful","2","7","English","L1"
"4848",194,"obsecene","7","2","English","L1"
"4849",194,"indiscreet","2","2","English","L1"
"4850",194,"bad","5","2","English","L1"
"4851",194,"sweetheart","2","7","English","L1"
"4852",194,"rude","7","2","English","L1"
"4853",194,"disloyal","6","2","English","L1"
"4854",194,"cruel","8","2","English","L1"
"4855",194,"negative","5","2","English","L1"
"4856",194,"patient","2","8","English","L1"
"4857",194,"kind","2","8","English","L1"
"4858",194,"positive","5","8","English","L1"
"4859",194,"asshole","8","2","English","L1"
"4860",194,"unrealiable","3","2","English","L1"
"4861",194,"discreet","2","8","English","L1"
"4862",194,"cautious","1","8","English","L1"
"4863",196,"sweetheart","2","8","English","L1"
"4864",196,"positive","7","9","English","L1"
"4865",196,"graceful","1","8","English","L1"
"4866",196,"reliable","1","8","English","L1"
"4867",196,"mean","6","2","English","L1"
"4868",196,"saint","1","5","English","L1"
"4869",196,"asshole","7","1","English","L1"
"4870",196,"disloyal","7","1","English","L1"
"4871",196,"patient","1","7","English","L1"
"4872",196,"good","4","8","English","L1"
"4873",196,"rude","6","2","English","L1"
"4874",196,"unrealiable","5","2","English","L1"
"4875",196,"wise","1","7","English","L1"
"4876",196,"obsecene","3","2","English","L1"
"4877",196,"indiscreet","6","2","English","L1"
"4878",196,"demon","7","2","English","L1"
"4879",196,"liar","7","2","English","L1"
"4880",196,"cautious","3","7","English","L1"
"4881",196,"discreet","4","7","English","L1"
"4882",196,"careful","2","8","English","L1"
"4883",196,"kind","1","8","English","L1"
"4884",196,"cruel","7","1","English","L1"
"4885",196,"loyal","3","8","English","L1"
"4886",196,"negative","5","2","English","L1"
"4887",196,"bad","5","2","English","L1"
"4888",196,"lazy","2","2","English","L1"
"4889",96,"cruel","6","1","English","L1"
"4890",96,"patient","1","7","English","L1"
"4891",96,"good","9","9","English","L1"
"4892",96,"reliable","9","9","English","L1"
"4893",96,"indiscreet","3","1","English","L1"
"4894",96,"loyal","1","9","English","L1"
"4895",96,"wise","1","7","English","L1"
"4896",96,"obsecene","5","1","English","L1"
"4897",96,"demon","5","1","English","L1"
"4898",96,"graceful","9","9","English","L1"
"4899",96,"cautious","2","8","English","L1"
"4900",96,"bad","4","1","English","L1"
"4901",96,"asshole","8","1","English","L1"
"4902",96,"sweetheart","1","9","English","L1"
"4903",96,"mean","7","1","English","L1"
"4904",96,"negative","1","1","English","L1"
"4905",96,"lazy","1","1","English","L1"
"4906",96,"disloyal","5","1","English","L1"
"4907",96,"unrealiable","5","1","English","L1"
"4908",96,"positive","9","9","English","L1"
"4909",96,"saint","1","7","English","L1"
"4910",96,"liar","5","1","English","L1"
"4911",96,"kind","9","9","English","L1"
"4912",96,"discreet","1","7","English","L1"
"4913",96,"rude","5","1","English","L1"
"4914",96,"careful","1","7","English","L1"
"4915",290,"negative","2","2","English","L1"
"4916",290,"patient","1","7","English","L1"
"4917",290,"indiscreet","2","7","English","L1"
"4918",290,"wise","2","8","English","L1"
"4919",290,"cautious","2","6","English","L1"
"4920",290,"kind","3","7","English","L1"
"4921",290,"mean","2","6","English","L1"
"4922",290,"unrealiable","2","2","English","L1"
"4923",290,"demon","5","5","English","L1"
"4924",290,"asshole","6","5","English","L1"
"4925",290,"liar","6","5","English","L1"
"4926",290,"reliable","1","9","English","L1"
"4927",290,"lazy","2","2","English","L1"
"4928",290,"careful","1","7","English","L1"
"4929",290,"obsecene","2","1","English","L1"
"4930",290,"sweetheart","6","8","English","L1"
"4931",290,"cruel","4","2","English","L1"
"4932",290,"disloyal","3","2","English","L1"
"4933",290,"graceful","2","9","English","L1"
"4934",290,"rude","5","3","English","L1"
"4935",290,"discreet","1","9","English","L1"
"4936",290,"saint","1","7","English","L1"
"4937",290,"good","1","9","English","L1"
"4938",290,"positive","2","9","English","L1"
"4939",290,"bad","4","2","English","L1"
"4940",290,"loyal","1","9","English","L1"
"4941",267,"disloyal","3","3","English","L1"
"4942",267,"kind","3","8","English","L1"
"4943",267,"lazy","5","4","English","L1"
"4944",267,"saint","6","8","English","L1"
"4945",267,"graceful","7","8","English","L1"
"4946",267,"rude","6","2","English","L1"
"4947",267,"bad","6","3","English","L1"
"4948",267,"indiscreet","6","3","English","L1"
"4949",267,"mean","6","3","English","L1"
"4950",267,"liar","5","2","English","L1"
"4951",267,"demon","6","1","English","L1"
"4952",267,"positive","2","8","English","L1"
"4953",267,"cautious","5","5","English","L1"
"4954",267,"obsecene","6","3","English","L1"
"4955",267,"negative","6","3","English","L1"
"4956",267,"wise","4","8","English","L1"
"4957",267,"reliable","3","8","English","L1"
"4958",267,"unrealiable","6","3","English","L1"
"4959",267,"sweetheart","8","8","English","L1"
"4960",267,"discreet","5","7","English","L1"
"4961",267,"patient","5","8","English","L1"
"4962",267,"good","7","8","English","L1"
"4963",267,"loyal","7","8","English","L1"
"4964",267,"cruel","6","1","English","L1"
"4965",267,"careful","5","5","English","L1"
"4966",267,"asshole","6","2","English","L1"
"4967",111,"demon","7","4","English","L1"
"4968",111,"graceful","4","8","English","L1"
"4969",111,"mean","8","3","English","L1"
"4970",111,"positive","6","6","English","L1"
"4971",111,"good","6","9","English","L1"
"4972",111,"obsecene","7","6","English","L1"
"4973",111,"unrealiable","6","3","English","L1"
"4974",111,"careful","2","5","English","L1"
"4975",111,"reliable","1","8","English","L1"
"4976",111,"rude","8","1","English","L1"
"4977",111,"lazy","5","1","English","L1"
"4978",111,"disloyal","8","2","English","L1"
"4979",111,"loyal","6","8","English","L1"
"4980",111,"saint","5","5","English","L1"
"4981",111,"cruel","6","2","English","L1"
"4982",111,"wise","7","9","English","L1"
"4983",111,"negative","6","4","English","L1"
"4984",111,"sweetheart","6","7","English","L1"
"4985",111,"asshole","8","2","English","L1"
"4986",111,"cautious","3","5","English","L1"
"4987",111,"liar","9","1","English","L1"
"4988",111,"patient","3","5","English","L1"
"4989",111,"bad","4","4","English","L1"
"4990",111,"indiscreet","4","4","English","L1"
"4991",111,"kind","7","8","English","L1"
"4992",111,"discreet","5","5","English","L1"
"4993",179,"rude","7","2","English","L1"
"4994",179,"demon","8","3","English","L1"
"4995",179,"cautious","1","6","English","L1"
"4996",179,"patient","2","6","English","L1"
"4997",179,"asshole","8","1","English","L1"
"4998",179,"unrealiable","7","3","English","L1"
"4999",179,"kind","3","9","English","L1"
"5000",179,"sweetheart","2","8","English","L1"
"5001",179,"loyal","1","9","English","L1"
"5002",179,"mean","8","2","English","L1"
"5003",179,"graceful","4","8","English","L1"
"5004",179,"indiscreet","6","4","English","L1"
"5005",179,"obsecene","7","4","English","L1"
"5006",179,"cruel","7","1","English","L1"
"5007",179,"negative","6","3","English","L1"
"5008",179,"careful","5","7","English","L1"
"5009",179,"discreet","4","6","English","L1"
"5010",179,"good","3","8","English","L1"
"5011",179,"lazy","6","3","English","L1"
"5012",179,"bad","7","2","English","L1"
"5013",179,"positive","3","9","English","L1"
"5014",179,"wise","4","8","English","L1"
"5015",179,"reliable","2","8","English","L1"
"5016",179,"liar","6","1","English","L1"
"5017",179,"disloyal","7","2","English","L1"
"5018",179,"saint","2","7","English","L1"
"5019",295,"good","7","9","English","L1"
"5020",295,"saint","6","6","English","L1"
"5021",295,"reliable","5","9","English","L1"
"5022",295,"patient","4","7","English","L1"
"5023",295,"liar","5","1","English","L1"
"5024",295,"asshole","7","1","English","L1"
"5025",295,"careful","6","6","English","L1"
"5026",295,"graceful","1","9","English","L1"
"5027",295,"wise","8","9","English","L1"
"5028",295,"discreet","3","5","English","L1"
"5029",295,"cautious","5","5","English","L1"
"5030",295,"unrealiable","9","1","English","L1"
"5031",295,"lazy","8","1","English","L1"
"5032",295,"cruel","9","1","English","L1"
"5033",295,"negative","8","1","English","L1"
"5034",295,"sweetheart","6","9","English","L1"
"5035",295,"loyal","6","9","English","L1"
"5036",295,"kind","2","9","English","L1"
"5037",295,"indiscreet","9","1","English","L1"
"5038",295,"demon","9","1","English","L1"
"5039",295,"rude","9","1","English","L1"
"5040",295,"bad","6","1","English","L1"
"5041",295,"mean","9","1","English","L1"
"5042",295,"obsecene","6","3","English","L1"
