"","Participant","Word","likert_arousal","likert_valence","Language"
"6410",58,"mean","2","5","English"
"6411",58,"loyal","7","5","English"
"6412",58,"reliable","6","4","English"
"6413",58,"patient","3","1","English"
"6414",58,"demon","7","3","English"
"6415",58,"rude","4","8","English"
"6416",58,"liar","6","2","English"
"6417",58,"sweetheart","9","6","English"
"6418",58,"indiscreet","7","2","English"
"6419",58,"obsecene","5","7","English"
"6420",58,"unrealiable","3","3","English"
"6421",58,"discreet","3","1","English"
"6422",58,"cruel","1","3","English"
"6423",31,"bad","5","1","English"
"6424",31,"negative","5","1","English"
"6425",31,"loyal","1","7","English"
"6426",31,"indiscreet","5","3","English"
"6427",31,"patient","1","8","English"
"6428",31,"careful","1","9","English"
"6429",31,"lazy","5","1","English"
"6430",31,"disloyal","5","1","English"
"6431",31,"reliable","1","9","English"
"6432",31,"rude","5","1","English"
"6433",31,"liar","5","1","English"
"6434",31,"kind","1","9","English"
"6435",31,"cruel","5","1","English"
"6436",31,"discreet","2","7","English"
"6437",31,"graceful","1","9","English"
"6438",31,"mean","5","1","English"
"6439",31,"demon","5","1","English"
"6440",31,"wise","1","9","English"
"6441",31,"obsecene","6","1","English"
"6442",31,"good","1","9","English"
"6443",31,"cautious","1","9","English"
"6444",31,"positive","1","9","English"
"6445",31,"sweetheart","9","9","English"
"6446",31,"saint","5","5","English"
"6447",31,"unrealiable","5","1","English"
"6448",31,"asshole","5","1","English"
"6449",188,"negative","5","2","English"
"6450",188,"graceful","2","7","English"
"6451",188,"rude","7","3","English"
"6452",188,"indiscreet","7","2","English"
"6453",188,"kind","1","9","English"
"6454",188,"liar","8","1","English"
"6455",188,"sweetheart","5","5","English"
"6456",188,"positive","4","6","English"
"6457",188,"demon","5","5","English"
"6458",188,"saint","5","5","English"
"6459",188,"cruel","7","2","English"
"6460",188,"unrealiable","7","2","English"
"6461",188,"mean","5","2","English"
"6462",188,"discreet","2","7","English"
"6463",188,"good","2","8","English"
"6464",188,"obsecene","8","6","English"
"6465",188,"cautious","2","8","English"
"6466",188,"asshole","5","5","English"
"6467",188,"careful","5","5","English"
"6468",188,"loyal","4","6","English"
"6469",188,"disloyal","6","4","English"
"6470",188,"patient","3","7","English"
"6471",188,"lazy","3","5","English"
"6472",188,"bad","6","4","English"
"6473",188,"reliable","3","7","English"
"6474",188,"wise","2","8","English"
"6475",128,"disloyal","5","1","English"
"6476",128,"mean","5","1","English"
"6477",128,"cautious","1","5","English"
"6478",128,"rude","5","1","English"
"6479",128,"sweetheart","1","9","English"
"6480",128,"bad","5","1","English"
"6481",128,"obsecene","7","5","English"
"6482",128,"reliable","1","9","English"
"6483",128,"lazy","1","6","English"
"6484",128,"unrealiable","5","1","English"
"6485",128,"demon","7","1","English"
"6486",128,"wise","1","9","English"
"6487",128,"good","3","9","English"
"6488",128,"graceful","1","9","English"
"6489",128,"loyal","1","9","English"
"6490",128,"indiscreet","5","1","English"
"6491",128,"careful","1","7","English"
"6492",128,"discreet","1","7","English"
"6493",128,"cruel","5","1","English"
"6494",128,"positive","1","9","English"
"6495",128,"liar","5","1","English"
"6496",128,"saint","1","8","English"
"6497",128,"negative","5","1","English"
"6498",128,"patient","1","9","English"
"6499",128,"asshole","6","1","English"
"6500",128,"kind","1","9","English"
"6501",39,"careful","4","5","English"
"6502",39,"positive","8","9","English"
"6503",39,"negative","4","1","English"
"6504",39,"cautious","6","5","English"
"6505",39,"cruel","7","1","English"
"6506",39,"sweetheart","3","7","English"
"6507",39,"obsecene","7","2","English"
"6508",39,"graceful","4","9","English"
"6509",39,"loyal","3","7","English"
"6510",39,"saint","2","8","English"
"6511",39,"discreet","5","5","English"
"6512",39,"bad","5","3","English"
"6513",39,"mean","5","2","English"
"6514",39,"unrealiable","5","2","English"
"6515",39,"rude","5","1","English"
"6516",39,"disloyal","5","1","English"
"6517",39,"asshole","5","3","English"
"6518",39,"lazy","5","4","English"
"6519",39,"wise","4","8","English"
"6520",39,"indiscreet","5","2","English"
"6521",39,"good","5","6","English"
"6522",39,"patient","5","6","English"
"6523",39,"kind","6","8","English"
"6524",39,"demon","8","1","English"
"6525",39,"reliable","6","6","English"
"6526",39,"liar","5","2","English"
"6527",10,"mean","2","1","English"
"6528",10,"liar","2","2","English"
"6529",10,"discreet","1","7","English"
"6530",10,"graceful","9","9","English"
"6531",10,"patient","1","9","English"
"6532",10,"cautious","1","9","English"
"6533",10,"good","9","9","English"
"6534",10,"negative","4","1","English"
"6535",10,"obsecene","9","1","English"
"6536",10,"wise","1","9","English"
"6537",10,"positive","9","9","English"
"6538",10,"saint","2","5","English"
"6539",10,"kind","4","8","English"
"6540",10,"rude","9","1","English"
"6541",10,"reliable","9","9","English"
"6542",10,"bad","1","1","English"
"6543",10,"loyal","9","9","English"
"6544",10,"asshole","3","1","English"
"6545",10,"disloyal","2","1","English"
"6546",10,"cruel","9","1","English"
"6547",10,"lazy","1","9","English"
"6548",10,"careful","1","9","English"
"6549",10,"sweetheart","3","9","English"
"6550",10,"indiscreet","9","3","English"
"6551",10,"demon","6","5","English"
"6552",10,"unrealiable","1","1","English"
"6553",60,"positive","6","8","English"
"6554",60,"unrealiable","8","1","English"
"6555",60,"indiscreet","9","1","English"
"6556",60,"cruel","7","1","English"
"6557",60,"wise","1","6","English"
"6558",60,"reliable","2","7","English"
"6559",60,"cautious","7","5","English"
"6560",60,"sweetheart","1","9","English"
"6561",60,"asshole","7","1","English"
"6562",60,"lazy","1","3","English"
"6563",60,"negative","5","1","English"
"6564",60,"rude","7","1","English"
"6565",60,"good","1","8","English"
"6566",60,"liar","8","1","English"
"6567",60,"loyal","1","7","English"
"6568",60,"bad","2","3","English"
"6569",60,"discreet","1","5","English"
"6570",60,"patient","1","6","English"
"6571",60,"saint","1","8","English"
"6572",60,"graceful","1","8","English"
"6573",60,"obsecene","8","1","English"
"6574",60,"demon","9","1","English"
"6575",60,"kind","2","8","English"
"6576",60,"careful","8","5","English"
"6577",60,"mean","8","2","English"
"6578",60,"disloyal","8","1","English"
"6579",62,"bad","5","3","English"
"6580",62,"saint","4","6","English"
"6581",62,"careful","3","7","English"
"6582",62,"demon","5","2","English"
"6583",62,"negative","6","3","English"
"6584",62,"mean","6","2","English"
"6585",62,"lazy","3","4","English"
"6586",62,"disloyal","5","2","English"
"6587",62,"kind","2","8","English"
"6588",62,"unrealiable","6","2","English"
"6589",62,"good","3","8","English"
"6590",62,"sweetheart","7","8","English"
"6591",62,"positive","3","8","English"
"6592",62,"asshole","7","2","English"
"6593",62,"obsecene","5","4","English"
"6594",62,"patient","2","7","English"
"6595",62,"reliable","2","8","English"
"6596",62,"cruel","6","1","English"
"6597",62,"loyal","2","8","English"
"6598",62,"wise","3","8","English"
"6599",62,"indiscreet","7","3","English"
"6600",62,"graceful","4","8","English"
"6601",62,"cautious","1","7","English"
"6602",62,"rude","7","3","English"
"6603",62,"discreet","3","7","English"
"6604",62,"liar","7","2","English"
"6605",231,"good","3","8","English"
"6606",231,"lazy","3","3","English"
"6607",231,"reliable","7","5","English"
"6608",231,"loyal","2","7","English"
"6609",231,"mean","5","2","English"
"6610",231,"cautious","2","7","English"
"6611",231,"bad","2","3","English"
"6612",231,"positive","6","7","English"
"6613",231,"sweetheart","1","7","English"
"6614",231,"saint","1","9","English"
"6615",231,"graceful","1","8","English"
"6616",231,"unrealiable","5","4","English"
"6617",231,"negative","5","2","English"
"6618",231,"liar","9","1","English"
"6619",231,"demon","8","2","English"
"6620",231,"asshole","4","1","English"
"6621",231,"patient","1","8","English"
"6622",231,"discreet","3","7","English"
"6623",231,"rude","6","2","English"
"6624",231,"careful","5","5","English"
"6625",231,"obsecene","8","8","English"
"6626",231,"cruel","9","7","English"
"6627",231,"wise","1","5","English"
"6628",231,"disloyal","5","2","English"
"6629",231,"kind","1","7","English"
"6630",231,"indiscreet","6","5","English"
"6631",208,"reliable","4","7","English"
"6632",208,"graceful","2","6","English"
"6633",208,"mean","5","5","English"
"6634",208,"lazy","1","5","English"
"6635",208,"unrealiable","7","2","English"
"6636",208,"kind","5","5","English"
"6637",208,"indiscreet","7","3","English"
"6638",208,"asshole","9","1","English"
"6639",208,"obsecene","7","3","English"
"6640",208,"liar","5","4","English"
"6641",208,"wise","6","6","English"
"6642",208,"negative","8","1","English"
"6643",208,"cruel","9","1","English"
"6644",208,"bad","8","2","English"
"6645",208,"demon","9","1","English"
"6646",208,"loyal","3","6","English"
"6647",208,"careful","6","4","English"
"6648",208,"positive","7","7","English"
"6649",208,"saint","5","5","English"
"6650",208,"cautious","5","5","English"
"6651",208,"sweetheart","8","6","English"
"6652",208,"disloyal","5","2","English"
"6653",208,"patient","5","5","English"
"6654",208,"good","6","7","English"
"6655",208,"rude","6","4","English"
"6656",208,"discreet","5","5","English"
"6657",248,"negative","5","9","English"
"6658",248,"cautious","5","9","English"
"6659",248,"loyal","5","7","English"
"6660",248,"mean","6","5","English"
"6661",248,"wise","8","3","English"
"6662",248,"reliable","9","9","English"
"6663",248,"good","9","9","English"
"6664",248,"graceful","7","1","English"
"6665",248,"demon","9","9","English"
"6666",248,"disloyal","1","1","English"
"6667",248,"lazy","1","1","English"
"6668",248,"patient","8","7","English"
"6669",248,"sweetheart","9","9","English"
"6670",248,"saint","3","7","English"
"6671",248,"discreet","3","9","English"
"6672",248,"asshole","1","1","English"
"6673",248,"positive","9","9","English"
"6674",248,"obsecene","3","1","English"
"6675",248,"indiscreet","6","1","English"
"6676",248,"liar","1","2","English"
"6677",248,"unrealiable","4","1","English"
"6678",248,"cruel","7","1","English"
"6679",248,"bad","3","1","English"
"6680",248,"kind","9","9","English"
"6681",248,"rude","2","1","English"
"6682",248,"careful","9","9","English"
"6683",42,"cruel","4","1","English"
"6684",42,"discreet","1","5","English"
"6685",42,"good","7","9","English"
"6686",42,"kind","7","9","English"
"6687",42,"loyal","2","8","English"
"6688",42,"reliable","1","7","English"
"6689",42,"negative","6","1","English"
"6690",42,"lazy","6","1","English"
"6691",42,"cautious","3","5","English"
"6692",42,"wise","1","7","English"
"6693",42,"asshole","7","1","English"
"6694",42,"indiscreet","3","1","English"
"6695",42,"positive","9","9","English"
"6696",42,"mean","7","1","English"
"6697",42,"unrealiable","6","1","English"
"6698",42,"bad","8","1","English"
"6699",42,"careful","1","7","English"
"6700",42,"demon","4","1","English"
"6701",42,"saint","3","7","English"
"6702",42,"graceful","2","8","English"
"6703",42,"patient","1","8","English"
"6704",42,"liar","5","1","English"
"6705",42,"rude","5","1","English"
"6706",42,"obsecene","7","1","English"
"6707",42,"sweetheart","1","9","English"
"6708",42,"disloyal","3","1","English"
"6709",33,"patient","1","9","English"
"6710",33,"careful","1","9","English"
"6711",33,"positive","1","9","English"
"6712",33,"disloyal","5","1","English"
"6713",33,"asshole","5","1","English"
"6714",33,"reliable","1","9","English"
"6715",33,"wise","1","9","English"
"6716",33,"lazy","5","5","English"
"6717",33,"obsecene","5","1","English"
"6718",33,"bad","5","1","English"
"6719",33,"rude","5","1","English"
"6720",33,"sweetheart","9","9","English"
"6721",33,"indiscreet","5","5","English"
"6722",33,"demon","7","1","English"
"6723",33,"discreet","1","9","English"
"6724",33,"cautious","1","9","English"
"6725",33,"kind","7","7","English"
"6726",33,"loyal","1","9","English"
"6727",33,"unrealiable","5","1","English"
"6728",33,"good","1","8","English"
"6729",33,"cruel","5","1","English"
"6730",33,"saint","1","8","English"
"6731",33,"graceful","1","9","English"
"6732",33,"mean","5","7","English"
"6733",33,"liar","5","1","English"
"6734",33,"negative","5","1","English"
"6735",114,"reliable","1","9","English"
"6736",114,"unrealiable","6","2","English"
"6737",114,"lazy","1","4","English"
"6738",114,"bad","7","1","English"
"6739",114,"sweetheart","2","7","English"
"6740",114,"negative","2","1","English"
"6741",114,"liar","4","3","English"
"6742",114,"cruel","8","1","English"
"6743",114,"cautious","1","7","English"
"6744",114,"kind","1","9","English"
"6745",114,"wise","1","9","English"
"6746",114,"good","1","9","English"
"6747",114,"saint","1","9","English"
"6748",114,"disloyal","8","1","English"
"6749",114,"loyal","1","9","English"
"6750",114,"patient","1","9","English"
"6751",114,"indiscreet","8","1","English"
"6752",114,"positive","1","9","English"
"6753",114,"discreet","2","7","English"
"6754",114,"asshole","7","1","English"
"6755",114,"mean","8","1","English"
"6756",114,"graceful","2","9","English"
"6757",114,"obsecene","7","1","English"
"6758",114,"careful","1","7","English"
"6759",114,"rude","8","1","English"
"6760",114,"demon","7","1","English"
"6761",268,"loyal","2","8","English"
"6762",268,"disloyal","2","2","English"
"6763",268,"kind","7","8","English"
"6764",268,"cruel","6","2","English"
"6765",268,"discreet","2","7","English"
"6766",268,"wise","7","9","English"
"6767",268,"rude","6","2","English"
"6768",268,"saint","2","6","English"
"6769",268,"demon","7","1","English"
"6770",268,"mean","5","2","English"
"6771",268,"indiscreet","2","3","English"
"6772",268,"unrealiable","3","2","English"
"6773",268,"sweetheart","6","7","English"
"6774",268,"lazy","2","5","English"
"6775",268,"patient","2","7","English"
"6776",268,"bad","5","2","English"
"6777",268,"reliable","7","9","English"
"6778",268,"good","6","8","English"
"6779",268,"graceful","6","7","English"
"6780",268,"positive","2","7","English"
"6781",268,"careful","2","6","English"
"6782",268,"asshole","7","2","English"
"6783",268,"liar","3","2","English"
"6784",268,"cautious","5","5","English"
"6785",268,"negative","3","2","English"
"6786",268,"obsecene","4","3","English"
"6787",48,"wise","3","7","English"
"6788",48,"reliable","1","9","English"
"6789",48,"loyal","3","8","English"
"6790",48,"liar","5","3","English"
"6791",48,"positive","1","9","English"
"6792",48,"sweetheart","2","9","English"
"6793",48,"obsecene","6","1","English"
"6794",48,"unrealiable","5","1","English"
"6795",48,"patient","1","7","English"
"6796",48,"kind","3","7","English"
"6797",48,"lazy","2","1","English"
"6798",48,"disloyal","5","1","English"
"6799",48,"rude","6","1","English"
"6800",48,"discreet","5","7","English"
"6801",48,"asshole","9","9","English"
"6802",48,"cautious","4","7","English"
"6803",48,"graceful","4","8","English"
"6804",48,"indiscreet","6","4","English"
"6805",48,"demon","8","2","English"
"6806",48,"cruel","7","2","English"
"6807",48,"mean","6","3","English"
"6808",48,"negative","5","1","English"
"6809",48,"careful","3","7","English"
"6810",48,"bad","7","1","English"
"6811",48,"good","3","7","English"
"6812",48,"saint","1","8","English"
"6813",162,"graceful","1","9","English"
"6814",162,"positive","5","9","English"
"6815",162,"mean","4","1","English"
"6816",162,"lazy","2","3","English"
"6817",162,"reliable","2","9","English"
"6818",162,"sweetheart","2","9","English"
"6819",162,"disloyal","2","1","English"
"6820",162,"asshole","6","1","English"
"6821",162,"cautious","3","6","English"
"6822",162,"patient","1","9","English"
"6823",162,"careful","1","9","English"
"6824",162,"kind","1","9","English"
"6825",162,"bad","6","1","English"
"6826",162,"loyal","1","9","English"
"6827",162,"wise","1","9","English"
"6828",162,"liar","5","1","English"
"6829",162,"unrealiable","4","1","English"
"6830",162,"rude","4","1","English"
"6831",162,"good","1","9","English"
"6832",162,"discreet","1","9","English"
"6833",162,"saint","1","9","English"
"6834",162,"demon","6","1","English"
"6835",162,"negative","3","1","English"
"6836",162,"cruel","8","1","English"
"6837",162,"indiscreet","4","3","English"
"6838",162,"obsecene","6","1","English"
"6839",278,"demon","5","3","English"
"6840",278,"cruel","3","1","English"
"6841",278,"kind","8","9","English"
"6842",278,"good","9","9","English"
"6843",278,"sweetheart","9","9","English"
"6844",278,"asshole","2","3","English"
"6845",278,"saint","5","5","English"
"6846",278,"reliable","6","9","English"
"6847",278,"loyal","6","9","English"
"6848",278,"wise","8","9","English"
"6849",278,"cautious","5","5","English"
"6850",278,"graceful","5","9","English"
"6851",278,"patient","2","9","English"
"6852",278,"liar","7","1","English"
"6853",278,"unrealiable","6","1","English"
"6854",278,"positive","9","9","English"
"6855",278,"rude","6","1","English"
"6856",278,"mean","7","1","English"
"6857",278,"obsecene","1","1","English"
"6858",278,"careful","1","9","English"
"6859",278,"bad","4","1","English"
"6860",278,"disloyal","8","1","English"
"6861",278,"indiscreet","8","1","English"
"6862",278,"discreet","1","9","English"
"6863",278,"negative","1","1","English"
"6864",278,"lazy","5","5","English"
"6865",20,"asshole","8","1","English"
"6866",20,"wise","1","8","English"
"6867",20,"good","6","9","English"
"6868",20,"reliable","2","8","English"
"6869",20,"lazy","6","1","English"
"6870",20,"careful","6","6","English"
"6871",20,"unrealiable","7","1","English"
"6872",20,"indiscreet","8","1","English"
"6873",20,"cruel","7","1","English"
"6874",20,"mean","8","1","English"
"6875",20,"rude","8","1","English"
"6876",20,"disloyal","6","1","English"
"6877",20,"positive","1","6","English"
"6878",20,"negative","4","3","English"
"6879",20,"discreet","1","6","English"
"6880",20,"kind","1","9","English"
"6881",20,"liar","7","1","English"
"6882",20,"graceful","3","9","English"
"6883",20,"obsecene","8","1","English"
"6884",20,"sweetheart","4","8","English"
"6885",20,"bad","6","4","English"
"6886",20,"patient","2","8","English"
"6887",20,"loyal","2","8","English"
"6888",20,"cautious","6","4","English"
"6889",20,"demon","6","6","English"
"6890",20,"saint","2","8","English"
"6891",8,"cruel","8","1","English"
"6892",8,"saint","2","7","English"
"6893",8,"demon","8","1","English"
"6894",8,"disloyal","8","1","English"
"6895",8,"asshole","8","1","English"
"6896",8,"discreet","1","8","English"
"6897",8,"kind","1","9","English"
"6898",8,"unrealiable","8","1","English"
"6899",8,"sweetheart","7","1","English"
"6900",8,"mean","7","2","English"
"6901",8,"obsecene","8","1","English"
"6902",8,"bad","9","1","English"
"6903",8,"careful","1","9","English"
"6904",8,"loyal","1","9","English"
"6905",8,"reliable","1","9","English"
"6906",8,"cautious","1","9","English"
"6907",8,"lazy","8","1","English"
"6908",8,"rude","8","1","English"
"6909",8,"negative","9","1","English"
"6910",8,"good","1","9","English"
"6911",8,"patient","1","9","English"
"6912",8,"graceful","1","9","English"
"6913",8,"indiscreet","8","1","English"
"6914",8,"positive","1","9","English"
"6915",8,"liar","9","1","English"
"6916",8,"wise","1","9","English"
"6917",115,"positive","7","8","English"
"6918",115,"discreet","2","5","English"
"6919",115,"sweetheart","9","8","English"
"6920",115,"asshole","8","7","English"
"6921",115,"patient","1","6","English"
"6922",115,"wise","3","7","English"
"6923",115,"kind","2","7","English"
"6924",115,"saint","5","5","English"
"6925",115,"lazy","5","4","English"
"6926",115,"indiscreet","7","6","English"
"6927",115,"loyal","5","6","English"
"6928",115,"bad","6","5","English"
"6929",115,"negative","5","5","English"
"6930",115,"disloyal","7","4","English"
"6931",115,"cruel","7","4","English"
"6932",115,"reliable","4","6","English"
"6933",115,"graceful","3","7","English"
"6934",115,"careful","4","6","English"
"6935",115,"demon","7","5","English"
"6936",115,"unrealiable","8","2","English"
"6937",115,"mean","6","4","English"
"6938",115,"rude","5","2","English"
"6939",115,"good","5","6","English"
"6940",115,"cautious","9","1","English"
"6941",115,"liar","8","5","English"
"6942",115,"obsecene","6","6","English"
"6943",184,"patient","4","7","English"
"6944",184,"asshole","5","2","English"
"6945",184,"rude","5","3","English"
"6946",184,"cruel","5","1","English"
"6947",184,"kind","6","9","English"
"6948",184,"disloyal","4","3","English"
"6949",184,"sweetheart","7","9","English"
"6950",184,"indiscreet","4","3","English"
"6951",184,"mean","5","3","English"
"6952",184,"bad","5","3","English"
"6953",184,"demon","3","2","English"
"6954",184,"obsecene","5","5","English"
"6955",184,"careful","2","7","English"
"6956",184,"wise","2","7","English"
"6957",184,"unrealiable","5","3","English"
"6958",184,"lazy","5","3","English"
"6959",184,"reliable","3","7","English"
"6960",184,"loyal","4","8","English"
"6961",184,"saint","4","6","English"
"6962",184,"positive","7","8","English"
"6963",184,"discreet","3","7","English"
"6964",184,"liar","5","3","English"
"6965",184,"negative","5","3","English"
"6966",184,"cautious","1","6","English"
"6967",184,"good","7","7","English"
"6968",184,"graceful","5","8","English"
"6969",264,"mean","4","1","English"
"6970",264,"discreet","2","6","English"
"6971",264,"asshole","5","2","English"
"6972",264,"cruel","5","1","English"
"6973",264,"kind","1","9","English"
"6974",264,"lazy","6","2","English"
"6975",264,"positive","1","9","English"
"6976",264,"disloyal","8","1","English"
"6977",264,"negative","3","3","English"
"6978",264,"demon","7","1","English"
"6979",264,"rude","8","1","English"
"6980",264,"good","1","9","English"
"6981",264,"unrealiable","5","2","English"
"6982",264,"patient","1","9","English"
"6983",264,"saint","1","9","English"
"6984",264,"wise","1","9","English"
"6985",264,"obsecene","7","1","English"
"6986",264,"cautious","3","9","English"
"6987",264,"graceful","1","9","English"
"6988",264,"loyal","5","9","English"
"6989",264,"liar","8","1","English"
"6990",264,"reliable","3","6","English"
"6991",264,"sweetheart","1","9","English"
"6992",264,"careful","1","9","English"
"6993",264,"indiscreet","8","2","English"
"6994",264,"bad","7","1","English"
"6995",57,"asshole","8","4","English"
"6996",57,"good","7","9","English"
"6997",57,"lazy","8","1","English"
"6998",57,"careful","5","8","English"
"6999",57,"reliable","3","9","English"
"7000",57,"saint","5","5","English"
"7001",57,"rude","7","2","English"
"7002",57,"wise","3","9","English"
"7003",57,"discreet","5","7","English"
"7004",57,"bad","7","1","English"
"7005",57,"graceful","2","8","English"
"7006",57,"disloyal","7","1","English"
"7007",57,"cautious","5","8","English"
"7008",57,"demon","8","2","English"
"7009",57,"loyal","6","9","English"
"7010",57,"unrealiable","5","1","English"
"7011",57,"liar","7","1","English"
"7012",57,"positive","4","9","English"
"7013",57,"sweetheart","6","9","English"
"7014",57,"indiscreet","5","2","English"
"7015",57,"mean","7","1","English"
"7016",57,"kind","3","9","English"
"7017",57,"negative","6","1","English"
"7018",57,"obsecene","7","2","English"
"7019",57,"cruel","8","1","English"
"7020",57,"patient","3","9","English"
"7021",236,"discreet","2","6","English"
"7022",236,"graceful","3","8","English"
"7023",236,"positive","6","9","English"
"7024",236,"unrealiable","2","3","English"
"7025",236,"loyal","2","5","English"
"7026",236,"asshole","8","2","English"
"7027",236,"liar","7","2","English"
"7028",236,"saint","1","7","English"
"7029",236,"patient","1","7","English"
"7030",236,"kind","2","8","English"
"7031",236,"bad","3","1","English"
"7032",236,"cruel","8","1","English"
"7033",236,"wise","2","8","English"
"7034",236,"careful","2","6","English"
"7035",236,"indiscreet","4","3","English"
"7036",236,"cautious","2","5","English"
"7037",236,"reliable","3","8","English"
"7038",236,"mean","5","2","English"
"7039",236,"demon","6","2","English"
"7040",236,"rude","6","2","English"
"7041",236,"good","5","8","English"
"7042",236,"obsecene","7","2","English"
"7043",236,"disloyal","4","2","English"
"7044",236,"negative","7","1","English"
"7045",236,"sweetheart","2","7","English"
"7046",236,"lazy","1","2","English"
"7047",224,"graceful","3","7","English"
"7048",224,"bad","5","1","English"
"7049",224,"lazy","1","3","English"
"7050",224,"good","2","8","English"
"7051",224,"liar","5","3","English"
"7052",224,"discreet","3","7","English"
"7053",224,"demon","7","5","English"
"7054",224,"disloyal","5","1","English"
"7055",224,"patient","2","7","English"
"7056",224,"sweetheart","1","9","English"
"7057",224,"saint","5","5","English"
"7058",224,"obsecene","5","2","English"
"7059",224,"asshole","5","1","English"
"7060",224,"loyal","1","9","English"
"7061",224,"cautious","1","5","English"
"7062",224,"careful","1","7","English"
"7063",224,"negative","1","1","English"
"7064",224,"kind","1","9","English"
"7065",224,"indiscreet","5","2","English"
"7066",224,"mean","5","1","English"
"7067",224,"wise","1","9","English"
"7068",224,"cruel","5","1","English"
"7069",224,"positive","1","9","English"
"7070",224,"reliable","1","9","English"
"7071",224,"unrealiable","5","1","English"
"7072",224,"rude","5","1","English"
"7073",13,"bad","1","1","English"
"7074",13,"cautious","5","5","English"
"7075",13,"lazy","1","8","English"
"7076",13,"asshole","6","1","English"
"7077",13,"positive","9","9","English"
"7078",13,"demon","8","2","English"
"7079",13,"saint","1","8","English"
"7080",13,"mean","6","1","English"
"7081",13,"graceful","9","9","English"
"7082",13,"obsecene","9","1","English"
"7083",13,"indiscreet","2","2","English"
"7084",13,"negative","5","2","English"
"7085",13,"reliable","9","9","English"
"7086",13,"patient","1","9","English"
"7087",13,"sweetheart","1","9","English"
"7088",13,"rude","9","1","English"
"7089",13,"kind","9","9","English"
"7090",13,"loyal","5","9","English"
"7091",13,"discreet","5","8","English"
"7092",13,"careful","6","9","English"
"7093",13,"good","9","9","English"
"7094",13,"liar","4","1","English"
"7095",13,"wise","1","9","English"
"7096",13,"unrealiable","6","1","English"
"7097",13,"disloyal","5","1","English"
"7098",13,"cruel","5","1","English"
"7099",242,"discreet","5","7","English"
"7100",242,"loyal","5","8","English"
"7101",242,"indiscreet","7","1","English"
"7102",242,"rude","9","1","English"
"7103",242,"mean","9","1","English"
"7104",242,"reliable","3","9","English"
"7105",242,"wise","3","9","English"
"7106",242,"asshole","7","1","English"
"7107",242,"obsecene","6","4","English"
"7108",242,"negative","4","2","English"
"7109",242,"patient","1","7","English"
"7110",242,"liar","8","1","English"
"7111",242,"disloyal","9","1","English"
"7112",242,"good","7","8","English"
"7113",242,"lazy","1","5","English"
"7114",242,"kind","3","9","English"
"7115",242,"unrealiable","4","2","English"
"7116",242,"demon","7","2","English"
"7117",242,"positive","6","8","English"
"7118",242,"saint","8","8","English"
"7119",242,"graceful","2","9","English"
"7120",242,"bad","7","2","English"
"7121",242,"cruel","8","1","English"
"7122",242,"careful","8","7","English"
"7123",242,"sweetheart","3","9","English"
"7124",242,"cautious","1","9","English"
"7125",218,"good","7","9","English"
"7126",218,"loyal","8","8","English"
"7127",218,"reliable","2","9","English"
"7128",218,"sweetheart","1","9","English"
"7129",218,"graceful","1","7","English"
"7130",218,"indiscreet","9","1","English"
"7131",218,"disloyal","8","1","English"
"7132",218,"unrealiable","9","1","English"
"7133",218,"mean","7","1","English"
"7134",218,"demon","9","1","English"
"7135",218,"careful","1","7","English"
"7136",218,"bad","5","1","English"
"7137",218,"positive","1","9","English"
"7138",218,"obsecene","9","1","English"
"7139",218,"negative","5","1","English"
"7140",218,"liar","8","1","English"
"7141",218,"patient","1","6","English"
"7142",218,"saint","1","6","English"
"7143",218,"asshole","9","3","English"
"7144",218,"wise","1","7","English"
"7145",218,"lazy","6","2","English"
"7146",218,"cruel","9","1","English"
"7147",218,"rude","5","4","English"
"7148",218,"kind","2","6","English"
"7149",218,"discreet","5","5","English"
"7150",218,"cautious","5","5","English"
"7151",63,"liar","7","1","English"
"7152",63,"graceful","2","7","English"
"7153",63,"lazy","1","1","English"
"7154",63,"cruel","9","1","English"
"7155",63,"careful","1","7","English"
"7156",63,"unrealiable","4","1","English"
"7157",63,"discreet","2","9","English"
"7158",63,"sweetheart","7","9","English"
"7159",63,"cautious","1","9","English"
"7160",63,"patient","1","7","English"
"7161",63,"mean","7","1","English"
"7162",63,"loyal","4","9","English"
"7163",63,"positive","5","9","English"
"7164",63,"saint","4","9","English"
"7165",63,"bad","9","1","English"
"7166",63,"wise","3","9","English"
"7167",63,"indiscreet","6","2","English"
"7168",63,"rude","7","1","English"
"7169",63,"reliable","5","9","English"
"7170",63,"kind","5","9","English"
"7171",63,"asshole","9","1","English"
"7172",63,"obsecene","6","1","English"
"7173",63,"good","5","9","English"
"7174",63,"disloyal","7","1","English"
"7175",63,"negative","5","1","English"
"7176",63,"demon","9","1","English"
"7177",34,"liar","7","1","English"
"7178",34,"bad","7","3","English"
"7179",34,"good","4","7","English"
"7180",34,"cautious","1","6","English"
"7181",34,"saint","1","6","English"
"7182",34,"lazy","1","5","English"
"7183",34,"patient","1","7","English"
"7184",34,"negative","6","3","English"
"7185",34,"indiscreet","5","5","English"
"7186",34,"wise","1","7","English"
"7187",34,"cruel","6","1","English"
"7188",34,"disloyal","6","1","English"
"7189",34,"unrealiable","7","2","English"
"7190",34,"obsecene","9","2","English"
"7191",34,"sweetheart","1","9","English"
"7192",34,"demon","9","1","English"
"7193",34,"kind","2","8","English"
"7194",34,"mean","8","1","English"
"7195",34,"discreet","4","6","English"
